"Ancestor"	"Descendent"	"Speciation.Time"	"Extinction.Time"	"Speciation.Type"
"1"	1	1	500	0	"ROOT"
"2"	1	2	500	0	"GENETIC"
"3"	1	3	500	0	"GENETIC"
"4"	2	4	431	0	"Genetic"
"5"	1	5	429	0	"Genetic"
"6"	3	6	387	0	"Genetic"
"7"	5	7	359	0	"Genetic"
"8"	1	8	354	0	"Genetic"
"9"	4	9	338	0	"Genetic"
"10"	2	10	336	0	"Genetic"
"11"	3	11	321	0	"Genetic"
"12"	6	12	319	12	"Genetic"
"13"	7	13	287	0	"Genetic"
"14"	5	14	286	0	"Genetic"
"15"	8	15	269	0	"Genetic"
"16"	9	16	269	0	"Genetic"
"17"	1	17	265	0	"Genetic"
"18"	2	18	257	0	"Genetic"
"19"	3	19	254	0	"Genetic"
"20"	6	20	252	0	"Genetic"
"21"	11	21	252	0	"Genetic"
"22"	5	22	218	0	"Genetic"
"23"	14	23	217	0	"Genetic"
"24"	10	24	214	0	"Genetic"
"25"	12	25	210	0	"Genetic"
"26"	16	26	203	0	"Genetic"
"27"	7	27	198	0	"Genetic"
"28"	4	28	197	0	"Genetic"
"29"	15	29	197	0	"Genetic"
"30"	17	30	191	0	"Genetic"
"31"	19	31	186	0	"Genetic"
"32"	21	32	183	0	"Genetic"
"33"	2	33	182	0	"Genetic"
"34"	20	34	179	0	"Genetic"
"35"	11	35	176	0	"Genetic"
"36"	8	36	169	0	"Genetic"
"37"	18	37	166	0	"Genetic"
"38"	1	38	162	0	"Genetic"
"39"	13	39	159	0	"Genetic"
"40"	9	40	157	0	"Genetic"
"41"	6	41	156	0	"Genetic"
"42"	12	42	142	0	"Genetic"
"43"	4	43	130	0	"Genetic"
"44"	29	44	126	0	"Genetic"
"45"	28	45	109	0	"Genetic"
"46"	19	46	108	0	"Genetic"
"47"	14	47	106	0	"Genetic"
"48"	17	48	106	0	"Genetic"
"49"	6	49	90	0	"Genetic"
"50"	15	50	87	0	"Genetic"
"51"	36	51	72	0	"Genetic"
"52"	35	52	67	0	"Genetic"
"53"	5	53	60	0	"Genetic"
"54"	12	54	49	0	"Genetic"
"55"	4	55	42	0	"Genetic"
"56"	8	56	40	0	"Genetic"
"57"	37	57	40	0	"Genetic"
"58"	37	58	39	0	"Genetic"
"59"	44	59	39	0	"Genetic"
"60"	10	60	38	0	"Genetic"
"61"	6	61	37	0	"Genetic"
"62"	24	62	36	0	"Genetic"
"63"	14	63	35	0	"Genetic"
"64"	38	64	30	0	"Genetic"
"65"	33	65	29	0	"Genetic"
"66"	29	66	27	0	"Genetic"
"67"	32	67	20	0	"Genetic"
"68"	9	68	17	0	"Genetic"
"69"	12	69	17	0	"Genetic"
"70"	47	70	17	0	"Genetic"
"71"	56	71	17	0	"Genetic"
"72"	24	72	16	0	"Genetic"
"73"	34	73	15	0	"Genetic"
"74"	27	74	14	0	"Genetic"
"75"	41	75	12	0	"Genetic"
"76"	27	76	8	0	"Genetic"
"77"	30	77	6	0	"Genetic"
"78"	63	78	6	0	"Genetic"
"79"	13	79	1	0	"Genetic"
