"Ancestor"	"Descendent"	"Speciation.Time"	"Extinction.Time"	"Speciation.Type"
"1"	1	1	500	0	"ROOT"
"2"	1	2	500	0	"GENETIC"
"3"	1	3	500	0	"GENETIC"
"4"	3	4	276	0	"Genetic"
"5"	4	5	210	0	"Genetic"
"6"	5	6	137	0	"Genetic"
"7"	4	7	128	0	"Genetic"
"8"	2	8	29	0	"Genetic"
"9"	6	9	25	0	"Genetic"
"10"	9	10	16	0	"Genetic"
"11"	3	11	9	0	"Genetic"
"12"	7	12	5	0	"Genetic"
"13"	5	13	4	0	"Genetic"
"14"	1	14	3	0	"Genetic"
"15"	8	15	0	0	"Genetic"
