"Ancestor"	"Descendent"	"Speciation.Time"	"Extinction.Time"	"Speciation.Type"
"1"	1	1	500	0	"ROOT"
"2"	1	2	500	0	"GENETIC"
"3"	1	3	500	0	"GENETIC"
"4"	3	4	246	0	"Genetic"
"5"	2	5	119	0	"Genetic"
"6"	3	6	106	0	"Genetic"
"7"	1	7	97	0	"Genetic"
"8"	4	8	91	0	"Genetic"
"9"	3	9	57	0	"Genetic"
"10"	2	10	48	0	"Genetic"
"11"	1	11	27	0	"Genetic"
"12"	10	12	27	0	"Genetic"
"13"	4	13	21	0	"Genetic"
"14"	4	14	9	0	"Genetic"
"15"	5	15	6	0	"Genetic"
"16"	9	16	4	0	"Genetic"
