"Ancestor"	"Descendent"	"Speciation.Time"	"Extinction.Time"	"Speciation.Type"
"1"	1	1	500	0	"ROOT"
"2"	1	2	500	0	"GENETIC"
"3"	1	3	500	0	"GENETIC"
"4"	1	4	174	0	"Genetic"
"5"	2	5	155	0	"Genetic"
"6"	4	6	100	0	"Genetic"
"7"	1	7	94	0	"Genetic"
"8"	2	8	80	0	"Genetic"
"9"	5	9	78	0	"Genetic"
"10"	6	10	6	0	"Genetic"
"11"	7	11	0	0	"Genetic"
