"Ancestor"	"Descendent"	"Speciation.Time"	"Extinction.Time"	"Speciation.Type"
"1"	1	1	500	0	"ROOT"
"2"	1	2	500	0	"GENETIC"
"3"	1	3	500	0	"GENETIC"
"4"	1	4	176	0	"Genetic"
"5"	2	5	112	0	"Genetic"
"6"	4	6	106	0	"Genetic"
"7"	1	7	100	0	"Genetic"
"8"	5	8	38	0	"Genetic"
"9"	2	9	30	0	"Genetic"
"10"	4	10	18	0	"Genetic"
"11"	1	11	9	0	"Genetic"
"12"	7	12	8	0	"Genetic"
