"Ancestor"	"Descendent"	"Speciation.Time"	"Extinction.Time"	"Speciation.Type"
"1"	1	1	500	0	"ROOT"
"2"	1	2	500	0	"GENETIC"
"3"	1	3	500	0	"GENETIC"
"4"	2	4	263	0	"Genetic"
"5"	4	5	176	0	"Genetic"
"6"	1	6	164	0	"Genetic"
"7"	2	7	146	0	"Genetic"
"8"	4	8	106	0	"Genetic"
"9"	5	9	100	0	"Genetic"
"10"	6	10	90	0	"Genetic"
"11"	1	11	87	0	"Genetic"
"12"	7	12	70	0	"Genetic"
"13"	2	13	56	0	"Genetic"
"14"	8	14	8	0	"Genetic"
"15"	4	15	5	0	"Genetic"
