"Ancestor"	"Descendent"	"Speciation.Time"	"Extinction.Time"	"Speciation.Type"
"1"	1	1	500	0	"ROOT"
"2"	1	2	500	0	"GENETIC"
"3"	1	3	500	0	"GENETIC"
"4"	2	4	177	0	"Genetic"
"5"	1	5	172	0	"Genetic"
"6"	2	6	106	0	"Genetic"
"7"	4	7	105	0	"Genetic"
"8"	5	8	98	0	"Genetic"
"9"	1	9	92	0	"Genetic"
"10"	2	10	25	0	"Genetic"
"11"	7	11	16	0	"Genetic"
"12"	4	12	15	0	"Genetic"
"13"	6	13	9	0	"Genetic"
"14"	9	14	6	0	"Genetic"
"15"	8	15	5	0	"Genetic"
"16"	1	16	1	0	"Genetic"
