"Ancestor"	"Descendent"	"Speciation.Time"	"Extinction.Time"	"Speciation.Type"
"1"	1	1	500	0	"ROOT"
"2"	1	2	500	0	"GENETIC"
"3"	1	3	500	0	"GENETIC"
"4"	2	4	428	0	"Genetic"
"5"	3	5	425	102	"Genetic"
"6"	1	6	420	0	"Genetic"
"7"	5	7	353	232	"Genetic"
"8"	3	8	352	72	"Genetic"
"9"	4	9	351	0	"Genetic"
"10"	1	10	348	0	"Genetic"
"11"	2	11	344	0	"Genetic"
"12"	6	12	343	0	"Genetic"
"13"	4	13	283	0	"Genetic"
"14"	3	14	282	0	"Genetic"
"15"	7	15	281	162	"Genetic"
"16"	5	16	279	162	"Genetic"
"17"	10	17	278	0	"Genetic"
"18"	1	18	276	0	"Genetic"
"19"	9	19	276	0	"Genetic"
"20"	6	20	274	0	"Genetic"
"21"	8	21	272	72	"Genetic"
"22"	11	22	268	0	"Genetic"
"23"	2	23	266	12	"Genetic"
"24"	12	24	261	0	"Genetic"
"25"	4	25	217	0	"Genetic"
"26"	3	26	216	0	"Genetic"
"27"	13	27	215	0	"Genetic"
"28"	14	28	215	72	"Genetic"
"29"	15	29	215	92	"Genetic"
"30"	5	30	212	0	"Genetic"
"31"	17	31	212	0	"Genetic"
"32"	10	32	211	0	"Genetic"
"33"	1	33	210	0	"Genetic"
"34"	9	34	210	0	"Genetic"
"35"	19	35	210	0	"Genetic"
"36"	18	36	207	0	"Genetic"
"37"	6	37	204	0	"Genetic"
"38"	20	38	204	0	"Genetic"
"39"	21	39	204	52	"Genetic"
"40"	8	40	203	0	"Genetic"
"41"	22	41	201	0	"Genetic"
"42"	11	42	199	0	"Genetic"
"43"	23	43	198	12	"Genetic"
"44"	12	44	192	0	"Genetic"
"45"	2	45	175	0	"Genetic"
"46"	16	46	173	162	"Genetic"
"47"	4	47	146	0	"Genetic"
"48"	25	48	145	0	"Genetic"
"49"	17	49	144	0	"Genetic"
"50"	35	50	144	0	"Genetic"
"51"	10	51	142	0	"Genetic"
"52"	34	52	142	0	"Genetic"
"53"	5	53	141	112	"Genetic"
"54"	3	54	140	0	"Genetic"
"55"	19	55	139	0	"Genetic"
"56"	26	56	139	0	"Genetic"
"57"	1	57	138	0	"Genetic"
"58"	20	58	138	0	"Genetic"
"59"	9	59	136	0	"Genetic"
"60"	6	60	135	0	"Genetic"
"61"	27	61	135	0	"Genetic"
"62"	38	62	135	0	"Genetic"
"63"	13	63	132	0	"Genetic"
"64"	14	64	131	22	"Genetic"
"65"	11	65	130	0	"Genetic"
"66"	42	66	129	0	"Genetic"
"67"	37	67	128	0	"Genetic"
"68"	18	68	127	0	"Genetic"
"69"	33	69	127	0	"Genetic"
"70"	23	70	126	0	"Genetic"
"71"	31	71	124	0	"Genetic"
"72"	29	72	123	52	"Genetic"
"73"	12	73	117	0	"Genetic"
"74"	39	74	116	2	"Genetic"
"75"	44	75	116	0	"Genetic"
"76"	43	76	114	2	"Genetic"
"77"	24	77	113	0	"Genetic"
"78"	21	78	111	42	"Genetic"
"79"	30	79	108	0	"Genetic"
"80"	2	80	105	0	"Genetic"
"81"	45	81	105	0	"Genetic"
"82"	36	82	97	12	"Genetic"
"83"	41	83	96	0	"Genetic"
"84"	32	84	89	0	"Genetic"
"85"	25	85	78	0	"Genetic"
"86"	4	86	77	0	"Genetic"
"87"	47	87	77	0	"Genetic"
"88"	48	88	77	0	"Genetic"
"89"	50	89	77	0	"Genetic"
"90"	34	90	75	0	"Genetic"
"91"	74	91	75	12	"Genetic"
"92"	10	92	74	0	"Genetic"
"93"	40	93	73	22	"Genetic"
"94"	9	94	69	0	"Genetic"
"95"	60	95	69	0	"Genetic"
"96"	26	96	68	0	"Genetic"
"97"	76	97	68	0	"Genetic"
"98"	1	98	67	0	"Genetic"
"99"	58	99	67	0	"Genetic"
"100"	35	100	66	0	"Genetic"
"101"	49	101	65	0	"Genetic"
"102"	56	102	65	0	"Genetic"
"103"	20	103	64	0	"Genetic"
"104"	62	104	64	0	"Genetic"
"105"	70	105	64	52	"Genetic"
"106"	63	106	63	0	"Genetic"
"107"	61	107	60	0	"Genetic"
"108"	37	108	59	0	"Genetic"
"109"	33	109	58	0	"Genetic"
"110"	38	110	56	0	"Genetic"
"111"	55	111	56	0	"Genetic"
"112"	65	112	56	0	"Genetic"
"113"	67	113	54	0	"Genetic"
"114"	6	114	52	0	"Genetic"
"115"	13	115	51	0	"Genetic"
"116"	12	116	50	0	"Genetic"
"117"	22	117	50	0	"Genetic"
"118"	66	118	50	0	"Genetic"
"119"	75	119	50	0	"Genetic"
"120"	17	120	48	0	"Genetic"
"121"	23	121	48	0	"Genetic"
"122"	31	122	47	0	"Genetic"
"123"	36	123	47	0	"Genetic"
"124"	106	124	47	0	"Genetic"
"125"	27	125	46	0	"Genetic"
"126"	80	126	46	0	"Genetic"
"127"	83	127	46	0	"Genetic"
"128"	121	128	46	22	"Genetic"
"129"	19	129	45	0	"Genetic"
"130"	52	130	45	0	"Genetic"
"131"	115	131	45	2	"Genetic"
"132"	68	132	44	0	"Genetic"
"133"	68	133	44	0	"Genetic"
"134"	51	134	43	0	"Genetic"
"135"	102	135	42	0	"Genetic"
"136"	18	136	41	0	"Genetic"
"137"	32	137	41	0	"Genetic"
"138"	64	138	41	22	"Genetic"
"139"	43	139	40	0	"Genetic"
"140"	79	140	40	0	"Genetic"
"141"	69	141	39	0	"Genetic"
"142"	27	142	38	0	"Genetic"
"143"	76	143	38	22	"Genetic"
"144"	80	144	38	0	"Genetic"
"145"	81	145	38	0	"Genetic"
"146"	96	146	37	0	"Genetic"
"147"	11	147	35	0	"Genetic"
"148"	93	148	35	32	"Genetic"
"149"	2	149	34	0	"Genetic"
"150"	140	150	34	0	"Genetic"
"151"	17	151	32	0	"Genetic"
"152"	139	152	32	0	"Genetic"
"153"	117	153	31	0	"Genetic"
"154"	81	154	30	0	"Genetic"
"155"	49	155	29	0	"Genetic"
"156"	50	156	29	0	"Genetic"
"157"	36	157	28	12	"Genetic"
"158"	74	158	28	0	"Genetic"
"159"	42	159	26	0	"Genetic"
"160"	112	160	26	0	"Genetic"
"161"	2	161	25	0	"Genetic"
"162"	24	162	25	0	"Genetic"
"163"	41	163	25	0	"Genetic"
"164"	54	164	25	0	"Genetic"
"165"	111	165	25	0	"Genetic"
"166"	61	166	24	0	"Genetic"
"167"	82	167	23	12	"Genetic"
"168"	84	168	23	0	"Genetic"
"169"	82	169	22	12	"Genetic"
"170"	51	170	21	0	"Genetic"
"171"	84	171	21	0	"Genetic"
"172"	77	172	19	0	"Genetic"
"173"	31	173	18	0	"Genetic"
"174"	73	174	18	0	"Genetic"
"175"	77	175	17	0	"Genetic"
"176"	30	176	16	0	"Genetic"
"177"	57	177	14	0	"Genetic"
"178"	45	178	13	0	"Genetic"
"179"	71	179	13	0	"Genetic"
"180"	44	180	12	0	"Genetic"
"181"	70	181	12	12	"Genetic"
"182"	83	182	12	0	"Genetic"
"183"	178	183	12	0	"Genetic"
"184"	18	184	11	0	"Genetic"
"185"	25	185	11	0	"Genetic"
"186"	73	186	11	0	"Genetic"
"187"	59	187	10	0	"Genetic"
"188"	10	188	8	0	"Genetic"
"189"	47	189	8	0	"Genetic"
"190"	85	190	8	0	"Genetic"
"191"	90	191	7	0	"Genetic"
"192"	156	192	7	0	"Genetic"
"193"	187	193	7	0	"Genetic"
"194"	48	194	6	0	"Genetic"
"195"	180	195	6	0	"Genetic"
"196"	100	196	4	0	"Genetic"
"197"	159	197	4	0	"Genetic"
"198"	34	198	3	0	"Genetic"
"199"	40	199	3	0	"Genetic"
"200"	69	200	3	0	"Genetic"
"201"	33	201	2	0	"Genetic"
"202"	10	202	0	0	"Genetic"
"203"	71	203	0	0	"Genetic"
"204"	116	204	0	0	"Genetic"
