"Ancestor"	"Descendent"	"Speciation.Time"	"Extinction.Time"	"Speciation.Type"
"1"	1	1	500	0	"ROOT"
"2"	1	2	500	0	"GENETIC"
"3"	1	3	500	0	"GENETIC"
"4"	2	4	330	0	"Genetic"
"5"	2	5	100	0	"Genetic"
"6"	3	6	65	0	"Genetic"
"7"	4	7	17	0	"Genetic"
"8"	1	8	10	0	"Genetic"
"9"	3	9	8	0	"Genetic"
"10"	2	10	4	0	"Genetic"
"11"	5	11	4	0	"Genetic"
"12"	4	12	2	0	"Genetic"
