"Ancestor"	"Descendent"	"Speciation.Time"	"Extinction.Time"	"Speciation.Type"
"1"	1	1	500	0	"ROOT"
"2"	1	2	500	0	"GENETIC"
"3"	1	3	500	0	"GENETIC"
"4"	2	4	431	0	"Genetic"
"5"	1	5	429	0	"Genetic"
"6"	3	6	426	0	"Genetic"
"7"	2	7	364	0	"Genetic"
"8"	4	8	362	0	"Genetic"
"9"	5	9	360	0	"Genetic"
"10"	1	10	359	0	"Genetic"
"11"	3	11	357	0	"Genetic"
"12"	6	12	356	0	"Genetic"
"13"	2	13	296	0	"Genetic"
"14"	4	14	296	0	"Genetic"
"15"	7	15	296	0	"Genetic"
"16"	5	16	293	0	"Genetic"
"17"	1	17	292	0	"Genetic"
"18"	10	18	292	0	"Genetic"
"19"	9	19	291	0	"Genetic"
"20"	11	20	291	0	"Genetic"
"21"	8	21	290	0	"Genetic"
"22"	3	22	286	22	"Genetic"
"23"	6	23	286	0	"Genetic"
"24"	12	24	286	0	"Genetic"
"25"	7	25	230	0	"Genetic"
"26"	15	26	228	0	"Genetic"
"27"	2	27	227	0	"Genetic"
"28"	4	28	226	0	"Genetic"
"29"	13	29	226	0	"Genetic"
"30"	14	30	226	0	"Genetic"
"31"	17	31	225	0	"Genetic"
"32"	8	32	224	0	"Genetic"
"33"	11	33	224	12	"Genetic"
"34"	16	34	223	0	"Genetic"
"35"	9	35	222	0	"Genetic"
"36"	10	36	222	0	"Genetic"
"37"	18	37	222	0	"Genetic"
"38"	5	38	221	0	"Genetic"
"39"	19	39	221	0	"Genetic"
"40"	12	40	220	0	"Genetic"
"41"	21	41	220	0	"Genetic"
"42"	1	42	218	0	"Genetic"
"43"	3	43	218	0	"Genetic"
"44"	20	44	218	0	"Genetic"
"45"	22	45	218	52	"Genetic"
"46"	23	46	218	0	"Genetic"
"47"	6	47	217	0	"Genetic"
"48"	24	48	217	0	"Genetic"
"49"	26	49	162	0	"Genetic"
"50"	7	50	160	0	"Genetic"
"51"	25	51	160	0	"Genetic"
"52"	27	52	159	0	"Genetic"
"53"	13	53	158	0	"Genetic"
"54"	28	54	158	0	"Genetic"
"55"	32	55	158	0	"Genetic"
"56"	31	56	157	0	"Genetic"
"57"	2	57	156	0	"Genetic"
"58"	4	58	156	12	"Genetic"
"59"	30	59	156	0	"Genetic"
"60"	5	60	155	0	"Genetic"
"61"	16	61	155	0	"Genetic"
"62"	8	62	154	0	"Genetic"
"63"	11	63	154	22	"Genetic"
"64"	14	64	154	0	"Genetic"
"65"	15	65	154	0	"Genetic"
"66"	33	66	154	0	"Genetic"
"67"	40	67	154	0	"Genetic"
"68"	17	68	153	0	"Genetic"
"69"	34	69	153	0	"Genetic"
"70"	3	70	152	52	"Genetic"
"71"	10	71	152	0	"Genetic"
"72"	12	72	152	0	"Genetic"
"73"	29	73	152	0	"Genetic"
"74"	35	74	152	0	"Genetic"
"75"	36	75	152	0	"Genetic"
"76"	45	76	152	0	"Genetic"
"77"	38	77	151	0	"Genetic"
"78"	9	78	150	0	"Genetic"
"79"	19	79	150	0	"Genetic"
"80"	41	80	150	0	"Genetic"
"81"	43	81	150	0	"Genetic"
"82"	44	82	150	0	"Genetic"
"83"	1	83	149	0	"Genetic"
"84"	6	84	149	0	"Genetic"
"85"	39	85	149	0	"Genetic"
"86"	48	86	149	0	"Genetic"
"87"	18	87	148	0	"Genetic"
"88"	20	88	148	0	"Genetic"
"89"	21	89	148	0	"Genetic"
"90"	24	90	148	0	"Genetic"
"91"	37	91	148	0	"Genetic"
"92"	22	92	147	0	"Genetic"
"93"	42	93	147	0	"Genetic"
"94"	46	94	146	0	"Genetic"
"95"	23	95	145	0	"Genetic"
"96"	47	96	144	0	"Genetic"
"97"	55	97	92	0	"Genetic"
"98"	27	98	91	0	"Genetic"
"99"	54	99	91	12	"Genetic"
"100"	26	100	90	0	"Genetic"
"101"	31	101	90	0	"Genetic"
"102"	53	102	90	0	"Genetic"
"103"	59	103	90	0	"Genetic"
"104"	13	104	89	0	"Genetic"
"105"	49	105	89	0	"Genetic"
"106"	50	106	89	0	"Genetic"
"107"	52	107	89	0	"Genetic"
"108"	60	108	89	0	"Genetic"
"109"	2	109	88	0	"Genetic"
"110"	33	110	88	0	"Genetic"
"111"	56	111	88	0	"Genetic"
"112"	58	112	88	0	"Genetic"
"113"	5	113	87	0	"Genetic"
"114"	57	114	87	0	"Genetic"
"115"	62	115	87	0	"Genetic"
"116"	69	116	87	0	"Genetic"
"117"	10	117	86	0	"Genetic"
"118"	28	118	86	0	"Genetic"
"119"	40	119	86	0	"Genetic"
"120"	75	120	86	0	"Genetic"
"121"	51	121	85	0	"Genetic"
"122"	34	122	84	0	"Genetic"
"123"	16	123	83	0	"Genetic"
"124"	61	124	82	0	"Genetic"
"125"	81	125	82	0	"Genetic"
"126"	90	126	82	0	"Genetic"
"127"	12	127	81	0	"Genetic"
"128"	37	128	81	0	"Genetic"
"129"	80	129	81	0	"Genetic"
"130"	22	130	80	22	"Genetic"
"131"	39	131	80	0	"Genetic"
"132"	79	132	80	0	"Genetic"
"133"	83	133	80	0	"Genetic"
"134"	86	134	80	0	"Genetic"
"135"	6	135	79	0	"Genetic"
"136"	17	136	79	0	"Genetic"
"137"	18	137	79	0	"Genetic"
"138"	24	138	79	0	"Genetic"
"139"	44	139	79	0	"Genetic"
"140"	45	140	79	0	"Genetic"
"141"	66	141	79	0	"Genetic"
"142"	85	142	79	0	"Genetic"
"143"	7	143	78	0	"Genetic"
"144"	19	144	78	0	"Genetic"
"145"	35	145	78	0	"Genetic"
"146"	46	146	78	0	"Genetic"
"147"	63	147	78	0	"Genetic"
"148"	77	148	78	0	"Genetic"
"149"	89	149	78	0	"Genetic"
"150"	32	150	77	0	"Genetic"
"151"	38	151	77	0	"Genetic"
"152"	91	152	77	0	"Genetic"
"153"	146	153	77	0	"Genetic"
"154"	1	154	76	0	"Genetic"
"155"	36	155	76	0	"Genetic"
"156"	42	156	76	0	"Genetic"
"157"	47	157	76	0	"Genetic"
"158"	74	158	76	0	"Genetic"
"159"	82	159	76	0	"Genetic"
"160"	67	160	74	0	"Genetic"
"161"	95	161	74	0	"Genetic"
"162"	11	162	73	12	"Genetic"
"163"	71	163	73	0	"Genetic"
"164"	72	164	73	0	"Genetic"
"165"	4	165	71	0	"Genetic"
"166"	70	166	71	52	"Genetic"
"167"	76	167	70	12	"Genetic"
"168"	23	168	69	0	"Genetic"
"169"	99	169	69	0	"Genetic"
"170"	64	170	67	0	"Genetic"
"171"	118	171	67	0	"Genetic"
"172"	162	172	67	0	"Genetic"
"173"	9	173	66	0	"Genetic"
"174"	14	174	66	0	"Genetic"
"175"	45	175	66	0	"Genetic"
"176"	92	176	66	0	"Genetic"
"177"	33	177	58	0	"Genetic"
"178"	58	178	58	0	"Genetic"
"179"	25	179	57	0	"Genetic"
"180"	78	180	56	0	"Genetic"
"181"	94	181	56	0	"Genetic"
"182"	100	182	56	0	"Genetic"
"183"	125	183	55	0	"Genetic"
"184"	92	184	52	52	"Genetic"
"185"	94	185	49	0	"Genetic"
"186"	3	186	48	42	"Genetic"
"187"	43	187	48	0	"Genetic"
"188"	76	188	48	0	"Genetic"
"189"	130	189	48	0	"Genetic"
"190"	48	190	47	0	"Genetic"
"191"	155	191	46	0	"Genetic"
"192"	159	192	45	0	"Genetic"
"193"	85	193	43	0	"Genetic"
"194"	96	194	43	0	"Genetic"
"195"	9	195	42	0	"Genetic"
"196"	27	196	42	0	"Genetic"
"197"	139	197	39	0	"Genetic"
"198"	59	198	38	0	"Genetic"
"199"	88	199	38	12	"Genetic"
"200"	157	200	38	0	"Genetic"
"201"	17	201	37	0	"Genetic"
"202"	50	202	37	0	"Genetic"
"203"	105	203	37	0	"Genetic"
"204"	145	204	36	0	"Genetic"
"205"	41	205	33	0	"Genetic"
"206"	72	206	32	0	"Genetic"
"207"	115	207	32	0	"Genetic"
"208"	149	208	32	0	"Genetic"
"209"	120	209	29	0	"Genetic"
"210"	41	210	28	0	"Genetic"
"211"	65	211	28	0	"Genetic"
"212"	73	212	28	0	"Genetic"
"213"	116	213	28	0	"Genetic"
"214"	165	214	28	0	"Genetic"
"215"	18	215	27	0	"Genetic"
"216"	42	216	27	0	"Genetic"
"217"	51	217	27	0	"Genetic"
"218"	74	218	27	0	"Genetic"
"219"	129	219	27	0	"Genetic"
"220"	25	220	26	0	"Genetic"
"221"	84	221	26	0	"Genetic"
"222"	93	222	26	0	"Genetic"
"223"	97	223	26	0	"Genetic"
"224"	152	224	26	0	"Genetic"
"225"	187	225	26	0	"Genetic"
"226"	29	226	25	0	"Genetic"
"227"	30	227	25	0	"Genetic"
"228"	12	228	24	0	"Genetic"
"229"	87	229	24	0	"Genetic"
"230"	90	230	23	0	"Genetic"
"231"	107	231	23	0	"Genetic"
"232"	211	232	23	0	"Genetic"
"233"	68	233	22	0	"Genetic"
"234"	78	234	22	0	"Genetic"
"235"	229	235	22	0	"Genetic"
"236"	59	236	21	0	"Genetic"
"237"	39	237	20	0	"Genetic"
"238"	57	238	20	0	"Genetic"
"239"	64	239	20	0	"Genetic"
"240"	110	240	20	0	"Genetic"
"241"	110	241	20	0	"Genetic"
"242"	112	242	20	0	"Genetic"
"243"	75	243	19	0	"Genetic"
"244"	84	244	19	0	"Genetic"
"245"	15	245	18	0	"Genetic"
"246"	20	246	18	12	"Genetic"
"247"	60	247	18	0	"Genetic"
"248"	69	248	18	0	"Genetic"
"249"	102	249	18	0	"Genetic"
"250"	103	250	18	0	"Genetic"
"251"	106	251	18	0	"Genetic"
"252"	49	252	17	0	"Genetic"
"253"	55	253	17	0	"Genetic"
"254"	66	254	17	0	"Genetic"
"255"	75	255	17	0	"Genetic"
"256"	96	256	17	0	"Genetic"
"257"	109	257	17	0	"Genetic"
"258"	114	258	17	0	"Genetic"
"259"	115	259	17	0	"Genetic"
"260"	117	260	17	0	"Genetic"
"261"	122	261	17	0	"Genetic"
