"Ancestor"	"Descendent"	"Speciation.Time"	"Extinction.Time"	"Speciation.Type"
"1"	1	1	500	0	"ROOT"
"2"	1	2	500	0	"GENETIC"
"3"	1	3	500	12	"GENETIC"
"4"	3	4	421	0	"Genetic"
"5"	1	5	412	0	"Genetic"
"6"	2	6	410	0	"Genetic"
"7"	4	7	340	42	"Genetic"
"8"	3	8	336	0	"Genetic"
"9"	5	9	334	0	"Genetic"
"10"	6	10	332	0	"Genetic"
"11"	2	11	321	0	"Genetic"
"12"	1	12	311	0	"Genetic"
"13"	5	13	262	0	"Genetic"
"14"	10	14	250	0	"Genetic"
"15"	7	15	242	0	"Genetic"
"16"	4	16	238	0	"Genetic"
"17"	9	17	236	0	"Genetic"
"18"	6	18	235	0	"Genetic"
"19"	8	19	235	0	"Genetic"
"20"	3	20	234	52	"Genetic"
"21"	2	21	226	0	"Genetic"
"22"	11	22	216	0	"Genetic"
"23"	12	23	209	0	"Genetic"
"24"	1	24	204	0	"Genetic"
"25"	10	25	174	0	"Genetic"
"26"	5	26	173	0	"Genetic"
"27"	16	27	158	0	"Genetic"
"28"	4	28	156	0	"Genetic"
"29"	13	29	156	0	"Genetic"
"30"	14	30	152	0	"Genetic"
"31"	15	31	150	12	"Genetic"
"32"	6	32	149	0	"Genetic"
"33"	3	33	142	0	"Genetic"
"34"	7	34	140	22	"Genetic"
"35"	8	35	139	0	"Genetic"
"36"	9	36	139	0	"Genetic"
"37"	2	37	138	0	"Genetic"
"38"	22	38	138	0	"Genetic"
"39"	19	39	137	0	"Genetic"
"40"	21	40	136	0	"Genetic"
"41"	18	41	135	0	"Genetic"
"42"	17	42	130	0	"Genetic"
"43"	20	43	129	0	"Genetic"
"44"	11	44	128	0	"Genetic"
"45"	23	45	126	0	"Genetic"
"46"	12	46	125	0	"Genetic"
"47"	1	47	119	0	"Genetic"
"48"	24	48	117	0	"Genetic"
"49"	25	49	102	0	"Genetic"
"50"	10	50	101	0	"Genetic"
"51"	5	51	99	0	"Genetic"
"52"	26	52	93	0	"Genetic"
"53"	27	53	92	0	"Genetic"
"54"	28	54	90	0	"Genetic"
"55"	29	55	86	0	"Genetic"
"56"	30	56	86	0	"Genetic"
"57"	4	57	82	0	"Genetic"
"58"	13	58	82	0	"Genetic"
"59"	14	59	82	0	"Genetic"
"60"	16	60	82	0	"Genetic"
"61"	32	61	80	0	"Genetic"
"62"	15	62	77	0	"Genetic"
"63"	20	63	76	42	"Genetic"
"64"	6	64	75	0	"Genetic"
"65"	15	65	75	0	"Genetic"
"66"	34	66	75	12	"Genetic"
"67"	46	67	74	0	"Genetic"
"68"	7	68	72	0	"Genetic"
"69"	33	69	72	0	"Genetic"
"70"	36	70	71	0	"Genetic"
"71"	68	71	71	12	"Genetic"
"72"	3	72	70	12	"Genetic"
"73"	34	73	70	0	"Genetic"
"74"	8	74	68	0	"Genetic"
"75"	35	75	68	0	"Genetic"
"76"	18	76	66	0	"Genetic"
"77"	21	77	66	0	"Genetic"
"78"	19	78	65	0	"Genetic"
"79"	31	79	64	0	"Genetic"
"80"	37	80	64	0	"Genetic"
"81"	40	81	64	0	"Genetic"
"82"	72	82	64	12	"Genetic"
"83"	19	83	63	0	"Genetic"
"84"	41	84	63	0	"Genetic"
"85"	2	85	62	0	"Genetic"
"86"	17	86	62	0	"Genetic"
"87"	9	87	61	0	"Genetic"
"88"	38	88	61	0	"Genetic"
"89"	12	89	58	0	"Genetic"
"90"	44	90	57	0	"Genetic"
"91"	45	91	57	0	"Genetic"
"92"	31	92	56	0	"Genetic"
"93"	39	93	56	0	"Genetic"
"94"	22	94	55	0	"Genetic"
"95"	11	95	54	0	"Genetic"
"96"	43	96	53	0	"Genetic"
"97"	46	97	51	0	"Genetic"
"98"	42	98	50	0	"Genetic"
"99"	16	99	48	0	"Genetic"
"100"	93	100	48	0	"Genetic"
"101"	96	101	48	12	"Genetic"
"102"	35	102	47	0	"Genetic"
"103"	33	103	43	0	"Genetic"
"104"	47	104	43	0	"Genetic"
"105"	52	105	43	0	"Genetic"
"106"	54	106	43	0	"Genetic"
"107"	4	107	42	0	"Genetic"
"108"	23	108	41	0	"Genetic"
"109"	24	109	37	0	"Genetic"
"110"	1	110	36	0	"Genetic"
"111"	10	111	36	0	"Genetic"
"112"	53	112	36	0	"Genetic"
"113"	49	113	35	0	"Genetic"
"114"	12	114	33	0	"Genetic"
"115"	48	115	31	0	"Genetic"
"116"	21	116	30	0	"Genetic"
"117"	80	117	30	0	"Genetic"
"118"	94	118	30	0	"Genetic"
"119"	50	119	28	0	"Genetic"
"120"	95	120	28	0	"Genetic"
"121"	44	121	27	0	"Genetic"
"122"	5	122	26	0	"Genetic"
"123"	10	123	26	0	"Genetic"
"124"	25	124	25	0	"Genetic"
"125"	56	125	23	0	"Genetic"
"126"	76	126	23	0	"Genetic"
"127"	25	127	21	0	"Genetic"
"128"	26	128	19	0	"Genetic"
"129"	54	129	18	0	"Genetic"
"130"	113	130	18	0	"Genetic"
"131"	2	131	16	0	"Genetic"
"132"	41	132	16	0	"Genetic"
"133"	51	133	16	0	"Genetic"
"134"	91	134	16	0	"Genetic"
"135"	8	135	15	0	"Genetic"
"136"	14	136	15	0	"Genetic"
"137"	53	137	14	0	"Genetic"
"138"	55	138	14	0	"Genetic"
"139"	28	139	13	0	"Genetic"
"140"	29	140	13	0	"Genetic"
"141"	88	141	13	0	"Genetic"
"142"	30	142	11	0	"Genetic"
"143"	139	143	11	0	"Genetic"
"144"	61	144	10	0	"Genetic"
"145"	60	145	8	0	"Genetic"
"146"	133	146	8	0	"Genetic"
"147"	62	147	7	0	"Genetic"
"148"	99	148	7	0	"Genetic"
"149"	58	149	6	0	"Genetic"
"150"	32	150	5	0	"Genetic"
"151"	65	151	5	0	"Genetic"
"152"	64	152	3	0	"Genetic"
"153"	13	153	2	0	"Genetic"
"154"	60	154	2	0	"Genetic"
"155"	6	155	0	0	"Genetic"
"156"	27	156	0	0	"Genetic"
"157"	62	157	0	0	"Genetic"
