"Ancestor"	"Descendent"	"Speciation.Time"	"Extinction.Time"	"Speciation.Type"
"1"	1	1	500	0	"ROOT"
"2"	1	2	500	0	"GENETIC"
"3"	1	3	500	0	"GENETIC"
"4"	1	4	422	0	"Genetic"
"5"	2	5	417	0	"Genetic"
"6"	1	6	344	0	"Genetic"
"7"	4	7	326	0	"Genetic"
"8"	5	8	324	0	"Genetic"
"9"	2	9	318	0	"Genetic"
"10"	6	10	263	0	"Genetic"
"11"	1	11	258	0	"Genetic"
"12"	5	12	237	0	"Genetic"
"13"	8	13	236	0	"Genetic"
"14"	4	14	226	0	"Genetic"
"15"	7	15	226	0	"Genetic"
"16"	2	16	185	0	"Genetic"
