"Ancestor"	"Descendent"	"Speciation.Time"	"Extinction.Time"	"Speciation.Type"
"1"	1	1	500	0	"ROOT"
"2"	1	2	500	0	"GENETIC"
"3"	1	3	500	0	"GENETIC"
"4"	1	4	233	0	"Genetic"
"5"	2	5	168	0	"Genetic"
"6"	1	6	163	0	"Genetic"
"7"	4	7	141	0	"Genetic"
"8"	2	8	88	0	"Genetic"
"9"	5	9	82	0	"Genetic"
"10"	1	10	76	0	"Genetic"
"11"	6	11	70	0	"Genetic"
"12"	4	12	45	0	"Genetic"
"13"	7	13	18	0	"Genetic"
