"Ancestor"	"Descendent"	"Speciation.Time"	"Extinction.Time"	"Speciation.Type"
"1"	1	1	500	0	"ROOT"
"2"	1	2	500	0	"GENETIC"
"3"	1	3	500	12	"GENETIC"
"4"	1	4	429	0	"Genetic"
"5"	3	5	425	0	"Genetic"
"6"	2	6	421	0	"Genetic"
"7"	1	7	357	0	"Genetic"
"8"	3	8	353	0	"Genetic"
"9"	4	9	353	0	"Genetic"
"10"	5	10	353	0	"Genetic"
"11"	6	11	352	0	"Genetic"
"12"	2	12	350	0	"Genetic"
"13"	1	13	288	0	"Genetic"
"14"	7	14	285	0	"Genetic"
"15"	8	15	284	0	"Genetic"
"16"	2	16	282	0	"Genetic"
"17"	5	17	282	0	"Genetic"
"18"	6	18	281	0	"Genetic"
"19"	9	19	281	0	"Genetic"
"20"	4	20	278	0	"Genetic"
"21"	3	21	277	0	"Genetic"
"22"	10	22	275	0	"Genetic"
"23"	12	23	272	0	"Genetic"
"24"	11	24	268	0	"Genetic"
"25"	13	25	217	0	"Genetic"
"26"	7	26	216	0	"Genetic"
"27"	14	27	214	0	"Genetic"
"28"	17	28	214	0	"Genetic"
"29"	8	29	213	0	"Genetic"
"30"	1	30	211	0	"Genetic"
"31"	19	31	211	0	"Genetic"
"32"	2	32	210	0	"Genetic"
"33"	18	33	210	0	"Genetic"
"34"	20	34	210	0	"Genetic"
"35"	6	35	208	0	"Genetic"
"36"	21	36	208	0	"Genetic"
"37"	3	37	205	0	"Genetic"
"38"	16	38	205	0	"Genetic"
"39"	4	39	204	0	"Genetic"
"40"	5	40	204	0	"Genetic"
"41"	9	41	204	0	"Genetic"
"42"	15	42	204	0	"Genetic"
"43"	10	43	202	0	"Genetic"
"44"	23	44	200	0	"Genetic"
"45"	11	45	199	0	"Genetic"
"46"	12	46	199	0	"Genetic"
"47"	22	47	199	0	"Genetic"
"48"	24	48	190	52	"Genetic"
"49"	25	49	149	0	"Genetic"
"50"	26	50	145	0	"Genetic"
"51"	29	51	145	0	"Genetic"
"52"	14	52	144	0	"Genetic"
"53"	8	53	143	0	"Genetic"
"54"	17	54	142	0	"Genetic"
"55"	27	55	142	0	"Genetic"
"56"	19	56	141	0	"Genetic"
"57"	30	57	141	0	"Genetic"
"58"	18	58	140	0	"Genetic"
"59"	36	59	140	12	"Genetic"
"60"	1	60	139	0	"Genetic"
"61"	28	61	138	0	"Genetic"
"62"	34	62	138	0	"Genetic"
"63"	40	63	138	0	"Genetic"
"64"	41	64	138	0	"Genetic"
"65"	31	65	137	0	"Genetic"
"66"	5	66	136	0	"Genetic"
"67"	21	67	136	12	"Genetic"
"68"	43	68	136	12	"Genetic"
"69"	9	69	135	0	"Genetic"
"70"	13	70	135	0	"Genetic"
"71"	16	71	135	0	"Genetic"
"72"	35	72	135	0	"Genetic"
"73"	37	73	135	0	"Genetic"
"74"	38	74	135	0	"Genetic"
"75"	2	75	134	0	"Genetic"
"76"	4	76	134	0	"Genetic"
"77"	10	77	134	0	"Genetic"
"78"	20	78	134	0	"Genetic"
"79"	32	79	134	0	"Genetic"
"80"	33	80	134	0	"Genetic"
"81"	3	81	133	0	"Genetic"
"82"	6	82	133	0	"Genetic"
"83"	15	83	132	0	"Genetic"
"84"	39	84	132	0	"Genetic"
"85"	44	85	132	0	"Genetic"
"86"	42	86	129	0	"Genetic"
"87"	11	87	127	0	"Genetic"
"88"	22	88	127	0	"Genetic"
"89"	47	89	127	22	"Genetic"
"90"	23	90	126	0	"Genetic"
"91"	46	91	125	0	"Genetic"
"92"	24	92	124	0	"Genetic"
"93"	48	93	124	52	"Genetic"
"94"	12	94	123	0	"Genetic"
"95"	7	95	118	0	"Genetic"
"96"	45	96	85	0	"Genetic"
"97"	15	97	80	0	"Genetic"
"98"	25	98	80	0	"Genetic"
"99"	59	99	80	12	"Genetic"
"100"	26	100	79	0	"Genetic"
"101"	14	101	78	0	"Genetic"
"102"	43	102	78	0	"Genetic"
"103"	49	103	78	0	"Genetic"
"104"	51	104	78	0	"Genetic"
"105"	90	105	78	0	"Genetic"
"106"	63	106	76	0	"Genetic"
"107"	73	107	76	0	"Genetic"
"108"	89	108	76	0	"Genetic"
"109"	93	109	76	0	"Genetic"
"110"	30	110	75	0	"Genetic"
"111"	50	111	75	0	"Genetic"
"112"	55	112	75	0	"Genetic"
"113"	17	113	74	0	"Genetic"
"114"	27	114	74	0	"Genetic"
"115"	52	115	74	0	"Genetic"
"116"	57	116	74	0	"Genetic"
"117"	19	117	73	0	"Genetic"
"118"	44	118	73	0	"Genetic"
"119"	74	119	71	0	"Genetic"
"120"	41	120	70	0	"Genetic"
"121"	62	121	70	0	"Genetic"
"122"	64	122	70	0	"Genetic"
"123"	36	123	69	0	"Genetic"
"124"	43	124	69	0	"Genetic"
"125"	66	125	69	0	"Genetic"
"126"	28	126	68	0	"Genetic"
"127"	37	127	68	0	"Genetic"
"128"	63	128	68	0	"Genetic"
"129"	67	129	68	12	"Genetic"
"130"	68	130	68	12	"Genetic"
"131"	69	131	68	0	"Genetic"
"132"	73	132	68	0	"Genetic"
"133"	78	133	68	0	"Genetic"
"134"	13	134	67	0	"Genetic"
"135"	21	135	67	22	"Genetic"
"136"	38	136	67	0	"Genetic"
"137"	59	137	67	0	"Genetic"
"138"	60	138	67	0	"Genetic"
"139"	65	139	67	0	"Genetic"
"140"	70	140	67	0	"Genetic"
"141"	3	141	66	12	"Genetic"
"142"	4	142	66	0	"Genetic"
"143"	18	143	66	0	"Genetic"
"144"	80	144	66	0	"Genetic"
"145"	118	145	66	0	"Genetic"
"146"	20	146	65	0	"Genetic"
"147"	35	147	65	0	"Genetic"
"148"	58	148	65	0	"Genetic"
"149"	84	149	65	0	"Genetic"
"150"	39	150	64	0	"Genetic"
"151"	53	151	64	0	"Genetic"
"152"	79	152	64	0	"Genetic"
"153"	82	153	64	0	"Genetic"
"154"	2	154	63	0	"Genetic"
"155"	9	155	63	0	"Genetic"
"156"	5	156	62	22	"Genetic"
"157"	61	157	62	0	"Genetic"
"158"	83	158	62	0	"Genetic"
"159"	47	159	60	0	"Genetic"
"160"	81	160	60	0	"Genetic"
"161"	33	161	59	0	"Genetic"
"162"	6	162	58	0	"Genetic"
"163"	22	163	58	0	"Genetic"
"164"	23	164	58	0	"Genetic"
"165"	75	165	58	0	"Genetic"
"166"	83	166	58	12	"Genetic"
"167"	127	167	58	0	"Genetic"
"168"	141	168	58	0	"Genetic"
"169"	24	169	57	0	"Genetic"
"170"	46	170	57	0	"Genetic"
"171"	56	171	57	0	"Genetic"
"172"	76	172	57	0	"Genetic"
"173"	87	173	57	0	"Genetic"
"174"	48	174	56	12	"Genetic"
"175"	85	175	56	0	"Genetic"
"176"	86	176	56	0	"Genetic"
"177"	10	177	55	0	"Genetic"
"178"	32	178	55	0	"Genetic"
"179"	88	179	54	0	"Genetic"
"180"	66	180	53	0	"Genetic"
"181"	156	181	53	12	"Genetic"
"182"	24	182	52	0	"Genetic"
"183"	1	183	51	0	"Genetic"
"184"	67	184	51	12	"Genetic"
"185"	71	185	51	0	"Genetic"
"186"	74	186	51	0	"Genetic"
"187"	11	187	50	0	"Genetic"
"188"	47	188	50	0	"Genetic"
"189"	61	189	50	0	"Genetic"
"190"	7	190	49	0	"Genetic"
"191"	77	191	49	0	"Genetic"
"192"	139	192	49	0	"Genetic"
"193"	42	193	48	0	"Genetic"
"194"	95	194	48	0	"Genetic"
"195"	15	195	47	0	"Genetic"
"196"	92	196	47	0	"Genetic"
"197"	31	197	46	0	"Genetic"
"198"	38	198	46	0	"Genetic"
"199"	160	199	45	0	"Genetic"
"200"	175	200	45	0	"Genetic"
"201"	176	201	45	0	"Genetic"
"202"	135	202	44	12	"Genetic"
"203"	177	203	44	0	"Genetic"
"204"	16	204	42	0	"Genetic"
"205"	29	205	41	0	"Genetic"
"206"	77	206	41	0	"Genetic"
"207"	94	207	41	0	"Genetic"
"208"	91	208	40	0	"Genetic"
"209"	104	209	40	0	"Genetic"
"210"	8	210	39	0	"Genetic"
"211"	42	211	39	0	"Genetic"
"212"	72	212	39	0	"Genetic"
"213"	36	213	38	0	"Genetic"
"214"	79	214	38	0	"Genetic"
"215"	210	215	37	0	"Genetic"
"216"	16	216	34	0	"Genetic"
"217"	23	217	34	0	"Genetic"
"218"	54	218	32	0	"Genetic"
"219"	196	219	32	0	"Genetic"
"220"	71	220	31	0	"Genetic"
"221"	33	221	30	0	"Genetic"
"222"	126	222	30	0	"Genetic"
"223"	147	223	30	0	"Genetic"
"224"	151	224	29	0	"Genetic"
"225"	207	225	29	0	"Genetic"
"226"	12	226	28	0	"Genetic"
"227"	29	227	28	0	"Genetic"
"228"	56	228	28	0	"Genetic"
"229"	62	229	27	0	"Genetic"
"230"	187	230	27	0	"Genetic"
"231"	197	231	27	0	"Genetic"
"232"	226	232	26	0	"Genetic"
"233"	17	233	25	0	"Genetic"
"234"	34	234	25	0	"Genetic"
"235"	54	235	25	0	"Genetic"
"236"	91	236	25	0	"Genetic"
"237"	25	237	20	0	"Genetic"
"238"	32	238	20	0	"Genetic"
"239"	117	239	19	0	"Genetic"
"240"	144	240	19	0	"Genetic"
"241"	30	241	18	0	"Genetic"
"242"	75	242	18	0	"Genetic"
"243"	234	243	18	0	"Genetic"
"244"	88	244	16	0	"Genetic"
"245"	25	245	13	0	"Genetic"
"246"	45	246	13	0	"Genetic"
"247"	51	247	13	0	"Genetic"
"248"	72	248	13	0	"Genetic"
"249"	98	249	12	0	"Genetic"
"250"	22	250	11	0	"Genetic"
"251"	14	251	10	0	"Genetic"
"252"	26	252	10	0	"Genetic"
"253"	96	253	10	0	"Genetic"
"254"	97	254	10	0	"Genetic"
"255"	108	255	10	0	"Genetic"
"256"	15	256	9	0	"Genetic"
"257"	30	257	9	0	"Genetic"
"258"	122	258	9	0	"Genetic"
"259"	17	259	8	0	"Genetic"
"260"	57	260	8	0	"Genetic"
"261"	63	261	8	0	"Genetic"
