"Ancestor"	"Descendent"	"Speciation.Time"	"Extinction.Time"	"Speciation.Type"
"1"	1	1	500	0	"ROOT"
"2"	1	2	500	0	"GENETIC"
"3"	1	3	500	0	"GENETIC"
"4"	1	4	263	0	"Genetic"
"5"	2	5	177	0	"Genetic"
"6"	2	6	76	0	"Genetic"
"7"	2	7	36	0	"Genetic"
"8"	3	8	35	0	"Genetic"
"9"	3	9	35	0	"Genetic"
"10"	1	10	14	0	"Genetic"
