"Ancestor"	"Descendent"	"Speciation.Time"	"Extinction.Time"	"Speciation.Type"
"1"	1	1	500	0	"ROOT"
"2"	1	2	500	0	"GENETIC"
"3"	1	3	500	0	"GENETIC"
"4"	3	4	390	0	"Genetic"
"5"	1	5	382	0	"Genetic"
"6"	2	6	342	0	"Genetic"
"7"	4	7	274	0	"Genetic"
"8"	5	8	263	0	"Genetic"
"9"	3	9	256	0	"Genetic"
"10"	1	10	225	0	"Genetic"
"11"	6	11	114	0	"Genetic"
