"Ancestor"	"Descendent"	"Speciation.Time"	"Extinction.Time"	"Speciation.Type"
"1"	1	1	500	0	"ROOT"
"2"	1	2	500	0	"GENETIC"
"3"	1	3	500	0	"GENETIC"
"4"	2	4	311	0	"Genetic"
"5"	3	5	136	0	"Genetic"
"6"	3	6	67	0	"Genetic"
"7"	5	7	27	0	"Genetic"
"8"	3	8	17	0	"Genetic"
"9"	2	9	16	0	"Genetic"
"10"	4	10	16	0	"Genetic"
"11"	5	11	16	0	"Genetic"
"12"	9	12	8	0	"Genetic"
