"Ancestor"	"Descendent"	"Speciation.Time"	"Extinction.Time"	"Speciation.Type"
"1"	1	1	500	0	"ROOT"
"2"	1	2	500	0	"GENETIC"
"3"	1	3	500	0	"GENETIC"
"4"	1	4	327	0	"Genetic"
"5"	2	5	263	0	"Genetic"
"6"	1	6	176	0	"Genetic"
"7"	3	7	167	0	"Genetic"
"8"	5	8	99	0	"Genetic"
"9"	1	9	87	0	"Genetic"
"10"	2	10	87	0	"Genetic"
"11"	3	11	67	0	"Genetic"
"12"	4	12	47	0	"Genetic"
"13"	3	13	36	0	"Genetic"
"14"	12	14	20	0	"Genetic"
"15"	1	15	19	0	"Genetic"
"16"	8	16	0	0	"Genetic"
