"Ancestor"	"Descendent"	"Speciation.Time"	"Extinction.Time"	"Speciation.Type"
"1"	1	1	500	0	"ROOT"
"2"	1	2	500	0	"GENETIC"
"3"	1	3	500	0	"GENETIC"
"4"	3	4	395	0	"Genetic"
"5"	2	5	391	0	"Genetic"
"6"	1	6	370	0	"Genetic"
"7"	4	7	289	0	"Genetic"
"8"	2	8	281	0	"Genetic"
"9"	5	9	263	0	"Genetic"
"10"	3	10	262	0	"Genetic"
"11"	6	11	249	0	"Genetic"
"12"	1	12	226	0	"Genetic"
"13"	2	13	178	0	"Genetic"
"14"	7	14	153	0	"Genetic"
"15"	3	15	127	0	"Genetic"
"16"	10	16	119	0	"Genetic"
"17"	1	17	114	0	"Genetic"
"18"	11	18	113	0	"Genetic"
"19"	8	19	111	0	"Genetic"
"20"	9	20	111	0	"Genetic"
"21"	5	21	109	0	"Genetic"
"22"	12	22	105	0	"Genetic"
"23"	6	23	91	0	"Genetic"
"24"	14	24	72	0	"Genetic"
"25"	13	25	70	0	"Genetic"
"26"	2	26	69	0	"Genetic"
"27"	6	27	65	0	"Genetic"
"28"	3	28	63	0	"Genetic"
"29"	4	29	59	0	"Genetic"
"30"	7	30	57	0	"Genetic"
"31"	16	31	51	0	"Genetic"
"32"	15	32	46	0	"Genetic"
"33"	14	33	43	0	"Genetic"
"34"	10	34	41	0	"Genetic"
"35"	18	35	38	0	"Genetic"
"36"	9	36	37	0	"Genetic"
"37"	16	37	33	0	"Genetic"
"38"	11	38	31	0	"Genetic"
"39"	11	39	31	0	"Genetic"
"40"	12	40	31	0	"Genetic"
"41"	18	41	31	12	"Genetic"
"42"	4	42	30	0	"Genetic"
"43"	17	43	30	0	"Genetic"
"44"	22	44	28	0	"Genetic"
"45"	19	45	16	0	"Genetic"
"46"	34	46	11	0	"Genetic"
"47"	1	47	9	0	"Genetic"
"48"	8	48	6	0	"Genetic"
"49"	8	49	6	0	"Genetic"
"50"	7	50	4	0	"Genetic"
"51"	23	51	4	0	"Genetic"
"52"	36	52	0	0	"Genetic"
