"Ancestor"	"Descendent"	"Speciation.Time"	"Extinction.Time"	"Speciation.Type"
"1"	1	1	500	0	"ROOT"
"2"	1	2	500	0	"GENETIC"
"3"	1	3	500	0	"GENETIC"
"4"	1	4	158	0	"Genetic"
"5"	3	5	130	0	"Genetic"
"6"	2	6	47	0	"Genetic"
"7"	3	7	16	0	"Genetic"
"8"	5	8	10	0	"Genetic"
"9"	7	9	8	0	"Genetic"
"10"	4	10	6	0	"Genetic"
