"Ancestor"	"Descendent"	"Speciation.Time"	"Extinction.Time"	"Speciation.Type"
"1"	1	1	500	0	"ROOT"
"2"	1	2	500	0	"GENETIC"
"3"	1	3	500	0	"GENETIC"
"4"	2	4	430	0	"Genetic"
"5"	3	5	288	0	"Genetic"
"6"	2	6	263	0	"Genetic"
"7"	1	7	260	0	"Genetic"
"8"	3	8	126	0	"Genetic"
"9"	8	9	37	0	"Genetic"
"10"	4	10	28	0	"Genetic"
"11"	8	11	26	0	"Genetic"
"12"	1	12	17	0	"Genetic"
"13"	5	13	16	0	"Genetic"
"14"	2	14	15	0	"Genetic"
"15"	14	15	8	0	"Genetic"
"16"	7	16	6	0	"Genetic"
