"seed";"dispersal";"divergence_threshold";"competition"
"config_M0_88";22972;0.755102040816326;65;0.902564102564103
"config_M0_89";17152;0.775510204081633;65;0.902564102564103
"config_M0_90";25994;0.795918367346939;65;0.902564102564103
"config_M0_91";1553;0.816326530612245;65;0.902564102564103
"config_M0_92";91883;0.836734693877551;65;0.902564102564103
"config_M0_93";52753;0.857142857142857;65;0.902564102564103
"config_M0_94";21885;0.877551020408163;65;0.902564102564103
"config_M0_95";14099;0.897959183673469;65;0.902564102564103
"config_M0_96";51623;0.918367346938775;65;0.902564102564103
"config_M0_97";72499;0.938775510204082;65;0.902564102564103
"config_M0_98";94791;0.959183673469388;65;0.902564102564103
"config_M0_99";70421;0.979591836734694;65;0.902564102564103
"config_M0_100";62123;1;65;0.902564102564103
"config_M0_101";33985;0;65;0.905128205128205
"config_M0_102";65561;0.0204081632653061;65;0.905128205128205
"config_M0_103";3329;0.0408163265306122;65;0.905128205128205
"config_M0_104";72754;0.0612244897959184;65;0.905128205128205
"config_M0_105";55084;0.0816326530612245;65;0.905128205128205
"config_M0_106";67616;0.102040816326531;65;0.905128205128205
"config_M0_107";62970;0.122448979591837;65;0.905128205128205
"config_M0_108";69486;0.142857142857143;65;0.905128205128205
"config_M0_109";11935;0.163265306122449;65;0.905128205128205
"config_M0_110";89227;0.183673469387755;65;0.905128205128205
"config_M0_111";68073;0.204081632653061;65;0.905128205128205
"config_M0_112";76076;0.224489795918367;65;0.905128205128205
"config_M0_113";8521;0.244897959183673;65;0.905128205128205
"config_M0_114";8111;0.26530612244898;65;0.905128205128205
"config_M0_115";58165;0.285714285714286;65;0.905128205128205
"config_M0_116";41062;0.306122448979592;65;0.905128205128205
"config_M0_117";97747;0.326530612244898;65;0.905128205128205
"config_M0_118";79319;0.346938775510204;65;0.905128205128205
"config_M0_119";27925;0.36734693877551;65;0.905128205128205
"config_M0_120";6843;0.387755102040816;65;0.905128205128205
"config_M0_121";47128;0.408163265306122;65;0.905128205128205
"config_M0_122";25386;0.428571428571429;65;0.905128205128205
"config_M0_123";30426;0.448979591836735;65;0.905128205128205
"config_M0_124";26812;0.469387755102041;65;0.905128205128205
"config_M0_125";50383;0.489795918367347;65;0.905128205128205
"config_M0_126";24459;0.510204081632653;65;0.905128205128205
"config_M0_127";74055;0.530612244897959;65;0.905128205128205
"config_M0_128";46175;0.551020408163265;65;0.905128205128205
"config_M0_129";66133;0.571428571428571;65;0.905128205128205
"config_M0_130";2102;0.591836734693878;65;0.905128205128205
"config_M0_131";70554;0.612244897959184;65;0.905128205128205
"config_M0_132";38985;0.63265306122449;65;0.905128205128205
"config_M0_133";64978;0.653061224489796;65;0.905128205128205
"config_M0_134";59310;0.673469387755102;65;0.905128205128205
"config_M0_135";70076;0.693877551020408;65;0.905128205128205
"config_M0_136";19424;0.714285714285714;65;0.905128205128205
"config_M0_137";30307;0.73469387755102;65;0.905128205128205
"config_M0_138";96192;0.755102040816326;65;0.905128205128205
"config_M0_139";6713;0.775510204081633;65;0.905128205128205
"config_M0_140";81075;0.795918367346939;65;0.905128205128205
"config_M0_141";74944;0.816326530612245;65;0.905128205128205
"config_M0_142";54142;0.836734693877551;65;0.905128205128205
"config_M0_143";56820;0.857142857142857;65;0.905128205128205
"config_M0_144";2066;0.877551020408163;65;0.905128205128205
"config_M0_145";24937;0.897959183673469;65;0.905128205128205
"config_M0_146";32146;0.918367346938775;65;0.905128205128205
"config_M0_147";11363;0.938775510204082;65;0.905128205128205
"config_M0_148";62993;0.959183673469388;65;0.905128205128205
"config_M0_149";284;0.979591836734694;65;0.905128205128205
"config_M0_150";27780;1;65;0.905128205128205
"config_M0_151";12316;0;65;0.907692307692308
"config_M0_152";89555;0.0204081632653061;65;0.907692307692308
"config_M0_153";35699;0.0408163265306122;65;0.907692307692308
"config_M0_154";55949;0.0612244897959184;65;0.907692307692308
"config_M0_155";17386;0.0816326530612245;65;0.907692307692308
"config_M0_156";55101;0.102040816326531;65;0.907692307692308
"config_M0_157";653;0.122448979591837;65;0.907692307692308
"config_M0_158";46784;0.142857142857143;65;0.907692307692308
"config_M0_159";75878;0.163265306122449;65;0.907692307692308
"config_M0_160";98260;0.183673469387755;65;0.907692307692308
"config_M0_161";14528;0.204081632653061;65;0.907692307692308
"config_M0_162";55400;0.224489795918367;65;0.907692307692308
"config_M0_163";59131;0.244897959183673;65;0.907692307692308
"config_M0_164";30235;0.26530612244898;65;0.907692307692308
"config_M0_165";37650;0.285714285714286;65;0.907692307692308
"config_M0_166";34543;0.306122448979592;65;0.907692307692308
"config_M0_167";80069;0.326530612244898;65;0.907692307692308
"config_M0_168";5796;0.346938775510204;65;0.907692307692308
"config_M0_169";45838;0.36734693877551;65;0.907692307692308
"config_M0_170";1619;0.387755102040816;65;0.907692307692308
"config_M0_171";58651;0.408163265306122;65;0.907692307692308
"config_M0_172";42878;0.428571428571429;65;0.907692307692308
"config_M0_173";64433;0.448979591836735;65;0.907692307692308
"config_M0_174";35313;0.469387755102041;65;0.907692307692308
"config_M0_175";42759;0.489795918367347;65;0.907692307692308
"config_M0_176";28928;0.510204081632653;65;0.907692307692308
"config_M0_177";5372;0.530612244897959;65;0.907692307692308
"config_M0_178";65723;0.551020408163265;65;0.907692307692308
"config_M0_179";39814;0.571428571428571;65;0.907692307692308
"config_M0_180";69374;0.591836734693878;65;0.907692307692308
"config_M0_181";18324;0.612244897959184;65;0.907692307692308
"config_M0_182";13906;0.63265306122449;65;0.907692307692308
"config_M0_183";50597;0.653061224489796;65;0.907692307692308
"config_M0_184";90023;0.673469387755102;65;0.907692307692308
"config_M0_185";8622;0.693877551020408;65;0.907692307692308
"config_M0_186";94449;0.714285714285714;65;0.907692307692308
"config_M0_187";73131;0.73469387755102;65;0.907692307692308
"config_M0_188";83751;0.755102040816326;65;0.907692307692308
"config_M0_189";90434;0.775510204081633;65;0.907692307692308
"config_M0_190";38284;0.795918367346939;65;0.907692307692308
"config_M0_191";93900;0.816326530612245;65;0.907692307692308
"config_M0_192";46235;0.836734693877551;65;0.907692307692308
"config_M0_193";13496;0.857142857142857;65;0.907692307692308
"config_M0_194";44190;0.877551020408163;65;0.907692307692308
"config_M0_195";8123;0.897959183673469;65;0.907692307692308
"config_M0_196";4177;0.918367346938775;65;0.907692307692308
"config_M0_197";46787;0.938775510204082;65;0.907692307692308
"config_M0_198";14404;0.959183673469388;65;0.907692307692308
"config_M0_199";26289;0.979591836734694;65;0.907692307692308
"config_M0_200";48464;1;65;0.907692307692308
"config_M0_201";63471;0;65;0.91025641025641
"config_M0_202";8629;0.0204081632653061;65;0.91025641025641
"config_M0_203";39504;0.0408163265306122;65;0.91025641025641
"config_M0_204";28094;0.0612244897959184;65;0.91025641025641
"config_M0_205";43223;0.0816326530612245;65;0.91025641025641
"config_M0_206";95570;0.102040816326531;65;0.91025641025641
"config_M0_207";19729;0.122448979591837;65;0.91025641025641
"config_M0_208";12336;0.142857142857143;65;0.91025641025641
"config_M0_209";93115;0.163265306122449;65;0.91025641025641
"config_M0_210";45460;0.183673469387755;65;0.91025641025641
"config_M0_211";99922;0.204081632653061;65;0.91025641025641
"config_M0_212";26059;0.224489795918367;65;0.91025641025641
"config_M0_213";24002;0.244897959183673;65;0.91025641025641
"config_M0_214";98325;0.26530612244898;65;0.91025641025641
"config_M0_215";95913;0.285714285714286;65;0.91025641025641
"config_M0_216";3775;0.306122448979592;65;0.91025641025641
"config_M0_217";51940;0.326530612244898;65;0.91025641025641
"config_M0_218";56015;0.346938775510204;65;0.91025641025641
"config_M0_219";75008;0.36734693877551;65;0.91025641025641
"config_M0_220";6717;0.387755102040816;65;0.91025641025641
"config_M0_221";58351;0.408163265306122;65;0.91025641025641
"config_M0_222";82302;0.428571428571429;65;0.91025641025641
"config_M0_223";87134;0.448979591836735;65;0.91025641025641
"config_M0_224";47371;0.469387755102041;65;0.91025641025641
"config_M0_225";94730;0.489795918367347;65;0.91025641025641
"config_M0_226";81922;0.510204081632653;65;0.91025641025641
"config_M0_227";98843;0.530612244897959;65;0.91025641025641
"config_M0_228";98877;0.551020408163265;65;0.91025641025641
"config_M0_229";83935;0.571428571428571;65;0.91025641025641
"config_M0_230";22602;0.591836734693878;65;0.91025641025641
"config_M0_231";34492;0.612244897959184;65;0.91025641025641
"config_M0_232";89175;0.63265306122449;65;0.91025641025641
"config_M0_233";54939;0.653061224489796;65;0.91025641025641
"config_M0_234";3579;0.673469387755102;65;0.91025641025641
"config_M0_235";49889;0.693877551020408;65;0.91025641025641
"config_M0_236";61737;0.714285714285714;65;0.91025641025641
"config_M0_237";37947;0.73469387755102;65;0.91025641025641
"config_M0_238";7846;0.755102040816326;65;0.91025641025641
"config_M0_239";47818;0.775510204081633;65;0.91025641025641
"config_M0_240";29199;0.795918367346939;65;0.91025641025641
"config_M0_241";30122;0.816326530612245;65;0.91025641025641
"config_M0_242";16514;0.836734693877551;65;0.91025641025641
"config_M0_243";63830;0.857142857142857;65;0.91025641025641
"config_M0_244";69549;0.877551020408163;65;0.91025641025641
"config_M0_245";41748;0.897959183673469;65;0.91025641025641
"config_M0_246";22765;0.918367346938775;65;0.91025641025641
"config_M0_247";99680;0.938775510204082;65;0.91025641025641
"config_M0_248";61871;0.959183673469388;65;0.91025641025641
"config_M0_249";62822;0.979591836734694;65;0.91025641025641
"config_M0_250";32938;1;65;0.91025641025641
"config_M0_251";87014;0;65;0.912820512820513
"config_M0_252";32246;0.0204081632653061;65;0.912820512820513
"config_M0_253";33642;0.0408163265306122;65;0.912820512820513
"config_M0_254";90378;0.0612244897959184;65;0.912820512820513
"config_M0_255";43337;0.0816326530612245;65;0.912820512820513
"config_M0_256";46857;0.102040816326531;65;0.912820512820513
"config_M0_257";1270;0.122448979591837;65;0.912820512820513
"config_M0_258";41534;0.142857142857143;65;0.912820512820513
"config_M0_259";65619;0.163265306122449;65;0.912820512820513
"config_M0_260";20030;0.183673469387755;65;0.912820512820513
"config_M0_261";84328;0.204081632653061;65;0.912820512820513
"config_M0_262";17332;0.224489795918367;65;0.912820512820513
"config_M0_263";41650;0.244897959183673;65;0.912820512820513
"config_M0_264";43511;0.26530612244898;65;0.912820512820513
"config_M0_265";62531;0.285714285714286;65;0.912820512820513
"config_M0_266";67945;0.306122448979592;65;0.912820512820513
"config_M0_267";99224;0.326530612244898;65;0.912820512820513
"config_M0_268";91922;0.346938775510204;65;0.912820512820513
"config_M0_269";92619;0.36734693877551;65;0.912820512820513
"config_M0_270";90472;0.387755102040816;65;0.912820512820513
"config_M0_271";1110;0.408163265306122;65;0.912820512820513
"config_M0_272";62149;0.428571428571429;65;0.912820512820513
"config_M0_273";21647;0.448979591836735;65;0.912820512820513
"config_M0_274";58996;0.469387755102041;65;0.912820512820513
"config_M0_275";83767;0.489795918367347;65;0.912820512820513
"config_M0_276";54078;0.510204081632653;65;0.912820512820513
"config_M0_277";38522;0.530612244897959;65;0.912820512820513
"config_M0_278";18874;0.551020408163265;65;0.912820512820513
"config_M0_279";2975;0.571428571428571;65;0.912820512820513
"config_M0_280";41473;0.591836734693878;65;0.912820512820513
"config_M0_281";27386;0.612244897959184;65;0.912820512820513
"config_M0_282";28456;0.63265306122449;65;0.912820512820513
"config_M0_283";29854;0.653061224489796;65;0.912820512820513
"config_M0_284";83642;0.673469387755102;65;0.912820512820513
"config_M0_285";29693;0.693877551020408;65;0.912820512820513
"config_M0_286";47503;0.714285714285714;65;0.912820512820513
"config_M0_287";57562;0.73469387755102;65;0.912820512820513
"config_M0_288";76095;0.755102040816326;65;0.912820512820513
"config_M0_289";18966;0.775510204081633;65;0.912820512820513
"config_M0_290";19292;0.795918367346939;65;0.912820512820513
"config_M0_291";86311;0.816326530612245;65;0.912820512820513
"config_M0_292";43745;0.836734693877551;65;0.912820512820513
"config_M0_293";71420;0.857142857142857;65;0.912820512820513
"config_M0_294";12296;0.877551020408163;65;0.912820512820513
"config_M0_295";86826;0.897959183673469;65;0.912820512820513
"config_M0_296";75408;0.918367346938775;65;0.912820512820513
"config_M0_297";57552;0.938775510204082;65;0.912820512820513
"config_M0_298";35057;0.959183673469388;65;0.912820512820513
"config_M0_299";2597;0.979591836734694;65;0.912820512820513
"config_M0_300";38251;1;65;0.912820512820513
"config_M0_301";74976;0;65;0.915384615384615
"config_M0_302";86120;0.0204081632653061;65;0.915384615384615
"config_M0_303";4100;0.0408163265306122;65;0.915384615384615
"config_M0_304";12086;0.0612244897959184;65;0.915384615384615
"config_M0_305";54018;0.0816326530612245;65;0.915384615384615
"config_M0_306";30983;0.102040816326531;65;0.915384615384615
"config_M0_307";92756;0.122448979591837;65;0.915384615384615
"config_M0_308";70063;0.142857142857143;65;0.915384615384615
"config_M0_309";71536;0.163265306122449;65;0.915384615384615
"config_M0_310";59632;0.183673469387755;65;0.915384615384615
"config_M0_311";37200;0.204081632653061;65;0.915384615384615
"config_M0_312";38615;0.224489795918367;65;0.915384615384615
"config_M0_313";55579;0.244897959183673;65;0.915384615384615
"config_M0_314";81919;0.26530612244898;65;0.915384615384615
"config_M0_315";64006;0.285714285714286;65;0.915384615384615
"config_M0_316";53970;0.306122448979592;65;0.915384615384615
"config_M0_317";52707;0.326530612244898;65;0.915384615384615
"config_M0_318";301;0.346938775510204;65;0.915384615384615
"config_M0_319";95167;0.36734693877551;65;0.915384615384615
"config_M0_320";82855;0.387755102040816;65;0.915384615384615
"config_M0_321";28681;0.408163265306122;65;0.915384615384615
"config_M0_322";98744;0.428571428571429;65;0.915384615384615
"config_M0_323";77680;0.448979591836735;65;0.915384615384615
"config_M0_324";91040;0.469387755102041;65;0.915384615384615
"config_M0_325";7624;0.489795918367347;65;0.915384615384615
"config_M0_326";34675;0.510204081632653;65;0.915384615384615
"config_M0_327";12869;0.530612244897959;65;0.915384615384615
"config_M0_328";85023;0.551020408163265;65;0.915384615384615
"config_M0_329";74530;0.571428571428571;65;0.915384615384615
"config_M0_330";60498;0.591836734693878;65;0.915384615384615
"config_M0_331";160;0.612244897959184;65;0.915384615384615
"config_M0_332";93688;0.63265306122449;65;0.915384615384615
"config_M0_333";7365;0.653061224489796;65;0.915384615384615
"config_M0_334";71063;0.673469387755102;65;0.915384615384615
"config_M0_335";47894;0.693877551020408;65;0.915384615384615
"config_M0_336";88447;0.714285714285714;65;0.915384615384615
"config_M0_337";75037;0.73469387755102;65;0.915384615384615
"config_M0_338";10689;0.755102040816326;65;0.915384615384615
"config_M0_339";48238;0.775510204081633;65;0.915384615384615
"config_M0_340";27497;0.795918367346939;65;0.915384615384615
"config_M0_341";68085;0.816326530612245;65;0.915384615384615
"config_M0_342";4756;0.836734693877551;65;0.915384615384615
"config_M0_343";40772;0.857142857142857;65;0.915384615384615
"config_M0_344";5740;0.877551020408163;65;0.915384615384615
"config_M0_345";53026;0.897959183673469;65;0.915384615384615
"config_M0_346";75218;0.918367346938775;65;0.915384615384615
"config_M0_347";84155;0.938775510204082;65;0.915384615384615
"config_M0_348";81576;0.959183673469388;65;0.915384615384615
"config_M0_349";48203;0.979591836734694;65;0.915384615384615
"config_M0_350";7872;1;65;0.915384615384615
"config_M0_351";34997;0;65;0.917948717948718
"config_M0_352";99740;0.0204081632653061;65;0.917948717948718
"config_M0_353";78715;0.0408163265306122;65;0.917948717948718
"config_M0_354";91276;0.0612244897959184;65;0.917948717948718
"config_M0_355";629;0.0816326530612245;65;0.917948717948718
"config_M0_356";93289;0.102040816326531;65;0.917948717948718
"config_M0_357";82871;0.122448979591837;65;0.917948717948718
"config_M0_358";25838;0.142857142857143;65;0.917948717948718
"config_M0_359";7167;0.163265306122449;65;0.917948717948718
"config_M0_360";62207;0.183673469387755;65;0.917948717948718
"config_M0_361";7889;0.204081632653061;65;0.917948717948718
"config_M0_362";37969;0.224489795918367;65;0.917948717948718
"config_M0_363";74252;0.244897959183673;65;0.917948717948718
"config_M0_364";4293;0.26530612244898;65;0.917948717948718
"config_M0_365";24522;0.285714285714286;65;0.917948717948718
"config_M0_366";67394;0.306122448979592;65;0.917948717948718
"config_M0_367";8070;0.326530612244898;65;0.917948717948718
"config_M0_368";43847;0.346938775510204;65;0.917948717948718
"config_M0_369";24354;0.36734693877551;65;0.917948717948718
"config_M0_370";96892;0.387755102040816;65;0.917948717948718
"config_M0_371";64968;0.408163265306122;65;0.917948717948718
"config_M0_372";48540;0.428571428571429;65;0.917948717948718
"config_M0_373";69039;0.448979591836735;65;0.917948717948718
"config_M0_374";89197;0.469387755102041;65;0.917948717948718
"config_M0_375";71054;0.489795918367347;65;0.917948717948718
"config_M0_376";20454;0.510204081632653;65;0.917948717948718
"config_M0_377";96014;0.530612244897959;65;0.917948717948718
"config_M0_378";8185;0.551020408163265;65;0.917948717948718
"config_M0_379";1232;0.571428571428571;65;0.917948717948718
"config_M0_380";51891;0.591836734693878;65;0.917948717948718
"config_M0_381";17121;0.612244897959184;65;0.917948717948718
"config_M0_382";78144;0.63265306122449;65;0.917948717948718
"config_M0_383";2740;0.653061224489796;65;0.917948717948718
"config_M0_384";58074;0.673469387755102;65;0.917948717948718
"config_M0_385";13648;0.693877551020408;65;0.917948717948718
"config_M0_386";3727;0.714285714285714;65;0.917948717948718
"config_M0_387";81307;0.73469387755102;65;0.917948717948718
"config_M0_388";43520;0.755102040816326;65;0.917948717948718
"config_M0_389";39086;0.775510204081633;65;0.917948717948718
"config_M0_390";60091;0.795918367346939;65;0.917948717948718
"config_M0_391";73423;0.816326530612245;65;0.917948717948718
"config_M0_392";10243;0.836734693877551;65;0.917948717948718
"config_M0_393";61212;0.857142857142857;65;0.917948717948718
"config_M0_394";99678;0.877551020408163;65;0.917948717948718
"config_M0_395";18618;0.897959183673469;65;0.917948717948718
"config_M0_396";81816;0.918367346938775;65;0.917948717948718
"config_M0_397";87151;0.938775510204082;65;0.917948717948718
"config_M0_398";38375;0.959183673469388;65;0.917948717948718
"config_M0_399";60899;0.979591836734694;65;0.917948717948718
"config_M0_400";94314;1;65;0.917948717948718
"config_M0_401";60714;0;65;0.920512820512821
"config_M0_402";98734;0.0204081632653061;65;0.920512820512821
"config_M0_403";61332;0.0408163265306122;65;0.920512820512821
"config_M0_404";62648;0.0612244897959184;65;0.920512820512821
"config_M0_405";28580;0.0816326530612245;65;0.920512820512821
"config_M0_406";59302;0.102040816326531;65;0.920512820512821
"config_M0_407";61125;0.122448979591837;65;0.920512820512821
"config_M0_408";82122;0.142857142857143;65;0.920512820512821
"config_M0_409";86472;0.163265306122449;65;0.920512820512821
"config_M0_410";41030;0.183673469387755;65;0.920512820512821
"config_M0_411";4029;0.204081632653061;65;0.920512820512821
"config_M0_412";52516;0.224489795918367;65;0.920512820512821
"config_M0_413";72224;0.244897959183673;65;0.920512820512821
"config_M0_414";32574;0.26530612244898;65;0.920512820512821
"config_M0_415";14656;0.285714285714286;65;0.920512820512821
"config_M0_416";4292;0.306122448979592;65;0.920512820512821
"config_M0_417";84794;0.326530612244898;65;0.920512820512821
"config_M0_418";4701;0.346938775510204;65;0.920512820512821
"config_M0_419";94594;0.36734693877551;65;0.920512820512821
"config_M0_420";61636;0.387755102040816;65;0.920512820512821
"config_M0_421";8979;0.408163265306122;65;0.920512820512821
"config_M0_422";47668;0.428571428571429;65;0.920512820512821
"config_M0_423";39233;0.448979591836735;65;0.920512820512821
"config_M0_424";10239;0.469387755102041;65;0.920512820512821
"config_M0_425";93530;0.489795918367347;65;0.920512820512821
"config_M0_426";95037;0.510204081632653;65;0.920512820512821
"config_M0_427";69478;0.530612244897959;65;0.920512820512821
"config_M0_428";35402;0.551020408163265;65;0.920512820512821
"config_M0_429";95487;0.571428571428571;65;0.920512820512821
"config_M0_430";94200;0.591836734693878;65;0.920512820512821
"config_M0_431";60140;0.612244897959184;65;0.920512820512821
"config_M0_432";83284;0.63265306122449;65;0.920512820512821
"config_M0_433";59054;0.653061224489796;65;0.920512820512821
"config_M0_434";88784;0.673469387755102;65;0.920512820512821
"config_M0_435";2692;0.693877551020408;65;0.920512820512821
"config_M0_436";80553;0.714285714285714;65;0.920512820512821
"config_M0_437";5176;0.73469387755102;65;0.920512820512821
"config_M0_438";91054;0.755102040816326;65;0.920512820512821
"config_M0_439";92527;0.775510204081633;65;0.920512820512821
"config_M0_440";79704;0.795918367346939;65;0.920512820512821
"config_M0_441";5518;0.816326530612245;65;0.920512820512821
"config_M0_442";36529;0.836734693877551;65;0.920512820512821
"config_M0_443";10001;0.857142857142857;65;0.920512820512821
"config_M0_444";42807;0.877551020408163;65;0.920512820512821
"config_M0_445";11255;0.897959183673469;65;0.920512820512821
"config_M0_446";14383;0.918367346938775;65;0.920512820512821
"config_M0_447";65132;0.938775510204082;65;0.920512820512821
"config_M0_448";57434;0.959183673469388;65;0.920512820512821
"config_M0_449";91550;0.979591836734694;65;0.920512820512821
"config_M0_450";15190;1;65;0.920512820512821
"config_M0_451";1623;0;65;0.923076923076923
"config_M0_452";37485;0.0204081632653061;65;0.923076923076923
"config_M0_453";48697;0.0408163265306122;65;0.923076923076923
"config_M0_454";53477;0.0612244897959184;65;0.923076923076923
"config_M0_455";79293;0.0816326530612245;65;0.923076923076923
"config_M0_456";61680;0.102040816326531;65;0.923076923076923
"config_M0_457";72007;0.122448979591837;65;0.923076923076923
"config_M0_458";87245;0.142857142857143;65;0.923076923076923
"config_M0_459";26595;0.163265306122449;65;0.923076923076923
"config_M0_460";47359;0.183673469387755;65;0.923076923076923
"config_M0_461";63084;0.204081632653061;65;0.923076923076923
"config_M0_462";46152;0.224489795918367;65;0.923076923076923
"config_M0_463";37058;0.244897959183673;65;0.923076923076923
"config_M0_464";24438;0.26530612244898;65;0.923076923076923
"config_M0_465";66514;0.285714285714286;65;0.923076923076923
"config_M0_466";50253;0.306122448979592;65;0.923076923076923
"config_M0_467";43579;0.326530612244898;65;0.923076923076923
"config_M0_468";89630;0.346938775510204;65;0.923076923076923
"config_M0_469";22925;0.36734693877551;65;0.923076923076923
"config_M0_470";22574;0.387755102040816;65;0.923076923076923
"config_M0_471";39706;0.408163265306122;65;0.923076923076923
"config_M0_472";35196;0.428571428571429;65;0.923076923076923
"config_M0_473";70081;0.448979591836735;65;0.923076923076923
"config_M0_474";53217;0.469387755102041;65;0.923076923076923
"config_M0_475";27853;0.489795918367347;65;0.923076923076923
"config_M0_476";19177;0.510204081632653;65;0.923076923076923
"config_M0_477";41243;0.530612244897959;65;0.923076923076923
"config_M0_478";20555;0.551020408163265;65;0.923076923076923
"config_M0_479";90322;0.571428571428571;65;0.923076923076923
"config_M0_480";11638;0.591836734693878;65;0.923076923076923
"config_M0_481";42040;0.612244897959184;65;0.923076923076923
"config_M0_482";38695;0.63265306122449;65;0.923076923076923
"config_M0_483";58621;0.653061224489796;65;0.923076923076923
"config_M0_484";47633;0.673469387755102;65;0.923076923076923
"config_M0_485";96024;0.693877551020408;65;0.923076923076923
"config_M0_486";18916;0.714285714285714;65;0.923076923076923
"config_M0_487";50801;0.73469387755102;65;0.923076923076923
"config_M0_488";46276;0.755102040816326;65;0.923076923076923
"config_M0_489";59600;0.775510204081633;65;0.923076923076923
"config_M0_490";28006;0.795918367346939;65;0.923076923076923
