"Ancestor"	"Descendent"	"Speciation.Time"	"Extinction.Time"	"Speciation.Type"
"1"	1	1	500	0	"ROOT"
"2"	1	2	500	0	"GENETIC"
"3"	1	3	500	0	"GENETIC"
"4"	2	4	434	0	"Genetic"
"5"	1	5	426	0	"Genetic"
"6"	4	6	366	0	"Genetic"
"7"	2	7	360	0	"Genetic"
"8"	1	8	354	0	"Genetic"
"9"	5	9	350	0	"Genetic"
"10"	6	10	300	0	"Genetic"
"11"	4	11	297	0	"Genetic"
"12"	2	12	293	0	"Genetic"
"13"	7	13	291	0	"Genetic"
"14"	5	14	284	0	"Genetic"
"15"	8	15	278	0	"Genetic"
"16"	9	16	278	0	"Genetic"
"17"	1	17	273	0	"Genetic"
"18"	6	18	224	0	"Genetic"
"19"	7	19	222	0	"Genetic"
"20"	10	20	218	0	"Genetic"
"21"	4	21	215	0	"Genetic"
"22"	11	22	215	0	"Genetic"
"23"	12	23	215	0	"Genetic"
"24"	13	24	209	0	"Genetic"
"25"	5	25	206	0	"Genetic"
"26"	2	26	198	0	"Genetic"
"27"	14	27	194	0	"Genetic"
"28"	9	28	168	0	"Genetic"
"29"	1	29	157	0	"Genetic"
"30"	8	30	156	0	"Genetic"
"31"	15	31	156	0	"Genetic"
"32"	16	32	156	0	"Genetic"
"33"	17	33	144	0	"Genetic"
"34"	13	34	58	0	"Genetic"
"35"	19	35	56	0	"Genetic"
