"seed";"dispersal";"divergence_threshold";"competition"
"config_M2_89";38402;0.775510204081633;65;0.902564102564103
"config_M2_90";43382;0.795918367346939;65;0.902564102564103
"config_M2_91";9917;0.816326530612245;65;0.902564102564103
"config_M2_92";47834;0.836734693877551;65;0.902564102564103
"config_M2_93";94853;0.857142857142857;65;0.902564102564103
"config_M2_94";43440;0.877551020408163;65;0.902564102564103
"config_M2_95";76324;0.897959183673469;65;0.902564102564103
"config_M2_96";36824;0.918367346938775;65;0.902564102564103
"config_M2_97";61851;0.938775510204082;65;0.902564102564103
"config_M2_98";19169;0.959183673469388;65;0.902564102564103
"config_M2_99";50783;0.974358974358974;65;0.902564102564103
"config_M2_100";62839;1;65;0.9
"config_M2_101";74354;0;65;0.905128205128205
"config_M2_102";4680;0.0204081632653061;65;0.905128205128205
"config_M2_103";17089;0.0408163265306122;65;0.905128205128205
"config_M2_104";3542;0.0612244897959184;65;0.905128205128205
"config_M2_105";3709;0.0816326530612245;65;0.905128205128205
"config_M2_106";7995;0.102040816326531;65;0.905128205128205
"config_M2_107";43260;0.122448979591837;65;0.905128205128205
"config_M2_108";11066;0.142857142857143;65;0.905128205128205
"config_M2_109";86647;0.163265306122449;65;0.905128205128205
"config_M2_110";8162;0.183673469387755;65;0.905128205128205
"config_M2_111";41204;0.204081632653061;65;0.905128205128205
"config_M2_112";55350;0.224489795918367;65;0.905128205128205
"config_M2_113";27247;0.244897959183673;65;0.905128205128205
"config_M2_114";17719;0.26530612244898;65;0.905128205128205
"config_M2_115";7088;0.285714285714286;65;0.905128205128205
"config_M2_116";82458;0.306122448979592;65;0.905128205128205
"config_M2_117";74396;0.326530612244898;65;0.905128205128205
"config_M2_118";4121;0.346938775510204;65;0.905128205128205
"config_M2_119";24860;0.36734693877551;65;0.905128205128205
"config_M2_120";74118;0.387755102040816;65;0.905128205128205
"config_M2_121";66593;0.408163265306122;65;0.905128205128205
"config_M2_122";52986;0.428571428571429;65;0.905128205128205
"config_M2_123";38907;0.448979591836735;65;0.905128205128205
"config_M2_124";23834;0.469387755102041;65;0.905128205128205
"config_M2_125";93068;0.489795918367347;65;0.905128205128205
"config_M2_126";18219;0.510204081632653;65;0.905128205128205
"config_M2_127";77294;0.530612244897959;65;0.905128205128205
"config_M2_128";53816;0.551020408163265;65;0.905128205128205
"config_M2_129";63061;0.571428571428571;65;0.905128205128205
"config_M2_130";62006;0.591836734693878;65;0.905128205128205
"config_M2_131";71377;0.612244897959184;65;0.905128205128205
"config_M2_132";73667;0.63265306122449;65;0.905128205128205
"config_M2_133";85946;0.653061224489796;65;0.905128205128205
"config_M2_134";56853;0.673469387755102;65;0.905128205128205
"config_M2_135";48248;0.693877551020408;65;0.905128205128205
"config_M2_136";53420;0.714285714285714;65;0.905128205128205
"config_M2_137";60051;0.73469387755102;65;0.905128205128205
"config_M2_138";88247;0.755102040816326;65;0.905128205128205
"config_M2_139";22659;0.775510204081633;65;0.905128205128205
"config_M2_140";48530;0.795918367346939;65;0.905128205128205
"config_M2_141";34797;0.816326530612245;65;0.905128205128205
"config_M2_142";30871;0.836734693877551;65;0.905128205128205
"config_M2_143";62395;0.857142857142857;65;0.905128205128205
"config_M2_144";67379;0.877551020408163;65;0.905128205128205
"config_M2_145";21003;0.897959183673469;65;0.905128205128205
"config_M2_146";21376;0.918367346938775;65;0.905128205128205
"config_M2_147";79408;0.938775510204082;65;0.905128205128205
"config_M2_148";76785;0.959183673469388;65;0.904081632653061
"config_M2_149";87536;0.948717948717949;65;0.905128205128205
"config_M2_150";27872;1;65;0.9
"config_M2_151";79261;0;65;0.907692307692308
"config_M2_152";20764;0.0204081632653061;65;0.907692307692308
"config_M2_153";2878;0.0408163265306122;65;0.907692307692308
"config_M2_154";27674;0.0612244897959184;65;0.907692307692308
"config_M2_155";23948;0.0816326530612245;65;0.907692307692308
"config_M2_156";28012;0.102040816326531;65;0.907692307692308
"config_M2_157";83295;0.122448979591837;65;0.907692307692308
"config_M2_158";64769;0.142857142857143;65;0.907692307692308
"config_M2_159";744;0.163265306122449;65;0.907692307692308
"config_M2_160";70686;0.183673469387755;65;0.907692307692308
"config_M2_161";58950;0.204081632653061;65;0.907692307692308
"config_M2_162";22296;0.224489795918367;65;0.907692307692308
"config_M2_163";4629;0.244897959183673;65;0.907692307692308
"config_M2_164";6668;0.26530612244898;65;0.907692307692308
"config_M2_165";14592;0.285714285714286;65;0.907692307692308
"config_M2_166";65737;0.306122448979592;65;0.907692307692308
"config_M2_167";23702;0.326530612244898;65;0.907692307692308
"config_M2_168";67986;0.346938775510204;65;0.907692307692308
"config_M2_169";82458;0.36734693877551;65;0.907692307692308
"config_M2_170";96292;0.387755102040816;65;0.907692307692308
"config_M2_171";43456;0.408163265306122;65;0.907692307692308
"config_M2_172";16932;0.428571428571429;65;0.907692307692308
"config_M2_173";84637;0.448979591836735;65;0.907692307692308
"config_M2_174";23415;0.469387755102041;65;0.907692307692308
"config_M2_175";75834;0.489795918367347;65;0.907692307692308
"config_M2_176";93883;0.510204081632653;65;0.907692307692308
"config_M2_177";78686;0.530612244897959;65;0.907692307692308
"config_M2_178";86963;0.551020408163265;65;0.907692307692308
"config_M2_179";34072;0.571428571428571;65;0.907692307692308
"config_M2_180";18625;0.591836734693878;65;0.907692307692308
"config_M2_181";65660;0.612244897959184;65;0.907692307692308
"config_M2_182";82555;0.63265306122449;65;0.907692307692308
"config_M2_183";45587;0.653061224489796;65;0.907692307692308
"config_M2_184";95978;0.673469387755102;65;0.907692307692308
"config_M2_185";69471;0.693877551020408;65;0.907692307692308
"config_M2_186";33073;0.714285714285714;65;0.907692307692308
"config_M2_187";88866;0.73469387755102;65;0.907692307692308
"config_M2_188";38162;0.755102040816326;65;0.907692307692308
"config_M2_189";37664;0.775510204081633;65;0.907692307692308
"config_M2_190";7964;0.795918367346939;65;0.907692307692308
"config_M2_191";12185;0.816326530612245;65;0.907692307692308
"config_M2_192";58898;0.836734693877551;65;0.907692307692308
"config_M2_193";22693;0.857142857142857;65;0.907692307692308
"config_M2_194";5918;0.877551020408163;65;0.907692307692308
"config_M2_195";71175;0.897959183673469;65;0.907692307692308
"config_M2_196";19513;0.918367346938775;65;0.907692307692308
"config_M2_197";79707;0.938775510204082;65;0.906122448979592
"config_M2_198";95870;0.923076923076923;65;0.907692307692308
"config_M2_199";15249;0.979591836734694;65;0.902040816326531
"config_M2_200";66150;1;65;0.9
"config_M2_201";5759;0;65;0.91025641025641
"config_M2_202";11814;0.0204081632653061;65;0.91025641025641
"config_M2_203";10011;0.0408163265306122;65;0.91025641025641
"config_M2_204";28476;0.0612244897959184;65;0.91025641025641
"config_M2_205";10579;0.0816326530612245;65;0.91025641025641
"config_M2_206";81164;0.102040816326531;65;0.91025641025641
"config_M2_207";81654;0.122448979591837;65;0.91025641025641
"config_M2_208";69952;0.142857142857143;65;0.91025641025641
"config_M2_209";67763;0.163265306122449;65;0.91025641025641
"config_M2_210";11058;0.183673469387755;65;0.91025641025641
"config_M2_211";69214;0.204081632653061;65;0.91025641025641
"config_M2_212";47716;0.224489795918367;65;0.91025641025641
"config_M2_213";66075;0.244897959183673;65;0.91025641025641
"config_M2_214";80149;0.26530612244898;65;0.91025641025641
"config_M2_215";33059;0.285714285714286;65;0.91025641025641
"config_M2_216";83263;0.306122448979592;65;0.91025641025641
"config_M2_217";35647;0.326530612244898;65;0.91025641025641
"config_M2_218";86401;0.346938775510204;65;0.91025641025641
"config_M2_219";26633;0.36734693877551;65;0.91025641025641
"config_M2_220";48290;0.387755102040816;65;0.91025641025641
"config_M2_221";90471;0.408163265306122;65;0.91025641025641
"config_M2_222";5366;0.428571428571429;65;0.91025641025641
"config_M2_223";92112;0.448979591836735;65;0.91025641025641
"config_M2_224";86546;0.469387755102041;65;0.91025641025641
"config_M2_225";60966;0.489795918367347;65;0.91025641025641
"config_M2_226";7466;0.510204081632653;65;0.91025641025641
"config_M2_227";98764;0.530612244897959;65;0.91025641025641
"config_M2_228";14292;0.551020408163265;65;0.91025641025641
"config_M2_229";20626;0.571428571428571;65;0.91025641025641
"config_M2_230";79877;0.591836734693878;65;0.91025641025641
"config_M2_231";15450;0.612244897959184;65;0.91025641025641
"config_M2_232";79335;0.63265306122449;65;0.91025641025641
"config_M2_233";42067;0.653061224489796;65;0.91025641025641
"config_M2_234";82257;0.673469387755102;65;0.91025641025641
"config_M2_235";61602;0.693877551020408;65;0.91025641025641
"config_M2_236";87897;0.714285714285714;65;0.91025641025641
"config_M2_237";54258;0.73469387755102;65;0.91025641025641
"config_M2_238";79591;0.755102040816326;65;0.91025641025641
"config_M2_239";52494;0.775510204081633;65;0.91025641025641
"config_M2_240";16093;0.795918367346939;65;0.91025641025641
"config_M2_241";25238;0.816326530612245;65;0.91025641025641
"config_M2_242";34937;0.836734693877551;65;0.91025641025641
"config_M2_243";58090;0.857142857142857;65;0.91025641025641
"config_M2_244";40316;0.877551020408163;65;0.91025641025641
"config_M2_245";14209;0.897959183673469;65;0.910204081632653
"config_M2_246";98367;0.897435897435898;65;0.91025641025641
"config_M2_247";54546;0.897435897435898;65;0.91025641025641
"config_M2_248";258;0.959183673469388;65;0.904081632653061
"config_M2_249";4231;0.979591836734694;65;0.902040816326531
"config_M2_250";8575;1;65;0.9
"config_M2_251";75036;0;65;0.912820512820513
"config_M2_252";99845;0.0204081632653061;65;0.912820512820513
"config_M2_253";57767;0.0408163265306122;65;0.912820512820513
"config_M2_254";8010;0.0612244897959184;65;0.912820512820513
"config_M2_255";26048;0.0816326530612245;65;0.912820512820513
"config_M2_256";16479;0.102040816326531;65;0.912820512820513
"config_M2_257";13128;0.122448979591837;65;0.912820512820513
"config_M2_258";99790;0.142857142857143;65;0.912820512820513
"config_M2_259";20009;0.163265306122449;65;0.912820512820513
"config_M2_260";52511;0.183673469387755;65;0.912820512820513
"config_M2_261";79535;0.204081632653061;65;0.912820512820513
"config_M2_262";79193;0.224489795918367;65;0.912820512820513
"config_M2_263";56121;0.244897959183673;65;0.912820512820513
"config_M2_264";34538;0.26530612244898;65;0.912820512820513
"config_M2_265";22974;0.285714285714286;65;0.912820512820513
"config_M2_266";14508;0.306122448979592;65;0.912820512820513
"config_M2_267";35679;0.326530612244898;65;0.912820512820513
"config_M2_268";74146;0.346938775510204;65;0.912820512820513
"config_M2_269";45529;0.36734693877551;65;0.912820512820513
"config_M2_270";97759;0.387755102040816;65;0.912820512820513
"config_M2_271";45785;0.408163265306122;65;0.912820512820513
"config_M2_272";77970;0.428571428571429;65;0.912820512820513
"config_M2_273";88138;0.448979591836735;65;0.912820512820513
"config_M2_274";10889;0.469387755102041;65;0.912820512820513
"config_M2_275";25188;0.489795918367347;65;0.912820512820513
"config_M2_276";62814;0.510204081632653;65;0.912820512820513
"config_M2_277";96968;0.530612244897959;65;0.912820512820513
"config_M2_278";81480;0.551020408163265;65;0.912820512820513
"config_M2_279";84478;0.571428571428571;65;0.912820512820513
"config_M2_280";92915;0.591836734693878;65;0.912820512820513
"config_M2_281";59231;0.612244897959184;65;0.912820512820513
"config_M2_282";63767;0.63265306122449;65;0.912820512820513
"config_M2_283";76883;0.653061224489796;65;0.912820512820513
"config_M2_284";13282;0.673469387755102;65;0.912820512820513
"config_M2_285";24073;0.693877551020408;65;0.912820512820513
"config_M2_286";59727;0.714285714285714;65;0.912820512820513
"config_M2_287";12181;0.73469387755102;65;0.912820512820513
"config_M2_288";38962;0.755102040816326;65;0.912820512820513
"config_M2_289";11662;0.775510204081633;65;0.912820512820513
"config_M2_290";677;0.795918367346939;65;0.912820512820513
"config_M2_291";68596;0.816326530612245;65;0.912820512820513
"config_M2_292";49491;0.836734693877551;65;0.912820512820513
"config_M2_293";95152;0.857142857142857;65;0.912820512820513
"config_M2_294";49253;0.877551020408163;65;0.912244897959184
"config_M2_295";93085;0.897959183673469;65;0.910204081632653
"config_M2_296";81328;0.918367346938775;65;0.908163265306122
"config_M2_297";72588;0.871794871794872;65;0.912820512820513
"config_M2_298";53384;0.959183673469388;65;0.904081632653061
"config_M2_299";99394;0.979591836734694;65;0.902040816326531
"config_M2_300";68348;0.871794871794872;65;0.912820512820513
"config_M2_301";91199;0;65;0.915384615384615
"config_M2_302";90254;0.0204081632653061;65;0.915384615384615
"config_M2_303";42266;0.0408163265306122;65;0.915384615384615
"config_M2_304";13210;0.0612244897959184;65;0.915384615384615
"config_M2_305";59049;0.0816326530612245;65;0.915384615384615
"config_M2_306";78815;0.102040816326531;65;0.915384615384615
"config_M2_307";32771;0.122448979591837;65;0.915384615384615
"config_M2_308";52982;0.142857142857143;65;0.915384615384615
"config_M2_309";86457;0.163265306122449;65;0.915384615384615
"config_M2_310";84418;0.183673469387755;65;0.915384615384615
"config_M2_311";86811;0.204081632653061;65;0.915384615384615
"config_M2_312";36613;0.224489795918367;65;0.915384615384615
"config_M2_313";97603;0.244897959183673;65;0.915384615384615
"config_M2_314";88485;0.26530612244898;65;0.915384615384615
"config_M2_315";65109;0.285714285714286;65;0.915384615384615
"config_M2_316";64448;0.306122448979592;65;0.915384615384615
"config_M2_317";41089;0.326530612244898;65;0.915384615384615
"config_M2_318";77519;0.346938775510204;65;0.915384615384615
"config_M2_319";90386;0.36734693877551;65;0.915384615384615
"config_M2_320";90310;0.387755102040816;65;0.915384615384615
"config_M2_321";63944;0.408163265306122;65;0.915384615384615
"config_M2_322";43220;0.428571428571429;65;0.915384615384615
"config_M2_323";23017;0.448979591836735;65;0.915384615384615
"config_M2_324";47523;0.469387755102041;65;0.915384615384615
"config_M2_325";50025;0.489795918367347;65;0.915384615384615
"config_M2_326";63915;0.510204081632653;65;0.915384615384615
"config_M2_327";97158;0.530612244897959;65;0.915384615384615
"config_M2_328";46371;0.551020408163265;65;0.915384615384615
"config_M2_329";44487;0.571428571428571;65;0.915384615384615
"config_M2_330";24195;0.591836734693878;65;0.915384615384615
"config_M2_331";50819;0.612244897959184;65;0.915384615384615
"config_M2_332";42357;0.63265306122449;65;0.915384615384615
"config_M2_333";78755;0.653061224489796;65;0.915384615384615
"config_M2_334";25062;0.673469387755102;65;0.915384615384615
"config_M2_335";81106;0.693877551020408;65;0.915384615384615
"config_M2_336";95858;0.714285714285714;65;0.915384615384615
"config_M2_337";37201;0.73469387755102;65;0.915384615384615
"config_M2_338";5673;0.755102040816326;65;0.915384615384615
"config_M2_339";5939;0.775510204081633;65;0.915384615384615
"config_M2_340";94863;0.795918367346939;65;0.915384615384615
"config_M2_341";20171;0.816326530612245;65;0.915384615384615
"config_M2_342";90137;0.836734693877551;65;0.915384615384615
"config_M2_343";29359;0.846153846153847;65;0.915384615384615
"config_M2_344";79577;0.846153846153847;65;0.915384615384615
"config_M2_345";30944;0.846153846153847;65;0.915384615384615
"config_M2_346";69895;0.918367346938775;65;0.908163265306122
"config_M2_347";90025;0.938775510204082;65;0.906122448979592
"config_M2_348";11360;0.846153846153847;65;0.915384615384615
"config_M2_349";31730;0.846153846153847;65;0.915384615384615
"config_M2_350";85304;1;65;0.9
"config_M2_351";92767;0;65;0.917948717948718
"config_M2_352";36329;0.0204081632653061;65;0.917948717948718
"config_M2_353";96364;0.0408163265306122;65;0.917948717948718
"config_M2_354";58142;0.0612244897959184;65;0.917948717948718
"config_M2_355";75767;0.0816326530612245;65;0.917948717948718
"config_M2_356";6900;0.102040816326531;65;0.917948717948718
"config_M2_357";21696;0.122448979591837;65;0.917948717948718
"config_M2_358";37184;0.142857142857143;65;0.917948717948718
"config_M2_359";78221;0.163265306122449;65;0.917948717948718
"config_M2_360";71865;0.183673469387755;65;0.917948717948718
"config_M2_361";98809;0.204081632653061;65;0.917948717948718
"config_M2_362";17974;0.224489795918367;65;0.917948717948718
"config_M2_363";72416;0.244897959183673;65;0.917948717948718
"config_M2_364";82634;0.26530612244898;65;0.917948717948718
"config_M2_365";19601;0.285714285714286;65;0.917948717948718
"config_M2_366";4590;0.306122448979592;65;0.917948717948718
"config_M2_367";16820;0.326530612244898;65;0.917948717948718
"config_M2_368";51416;0.346938775510204;65;0.917948717948718
"config_M2_369";12614;0.36734693877551;65;0.917948717948718
"config_M2_370";79956;0.387755102040816;65;0.917948717948718
"config_M2_371";80690;0.408163265306122;65;0.917948717948718
"config_M2_372";23453;0.428571428571429;65;0.917948717948718
"config_M2_373";19738;0.448979591836735;65;0.917948717948718
"config_M2_374";49044;0.469387755102041;65;0.917948717948718
"config_M2_375";95829;0.489795918367347;65;0.917948717948718
"config_M2_376";70534;0.510204081632653;65;0.917948717948718
"config_M2_377";26876;0.530612244897959;65;0.917948717948718
"config_M2_378";8546;0.551020408163265;65;0.917948717948718
"config_M2_379";10778;0.571428571428571;65;0.917948717948718
"config_M2_380";20289;0.591836734693878;65;0.917948717948718
"config_M2_381";71578;0.612244897959184;65;0.917948717948718
"config_M2_382";62976;0.63265306122449;65;0.917948717948718
"config_M2_383";77441;0.653061224489796;65;0.917948717948718
"config_M2_384";50920;0.673469387755102;65;0.917948717948718
"config_M2_385";16221;0.693877551020408;65;0.917948717948718
"config_M2_386";38977;0.714285714285714;65;0.917948717948718
"config_M2_387";16293;0.73469387755102;65;0.917948717948718
"config_M2_388";75470;0.755102040816326;65;0.917948717948718
"config_M2_389";28080;0.775510204081633;65;0.917948717948718
"config_M2_390";96153;0.795918367346939;65;0.917948717948718
"config_M2_391";83041;0.816326530612245;65;0.917948717948718
"config_M2_392";64453;0.820512820512819;65;0.917948717948718
"config_M2_393";16176;0.857142857142857;65;0.914285714285714
"config_M2_394";75330;0.820512820512819;65;0.917948717948718
"config_M2_395";55534;0.897959183673469;65;0.910204081632653
"config_M2_396";9611;0.918367346938775;65;0.908163265306122
"config_M2_397";6538;0.820512820512819;65;0.917948717948718
"config_M2_398";24067;0.820512820512819;65;0.917948717948718
"config_M2_399";98952;0.979591836734694;65;0.902040816326531
"config_M2_400";48704;0.820512820512819;65;0.917948717948718
"config_M2_401";7502;0;65;0.920512820512821
"config_M2_402";37875;0.0204081632653061;65;0.920512820512821
"config_M2_403";87327;0.0408163265306122;65;0.920512820512821
"config_M2_404";36398;0.0612244897959184;65;0.920512820512821
"config_M2_405";48013;0.0816326530612245;65;0.920512820512821
"config_M2_406";77036;0.102040816326531;65;0.920512820512821
"config_M2_407";39226;0.122448979591837;65;0.920512820512821
"config_M2_408";11687;0.142857142857143;65;0.920512820512821
"config_M2_409";96514;0.163265306122449;65;0.920512820512821
"config_M2_410";904;0.183673469387755;65;0.920512820512821
"config_M2_411";58372;0.204081632653061;65;0.920512820512821
"config_M2_412";16969;0.224489795918367;65;0.920512820512821
"config_M2_413";74796;0.244897959183673;65;0.920512820512821
"config_M2_414";76128;0.26530612244898;65;0.920512820512821
"config_M2_415";14821;0.285714285714286;65;0.920512820512821
"config_M2_416";18452;0.306122448979592;65;0.920512820512821
"config_M2_417";78825;0.326530612244898;65;0.920512820512821
"config_M2_418";37982;0.346938775510204;65;0.920512820512821
"config_M2_419";78767;0.36734693877551;65;0.920512820512821
"config_M2_420";73781;0.387755102040816;65;0.920512820512821
"config_M2_421";55554;0.408163265306122;65;0.920512820512821
"config_M2_422";53653;0.428571428571429;65;0.920512820512821
"config_M2_423";72987;0.448979591836735;65;0.920512820512821
"config_M2_424";41776;0.469387755102041;65;0.920512820512821
"config_M2_425";8703;0.489795918367347;65;0.920512820512821
"config_M2_426";16536;0.510204081632653;65;0.920512820512821
"config_M2_427";35087;0.530612244897959;65;0.920512820512821
"config_M2_428";70969;0.551020408163265;65;0.920512820512821
"config_M2_429";51050;0.571428571428571;65;0.920512820512821
"config_M2_430";58726;0.591836734693878;65;0.920512820512821
"config_M2_431";82849;0.612244897959184;65;0.920512820512821
"config_M2_432";49058;0.63265306122449;65;0.920512820512821
"config_M2_433";16518;0.653061224489796;65;0.920512820512821
"config_M2_434";87604;0.673469387755102;65;0.920512820512821
"config_M2_435";66870;0.693877551020408;65;0.920512820512821
"config_M2_436";94620;0.714285714285714;65;0.920512820512821
"config_M2_437";48125;0.73469387755102;65;0.920512820512821
"config_M2_438";62603;0.755102040816326;65;0.920512820512821
"config_M2_439";58197;0.775510204081633;65;0.920512820512821
"config_M2_440";24880;0.795918367346939;65;0.920408163265306
"config_M2_441";9238;0.816326530612245;65;0.918367346938776
"config_M2_442";92061;0.836734693877551;65;0.916326530612245
"config_M2_443";47536;0.794871794871794;65;0.920512820512821
"config_M2_444";799;0.794871794871794;65;0.920512820512821
"config_M2_445";20485;0.794871794871794;65;0.920512820512821
"config_M2_446";44966;0.794871794871794;65;0.920512820512821
"config_M2_447";14878;0.938775510204082;65;0.906122448979592
"config_M2_448";46141;0.959183673469388;65;0.904081632653061
"config_M2_449";21816;0.979591836734694;65;0.902040816326531
"config_M2_450";68667;1;65;0.9
"config_M2_451";77480;0;65;0.923076923076923
"config_M2_452";32256;0.0204081632653061;65;0.923076923076923
"config_M2_453";47109;0.0408163265306122;65;0.923076923076923
"config_M2_454";99202;0.0612244897959184;65;0.923076923076923
"config_M2_455";2592;0.0816326530612245;65;0.923076923076923
"config_M2_456";17426;0.102040816326531;65;0.923076923076923
"config_M2_457";55432;0.122448979591837;65;0.923076923076923
"config_M2_458";51580;0.142857142857143;65;0.923076923076923
"config_M2_459";58904;0.163265306122449;65;0.923076923076923
"config_M2_460";33114;0.183673469387755;65;0.923076923076923
"config_M2_461";39902;0.204081632653061;65;0.923076923076923
"config_M2_462";96357;0.224489795918367;65;0.923076923076923
"config_M2_463";5189;0.244897959183673;65;0.923076923076923
"config_M2_464";54051;0.26530612244898;65;0.923076923076923
"config_M2_465";18042;0.285714285714286;65;0.923076923076923
"config_M2_466";88183;0.306122448979592;65;0.923076923076923
"config_M2_467";29115;0.326530612244898;65;0.923076923076923
"config_M2_468";90160;0.346938775510204;65;0.923076923076923
"config_M2_469";7404;0.36734693877551;65;0.923076923076923
"config_M2_470";90700;0.387755102040816;65;0.923076923076923
"config_M2_471";10415;0.408163265306122;65;0.923076923076923
"config_M2_472";93690;0.428571428571429;65;0.923076923076923
"config_M2_473";70625;0.448979591836735;65;0.923076923076923
"config_M2_474";92478;0.469387755102041;65;0.923076923076923
"config_M2_475";97509;0.489795918367347;65;0.923076923076923
"config_M2_476";81382;0.510204081632653;65;0.923076923076923
"config_M2_477";43311;0.530612244897959;65;0.923076923076923
"config_M2_478";79403;0.551020408163265;65;0.923076923076923
"config_M2_479";17397;0.571428571428571;65;0.923076923076923
"config_M2_480";39015;0.591836734693878;65;0.923076923076923
"config_M2_481";26769;0.612244897959184;65;0.923076923076923
"config_M2_482";48218;0.63265306122449;65;0.923076923076923
"config_M2_483";86700;0.653061224489796;65;0.923076923076923
"config_M2_484";5867;0.673469387755102;65;0.923076923076923
"config_M2_485";46926;0.693877551020408;65;0.923076923076923
"config_M2_486";44785;0.714285714285714;65;0.923076923076923
"config_M2_487";36039;0.73469387755102;65;0.923076923076923
"config_M2_488";19107;0.755102040816326;65;0.923076923076923
"config_M2_489";75418;0.775510204081633;65;0.922448979591837
"config_M2_490";70450;0.795918367346939;65;0.920408163265306
"config_M2_491";56809;0.816326530612245;65;0.918367346938776
