"Ancestor"	"Descendent"	"Speciation.Time"	"Extinction.Time"	"Speciation.Type"
"1"	1	1	500	0	"ROOT"
"2"	1	2	500	0	"GENETIC"
"3"	1	3	500	0	"GENETIC"
"4"	1	4	409	0	"Genetic"
"5"	2	5	374	0	"Genetic"
"6"	1	6	314	0	"Genetic"
"7"	4	7	306	0	"Genetic"
"8"	5	8	273	0	"Genetic"
"9"	2	9	259	0	"Genetic"
"10"	6	10	60	0	"Genetic"
"11"	7	11	58	0	"Genetic"
"12"	1	12	54	0	"Genetic"
