"Ancestor"	"Descendent"	"Speciation.Time"	"Extinction.Time"	"Speciation.Type"
"1"	1	1	500	0	"ROOT"
"2"	1	2	500	0	"GENETIC"
"3"	1	3	500	0	"GENETIC"
"4"	1	4	294	0	"Genetic"
"5"	4	5	177	0	"Genetic"
"6"	1	6	176	0	"Genetic"
"7"	2	7	148	0	"Genetic"
"8"	1	8	105	0	"Genetic"
"9"	4	9	100	0	"Genetic"
"10"	6	10	99	0	"Genetic"
"11"	5	11	96	0	"Genetic"
"12"	2	12	68	0	"Genetic"
"13"	7	13	56	0	"Genetic"
"14"	8	14	18	0	"Genetic"
"15"	6	15	4	0	"Genetic"
