"Ancestor"	"Descendent"	"Speciation.Time"	"Extinction.Time"	"Speciation.Type"
"1"	1	1	500	0	"ROOT"
"2"	1	2	500	0	"GENETIC"
"3"	1	3	500	0	"GENETIC"
"4"	1	4	265	0	"Genetic"
"5"	2	5	163	0	"Genetic"
"6"	1	6	146	0	"Genetic"
"7"	4	7	126	0	"Genetic"
"8"	3	8	86	0	"Genetic"
"9"	6	9	55	0	"Genetic"
"10"	2	10	34	0	"Genetic"
"11"	8	11	28	0	"Genetic"
"12"	1	12	27	0	"Genetic"
"13"	9	13	26	0	"Genetic"
"14"	12	14	26	0	"Genetic"
"15"	10	15	25	0	"Genetic"
"16"	7	16	20	0	"Genetic"
"17"	8	17	15	0	"Genetic"
