"Ancestor"	"Descendent"	"Speciation.Time"	"Extinction.Time"	"Speciation.Type"
"1"	1	1	500	0	"ROOT"
"2"	1	2	500	0	"GENETIC"
"3"	1	3	500	0	"GENETIC"
"4"	2	4	420	0	"Genetic"
"5"	1	5	415	0	"Genetic"
"6"	2	6	341	0	"Genetic"
"7"	4	7	339	0	"Genetic"
"8"	1	8	324	0	"Genetic"
"9"	5	9	324	0	"Genetic"
"10"	4	10	262	22	"Genetic"
"11"	6	11	258	0	"Genetic"
"12"	2	12	252	0	"Genetic"
"13"	7	13	251	12	"Genetic"
"14"	1	14	248	0	"Genetic"
"15"	5	15	240	0	"Genetic"
"16"	8	16	239	0	"Genetic"
"17"	9	17	222	0	"Genetic"
"18"	11	18	174	0	"Genetic"
"19"	2	19	170	0	"Genetic"
"20"	6	20	170	0	"Genetic"
"21"	14	21	170	0	"Genetic"
"22"	4	22	166	0	"Genetic"
"23"	5	23	164	0	"Genetic"
"24"	12	24	159	0	"Genetic"
"25"	15	25	159	0	"Genetic"
"26"	16	26	159	0	"Genetic"
"27"	1	27	157	0	"Genetic"
"28"	7	28	157	0	"Genetic"
"29"	8	29	157	0	"Genetic"
"30"	10	30	148	12	"Genetic"
"31"	17	31	148	0	"Genetic"
"32"	9	32	146	0	"Genetic"
"33"	13	33	127	52	"Genetic"
"34"	14	34	97	0	"Genetic"
"35"	11	35	96	0	"Genetic"
"36"	21	36	95	0	"Genetic"
"37"	18	37	89	0	"Genetic"
"38"	16	38	87	0	"Genetic"
"39"	20	39	87	0	"Genetic"
"40"	15	40	85	0	"Genetic"
"41"	19	41	84	0	"Genetic"
"42"	22	42	84	0	"Genetic"
"43"	25	43	84	0	"Genetic"
"44"	1	44	83	0	"Genetic"
"45"	29	45	83	0	"Genetic"
"46"	27	46	81	0	"Genetic"
"47"	8	47	80	0	"Genetic"
"48"	24	48	80	0	"Genetic"
"49"	23	49	79	0	"Genetic"
"50"	2	50	78	0	"Genetic"
"51"	17	51	78	0	"Genetic"
"52"	12	52	76	0	"Genetic"
"53"	4	53	75	0	"Genetic"
"54"	31	54	75	0	"Genetic"
"55"	9	55	74	0	"Genetic"
"56"	7	56	71	0	"Genetic"
"57"	32	57	69	0	"Genetic"
"58"	28	58	59	0	"Genetic"
"59"	26	59	53	0	"Genetic"
"60"	5	60	28	0	"Genetic"
"61"	36	61	23	0	"Genetic"
"62"	21	62	19	0	"Genetic"
"63"	34	63	16	0	"Genetic"
"64"	6	64	15	0	"Genetic"
"65"	13	65	15	0	"Genetic"
"66"	15	66	7	0	"Genetic"
"67"	25	67	6	0	"Genetic"
