"Ancestor"	"Descendent"	"Speciation.Time"	"Extinction.Time"	"Speciation.Type"
"1"	1	1	500	0	"ROOT"
"2"	1	2	500	0	"GENETIC"
"3"	1	3	500	0	"GENETIC"
"4"	2	4	410	0	"Genetic"
"5"	1	5	408	0	"Genetic"
"6"	3	6	408	0	"Genetic"
"7"	2	7	338	0	"Genetic"
"8"	3	8	328	0	"Genetic"
"9"	6	9	327	0	"Genetic"
"10"	1	10	322	0	"Genetic"
"11"	5	11	320	0	"Genetic"
"12"	4	12	312	12	"Genetic"
"13"	2	13	271	0	"Genetic"
"14"	7	14	270	0	"Genetic"
"15"	8	15	257	0	"Genetic"
"16"	1	16	255	0	"Genetic"
"17"	5	17	252	0	"Genetic"
"18"	11	18	248	0	"Genetic"
"19"	6	19	245	0	"Genetic"
"20"	9	20	239	0	"Genetic"
"21"	3	21	236	0	"Genetic"
"22"	4	22	235	0	"Genetic"
"23"	10	23	230	0	"Genetic"
"24"	12	24	206	0	"Genetic"
"25"	13	25	204	0	"Genetic"
"26"	14	26	203	0	"Genetic"
"27"	2	27	190	0	"Genetic"
"28"	7	28	190	0	"Genetic"
"29"	8	29	185	0	"Genetic"
"30"	15	30	184	0	"Genetic"
"31"	1	31	183	0	"Genetic"
"32"	17	32	182	0	"Genetic"
"33"	5	33	178	0	"Genetic"
"34"	19	34	172	0	"Genetic"
"35"	20	35	172	0	"Genetic"
"36"	22	36	168	0	"Genetic"
"37"	16	37	165	0	"Genetic"
"38"	6	38	164	0	"Genetic"
"39"	4	39	161	0	"Genetic"
"40"	18	40	160	0	"Genetic"
"41"	23	41	160	0	"Genetic"
"42"	11	42	158	0	"Genetic"
"43"	3	43	157	0	"Genetic"
"44"	10	44	157	0	"Genetic"
"45"	21	45	155	0	"Genetic"
"46"	14	46	137	0	"Genetic"
"47"	26	47	137	0	"Genetic"
"48"	13	48	136	0	"Genetic"
"49"	24	49	136	0	"Genetic"
"50"	25	50	136	0	"Genetic"
"51"	9	51	128	0	"Genetic"
"52"	2	52	122	0	"Genetic"
"53"	30	53	117	0	"Genetic"
"54"	8	54	113	0	"Genetic"
"55"	34	55	106	0	"Genetic"
"56"	5	56	100	0	"Genetic"
"57"	37	57	76	0	"Genetic"
"58"	1	58	67	0	"Genetic"
"59"	52	59	67	0	"Genetic"
"60"	10	60	57	0	"Genetic"
"61"	39	61	56	0	"Genetic"
"62"	17	62	51	0	"Genetic"
"63"	30	63	48	0	"Genetic"
"64"	16	64	47	0	"Genetic"
"65"	3	65	46	0	"Genetic"
"66"	50	66	38	0	"Genetic"
"67"	64	67	35	0	"Genetic"
"68"	62	68	30	0	"Genetic"
"69"	5	69	29	0	"Genetic"
"70"	32	70	28	0	"Genetic"
"71"	40	71	27	0	"Genetic"
"72"	4	72	26	0	"Genetic"
"73"	18	73	26	0	"Genetic"
"74"	26	74	26	0	"Genetic"
"75"	42	75	26	0	"Genetic"
"76"	49	76	25	0	"Genetic"
"77"	50	77	25	0	"Genetic"
"78"	58	78	21	0	"Genetic"
"79"	57	79	17	0	"Genetic"
"80"	26	80	15	0	"Genetic"
"81"	22	81	13	0	"Genetic"
"82"	39	82	10	0	"Genetic"
"83"	42	83	10	0	"Genetic"
"84"	48	84	8	0	"Genetic"
"85"	13	85	7	0	"Genetic"
"86"	53	86	7	0	"Genetic"
"87"	34	87	5	0	"Genetic"
"88"	45	88	4	0	"Genetic"
"89"	11	89	2	0	"Genetic"
"90"	51	90	2	0	"Genetic"
"91"	24	91	1	0	"Genetic"
