"Ancestor"	"Descendent"	"Speciation.Time"	"Extinction.Time"	"Speciation.Type"
"1"	1	1	500	0	"ROOT"
"2"	1	2	500	0	"GENETIC"
"3"	1	3	500	72	"GENETIC"
"4"	3	4	430	22	"Genetic"
"5"	2	5	420	0	"Genetic"
"6"	1	6	419	0	"Genetic"
"7"	3	7	356	72	"Genetic"
"8"	4	8	351	32	"Genetic"
"9"	5	9	343	0	"Genetic"
"10"	2	10	341	0	"Genetic"
"11"	1	11	338	0	"Genetic"
"12"	6	12	338	0	"Genetic"
"13"	10	13	274	0	"Genetic"
"14"	2	14	271	0	"Genetic"
"15"	8	15	270	0	"Genetic"
"16"	4	16	266	0	"Genetic"
"17"	7	17	266	0	"Genetic"
"18"	3	18	265	72	"Genetic"
"19"	9	19	263	12	"Genetic"
"20"	11	20	262	0	"Genetic"
"21"	6	21	261	0	"Genetic"
"22"	1	22	257	0	"Genetic"
"23"	5	23	257	0	"Genetic"
"24"	12	24	256	0	"Genetic"
"25"	13	25	200	0	"Genetic"
"26"	14	26	200	0	"Genetic"
"27"	2	27	199	0	"Genetic"
"28"	4	28	198	72	"Genetic"
"29"	8	29	198	0	"Genetic"
"30"	18	30	197	42	"Genetic"
"31"	16	31	196	0	"Genetic"
"32"	17	32	196	0	"Genetic"
"33"	3	33	195	0	"Genetic"
"34"	7	34	194	12	"Genetic"
"35"	11	35	194	0	"Genetic"
"36"	20	36	194	0	"Genetic"
"37"	19	37	192	0	"Genetic"
"38"	6	38	191	0	"Genetic"
"39"	21	39	191	0	"Genetic"
"40"	10	40	190	0	"Genetic"
"41"	23	41	189	0	"Genetic"
"42"	1	42	187	0	"Genetic"
"43"	5	43	187	0	"Genetic"
"44"	9	44	187	0	"Genetic"
"45"	22	45	184	0	"Genetic"
"46"	12	46	182	0	"Genetic"
"47"	15	47	181	12	"Genetic"
"48"	24	48	144	0	"Genetic"
"49"	2	49	131	0	"Genetic"
"50"	4	50	130	52	"Genetic"
"51"	18	51	130	82	"Genetic"
"52"	16	52	128	0	"Genetic"
"53"	13	53	127	0	"Genetic"
"54"	14	54	127	0	"Genetic"
"55"	33	55	127	0	"Genetic"
"56"	25	56	126	0	"Genetic"
"57"	32	57	125	0	"Genetic"
"58"	28	58	124	52	"Genetic"
"59"	30	59	124	122	"Genetic"
"60"	21	60	123	0	"Genetic"
"61"	20	61	122	0	"Genetic"
"62"	34	62	121	12	"Genetic"
"63"	7	63	120	0	"Genetic"
"64"	6	64	119	0	"Genetic"
"65"	10	65	119	0	"Genetic"
"66"	17	66	119	12	"Genetic"
"67"	35	67	119	0	"Genetic"
"68"	40	68	119	0	"Genetic"
"69"	9	69	118	0	"Genetic"
"70"	26	70	118	0	"Genetic"
"71"	38	71	118	0	"Genetic"
"72"	41	72	117	0	"Genetic"
"73"	42	73	117	0	"Genetic"
"74"	11	74	116	0	"Genetic"
"75"	39	75	116	0	"Genetic"
"76"	1	76	115	0	"Genetic"
"77"	22	77	115	0	"Genetic"
"78"	27	78	115	0	"Genetic"
"79"	45	79	115	0	"Genetic"
"80"	23	80	114	0	"Genetic"
"81"	29	81	113	0	"Genetic"
"82"	37	82	112	0	"Genetic"
"83"	5	83	110	0	"Genetic"
"84"	36	84	110	0	"Genetic"
"85"	44	85	110	0	"Genetic"
"86"	8	86	107	42	"Genetic"
"87"	43	87	107	0	"Genetic"
"88"	46	88	103	0	"Genetic"
"89"	12	89	100	0	"Genetic"
"90"	3	90	98	72	"Genetic"
"91"	31	91	95	0	"Genetic"
"92"	82	92	77	0	"Genetic"
"93"	86	93	75	52	"Genetic"
"94"	48	94	74	0	"Genetic"
"95"	19	95	73	0	"Genetic"
"96"	24	96	73	0	"Genetic"
"97"	15	97	69	0	"Genetic"
"98"	62	98	69	12	"Genetic"
"99"	32	99	64	0	"Genetic"
"100"	4	100	62	0	"Genetic"
"101"	4	101	59	52	"Genetic"
"102"	25	102	59	0	"Genetic"
"103"	13	103	58	0	"Genetic"
"104"	16	104	58	0	"Genetic"
"105"	66	105	55	0	"Genetic"
"106"	57	106	53	0	"Genetic"
"107"	57	107	53	0	"Genetic"
"108"	95	108	53	0	"Genetic"
"109"	14	109	51	0	"Genetic"
"110"	40	110	51	0	"Genetic"
"111"	49	111	51	0	"Genetic"
"112"	6	112	50	0	"Genetic"
"113"	32	113	50	0	"Genetic"
"114"	56	114	50	0	"Genetic"
"115"	61	115	50	0	"Genetic"
"116"	64	116	50	0	"Genetic"
"117"	72	117	50	0	"Genetic"
"118"	97	118	50	0	"Genetic"
"119"	2	119	49	0	"Genetic"
"120"	26	120	49	0	"Genetic"
"121"	55	121	49	0	"Genetic"
"122"	67	122	49	0	"Genetic"
"123"	71	123	49	0	"Genetic"
"124"	76	124	49	0	"Genetic"
"125"	121	125	48	0	"Genetic"
"126"	10	126	47	0	"Genetic"
"127"	42	127	47	0	"Genetic"
"128"	45	128	47	0	"Genetic"
"129"	52	129	47	12	"Genetic"
"130"	53	130	47	0	"Genetic"
"131"	65	131	47	0	"Genetic"
"132"	75	132	47	0	"Genetic"
"133"	79	133	47	0	"Genetic"
"134"	47	134	46	0	"Genetic"
"135"	60	135	46	0	"Genetic"
"136"	77	136	46	0	"Genetic"
"137"	11	137	45	0	"Genetic"
"138"	89	138	45	0	"Genetic"
"139"	20	139	43	0	"Genetic"
"140"	34	140	43	12	"Genetic"
"141"	29	141	42	0	"Genetic"
"142"	38	142	42	0	"Genetic"
"143"	80	143	42	0	"Genetic"
"144"	33	144	41	0	"Genetic"
"145"	70	145	41	0	"Genetic"
"146"	69	146	40	0	"Genetic"
"147"	5	147	39	0	"Genetic"
"148"	35	148	39	0	"Genetic"
"149"	36	149	39	0	"Genetic"
"150"	69	150	39	0	"Genetic"
"151"	72	151	39	0	"Genetic"
"152"	22	152	38	0	"Genetic"
"153"	43	153	38	0	"Genetic"
"154"	141	154	38	0	"Genetic"
"155"	44	155	37	0	"Genetic"
"156"	144	156	37	0	"Genetic"
"157"	21	157	36	0	"Genetic"
"158"	31	158	36	0	"Genetic"
"159"	82	159	36	0	"Genetic"
"160"	87	160	36	0	"Genetic"
"161"	73	161	35	0	"Genetic"
"162"	74	162	35	0	"Genetic"
"163"	54	163	34	0	"Genetic"
"164"	17	164	33	0	"Genetic"
"165"	66	165	33	2	"Genetic"
"166"	74	166	33	0	"Genetic"
"167"	78	167	33	0	"Genetic"
"168"	16	168	32	0	"Genetic"
"169"	47	169	32	0	"Genetic"
"170"	39	170	31	0	"Genetic"
"171"	70	171	31	0	"Genetic"
"172"	88	172	30	0	"Genetic"
"173"	1	173	29	0	"Genetic"
"174"	26	174	29	0	"Genetic"
"175"	81	175	29	0	"Genetic"
"176"	89	176	29	0	"Genetic"
"177"	41	177	28	0	"Genetic"
"178"	78	178	27	0	"Genetic"
"179"	85	179	27	0	"Genetic"
"180"	68	180	25	0	"Genetic"
"181"	85	181	25	0	"Genetic"
"182"	88	182	25	0	"Genetic"
"183"	111	183	25	0	"Genetic"
"184"	83	184	24	0	"Genetic"
"185"	61	185	23	0	"Genetic"
"186"	37	186	22	12	"Genetic"
"187"	109	187	22	0	"Genetic"
"188"	137	188	21	0	"Genetic"
"189"	164	189	21	0	"Genetic"
"190"	81	190	20	0	"Genetic"
"191"	91	191	19	0	"Genetic"
"192"	46	192	18	0	"Genetic"
"193"	155	193	18	0	"Genetic"
"194"	177	194	18	0	"Genetic"
"195"	54	195	17	0	"Genetic"
"196"	80	196	17	0	"Genetic"
"197"	119	197	15	0	"Genetic"
"198"	139	198	14	0	"Genetic"
"199"	23	199	13	0	"Genetic"
"200"	37	200	13	0	"Genetic"
"201"	23	201	12	0	"Genetic"
"202"	12	202	11	0	"Genetic"
"203"	126	203	9	0	"Genetic"
"204"	157	204	8	0	"Genetic"
"205"	160	205	8	0	"Genetic"
"206"	192	206	7	0	"Genetic"
"207"	5	207	6	0	"Genetic"
"208"	132	208	6	0	"Genetic"
"209"	43	209	4	0	"Genetic"
"210"	24	210	3	0	"Genetic"
"211"	84	211	3	0	"Genetic"
"212"	148	212	3	0	"Genetic"
"213"	122	213	2	0	"Genetic"
"214"	97	214	1	0	"Genetic"
"215"	84	215	0	0	"Genetic"
"216"	149	216	0	0	"Genetic"
