"Ancestor"	"Descendent"	"Speciation.Time"	"Extinction.Time"	"Speciation.Type"
"1"	1	1	500	0	"ROOT"
"2"	1	2	500	0	"GENETIC"
"3"	1	3	500	0	"GENETIC"
"4"	2	4	332	0	"Genetic"
"5"	4	5	180	0	"Genetic"
"6"	1	6	157	0	"Genetic"
"7"	2	7	156	0	"Genetic"
"8"	5	8	102	0	"Genetic"
"9"	4	9	95	0	"Genetic"
"10"	2	10	88	0	"Genetic"
"11"	6	11	84	0	"Genetic"
"12"	7	12	76	0	"Genetic"
"13"	1	13	74	0	"Genetic"
"14"	5	14	8	0	"Genetic"
"15"	8	15	8	0	"Genetic"
"16"	4	16	0	0	"Genetic"
