"Ancestor"	"Descendent"	"Speciation.Time"	"Extinction.Time"	"Speciation.Type"
"1"	1	1	500	0	"ROOT"
"2"	1	2	500	0	"GENETIC"
"3"	1	3	500	0	"GENETIC"
"4"	1	4	322	0	"Genetic"
"5"	2	5	165	0	"Genetic"
"6"	4	6	155	0	"Genetic"
"7"	1	7	144	0	"Genetic"
"8"	2	8	94	0	"Genetic"
"9"	5	9	90	0	"Genetic"
"10"	6	10	88	0	"Genetic"
"11"	4	11	84	0	"Genetic"
"12"	1	12	70	0	"Genetic"
"13"	7	13	68	0	"Genetic"
"14"	8	14	6	0	"Genetic"
"15"	2	15	4	0	"Genetic"
