"Ancestor"	"Descendent"	"Speciation.Time"	"Extinction.Time"	"Speciation.Type"
"1"	1	1	500	0	"ROOT"
"2"	1	2	500	0	"GENETIC"
"3"	1	3	500	0	"GENETIC"
"4"	1	4	403	0	"Genetic"
"5"	2	5	403	0	"Genetic"
"6"	1	6	330	0	"Genetic"
"7"	2	7	327	0	"Genetic"
"8"	5	8	324	0	"Genetic"
"9"	4	9	315	0	"Genetic"
"10"	6	10	258	0	"Genetic"
"11"	1	11	251	0	"Genetic"
"12"	4	12	238	0	"Genetic"
"13"	8	13	237	0	"Genetic"
"14"	5	14	230	0	"Genetic"
"15"	7	15	218	0	"Genetic"
"16"	2	16	216	0	"Genetic"
