"Ancestor"	"Descendent"	"Speciation.Time"	"Extinction.Time"	"Speciation.Type"
"1"	1	1	500	0	"ROOT"
"2"	1	2	500	0	"GENETIC"
"3"	1	3	500	0	"GENETIC"
"4"	2	4	344	0	"Genetic"
"5"	3	5	325	0	"Genetic"
"6"	1	6	296	0	"Genetic"
"7"	3	7	178	0	"Genetic"
"8"	4	8	170	0	"Genetic"
"9"	2	9	164	0	"Genetic"
"10"	5	10	106	0	"Genetic"
