"Ancestor"	"Descendent"	"Speciation.Time"	"Extinction.Time"	"Speciation.Type"
"1"	1	1	500	0	"ROOT"
"2"	1	2	500	0	"GENETIC"
"3"	1	3	500	0	"GENETIC"
"4"	2	4	407	0	"Genetic"
"5"	1	5	383	0	"Genetic"
"6"	2	6	328	0	"Genetic"
"7"	1	7	292	0	"Genetic"
"8"	6	8	258	0	"Genetic"
"9"	2	9	254	0	"Genetic"
"10"	4	10	249	0	"Genetic"
"11"	7	11	216	0	"Genetic"
"12"	5	12	175	0	"Genetic"
"13"	10	13	175	0	"Genetic"
"14"	1	14	173	0	"Genetic"
"15"	6	15	173	0	"Genetic"
"16"	2	16	171	0	"Genetic"
"17"	4	17	171	0	"Genetic"
"18"	8	18	171	0	"Genetic"
"19"	9	19	165	0	"Genetic"
"20"	7	20	139	0	"Genetic"
"21"	11	21	129	0	"Genetic"
"22"	10	22	89	0	"Genetic"
"23"	16	23	89	0	"Genetic"
"24"	5	24	86	0	"Genetic"
"25"	13	25	80	0	"Genetic"
"26"	14	26	78	0	"Genetic"
"27"	2	27	77	0	"Genetic"
"28"	1	28	76	0	"Genetic"
"29"	15	29	76	0	"Genetic"
"30"	9	30	75	0	"Genetic"
"31"	12	31	75	0	"Genetic"
"32"	6	32	74	0	"Genetic"
"33"	4	33	69	0	"Genetic"
"34"	8	34	69	0	"Genetic"
"35"	17	35	69	0	"Genetic"
"36"	18	36	68	0	"Genetic"
"37"	19	37	60	0	"Genetic"
"38"	7	38	46	0	"Genetic"
"39"	11	39	16	0	"Genetic"
"40"	20	40	6	0	"Genetic"
