"Ancestor"	"Descendent"	"Speciation.Time"	"Extinction.Time"	"Speciation.Type"
"1"	1	1	500	0	"ROOT"
"2"	1	2	500	0	"GENETIC"
"3"	1	3	500	0	"GENETIC"
"4"	1	4	203	0	"Genetic"
"5"	2	5	172	0	"Genetic"
"6"	1	6	132	0	"Genetic"
"7"	4	7	129	0	"Genetic"
"8"	5	8	94	0	"Genetic"
"9"	2	9	86	0	"Genetic"
"10"	1	10	36	0	"Genetic"
"11"	6	11	36	0	"Genetic"
"12"	7	12	29	0	"Genetic"
"13"	4	13	7	0	"Genetic"
