"Ancestor"	"Descendent"	"Speciation.Time"	"Extinction.Time"	"Speciation.Type"
"1"	1	1	500	0	"ROOT"
"2"	1	2	500	0	"GENETIC"
"3"	1	3	500	0	"GENETIC"
"4"	2	4	432	0	"Genetic"
"5"	1	5	430	0	"Genetic"
"6"	2	6	361	2	"Genetic"
"7"	4	7	356	0	"Genetic"
"8"	5	8	353	0	"Genetic"
"9"	1	9	335	42	"Genetic"
"10"	2	10	295	0	"Genetic"
"11"	4	11	290	0	"Genetic"
"12"	8	12	287	0	"Genetic"
"13"	5	13	285	0	"Genetic"
"14"	6	14	275	0	"Genetic"
"15"	7	15	272	0	"Genetic"
"16"	9	16	259	0	"Genetic"
"17"	1	17	244	0	"Genetic"
"18"	10	18	229	0	"Genetic"
"19"	11	19	215	0	"Genetic"
"20"	12	20	215	0	"Genetic"
"21"	2	21	214	0	"Genetic"
"22"	5	22	209	0	"Genetic"
"23"	6	23	207	0	"Genetic"
"24"	13	24	201	0	"Genetic"
"25"	8	25	199	0	"Genetic"
"26"	14	26	199	0	"Genetic"
"27"	7	27	193	0	"Genetic"
"28"	15	28	193	0	"Genetic"
"29"	4	29	189	0	"Genetic"
"30"	1	30	174	0	"Genetic"
"31"	17	31	174	0	"Genetic"
"32"	16	32	171	0	"Genetic"
"33"	9	33	168	0	"Genetic"
"34"	18	34	154	0	"Genetic"
"35"	11	35	149	0	"Genetic"
"36"	19	36	149	0	"Genetic"
"37"	20	37	149	0	"Genetic"
"38"	21	38	148	0	"Genetic"
"39"	2	39	146	0	"Genetic"
"40"	12	40	146	0	"Genetic"
"41"	10	41	141	0	"Genetic"
"42"	22	42	137	0	"Genetic"
"43"	6	43	132	22	"Genetic"
"44"	8	44	129	0	"Genetic"
"45"	5	45	128	0	"Genetic"
"46"	15	46	126	0	"Genetic"
"47"	13	47	124	0	"Genetic"
"48"	24	48	123	0	"Genetic"
"49"	27	49	117	0	"Genetic"
"50"	14	50	110	0	"Genetic"
"51"	1	51	106	0	"Genetic"
"52"	7	52	106	0	"Genetic"
"53"	25	53	106	0	"Genetic"
"54"	30	54	104	0	"Genetic"
"55"	31	55	104	0	"Genetic"
"56"	4	56	97	0	"Genetic"
"57"	28	57	96	0	"Genetic"
"58"	29	58	96	0	"Genetic"
"59"	33	59	95	52	"Genetic"
"60"	32	60	94	0	"Genetic"
"61"	23	61	91	52	"Genetic"
"62"	9	62	80	12	"Genetic"
"63"	16	63	80	0	"Genetic"
"64"	2	64	77	0	"Genetic"
"65"	19	65	77	0	"Genetic"
"66"	12	66	76	0	"Genetic"
"67"	34	67	76	0	"Genetic"
"68"	26	68	73	0	"Genetic"
"69"	38	69	67	0	"Genetic"
"70"	39	70	67	0	"Genetic"
"71"	35	71	66	0	"Genetic"
"72"	36	72	66	0	"Genetic"
"73"	18	73	64	0	"Genetic"
"74"	41	74	64	12	"Genetic"
"75"	6	75	62	42	"Genetic"
"76"	20	76	58	0	"Genetic"
"77"	17	77	56	0	"Genetic"
"78"	8	78	54	0	"Genetic"
"79"	11	79	54	0	"Genetic"
"80"	15	80	54	0	"Genetic"
"81"	37	81	54	0	"Genetic"
"82"	46	82	54	0	"Genetic"
"83"	47	83	48	0	"Genetic"
"84"	22	84	47	0	"Genetic"
"85"	49	85	47	0	"Genetic"
"86"	45	86	37	0	"Genetic"
"87"	30	87	34	0	"Genetic"
"88"	53	88	33	0	"Genetic"
"89"	48	89	30	0	"Genetic"
"90"	56	90	27	0	"Genetic"
"91"	4	91	26	0	"Genetic"
"92"	28	92	26	0	"Genetic"
"93"	31	93	26	0	"Genetic"
"94"	40	94	26	0	"Genetic"
"95"	51	95	25	0	"Genetic"
"96"	54	96	25	0	"Genetic"
"97"	1	97	24	0	"Genetic"
"98"	58	98	24	0	"Genetic"
"99"	7	99	23	0	"Genetic"
"100"	10	100	22	0	"Genetic"
"101"	44	101	20	0	"Genetic"
"102"	21	102	19	0	"Genetic"
"103"	42	103	19	0	"Genetic"
"104"	55	104	19	0	"Genetic"
"105"	50	105	15	0	"Genetic"
"106"	57	106	15	0	"Genetic"
"107"	60	107	11	0	"Genetic"
"108"	25	108	10	0	"Genetic"
"109"	52	109	1	0	"Genetic"
