"Ancestor"	"Descendent"	"Speciation.Time"	"Extinction.Time"	"Speciation.Type"
"1"	1	1	500	0	"ROOT"
"2"	1	2	500	0	"GENETIC"
"3"	1	3	500	0	"GENETIC"
"4"	1	4	428	0	"Genetic"
"5"	2	5	408	0	"Genetic"
"6"	4	6	352	0	"Genetic"
"7"	1	7	345	0	"Genetic"
"8"	5	8	331	0	"Genetic"
"9"	2	9	314	0	"Genetic"
"10"	4	10	282	0	"Genetic"
"11"	1	11	267	0	"Genetic"
"12"	7	12	264	0	"Genetic"
"13"	6	13	263	0	"Genetic"
"14"	8	14	259	0	"Genetic"
"15"	5	15	238	0	"Genetic"
"16"	2	16	196	0	"Genetic"
"17"	9	17	116	0	"Genetic"
