"Ancestor"	"Descendent"	"Speciation.Time"	"Extinction.Time"	"Speciation.Type"
"1"	1	1	500	0	"ROOT"
"2"	1	2	500	0	"GENETIC"
"3"	1	3	500	0	"GENETIC"
"4"	1	4	392	0	"Genetic"
"5"	2	5	391	0	"Genetic"
"6"	3	6	370	0	"Genetic"
"7"	5	7	280	0	"Genetic"
"8"	2	8	273	0	"Genetic"
"9"	3	9	270	0	"Genetic"
"10"	4	10	250	0	"Genetic"
"11"	1	11	242	0	"Genetic"
"12"	6	12	227	0	"Genetic"
"13"	7	13	167	0	"Genetic"
"14"	9	14	157	0	"Genetic"
"15"	8	15	4	0	"Genetic"
"16"	10	16	0	0	"Genetic"
