"Ancestor"	"Descendent"	"Speciation.Time"	"Extinction.Time"	"Speciation.Type"
"1"	1	1	500	0	"ROOT"
"2"	1	2	500	0	"GENETIC"
"3"	1	3	500	0	"GENETIC"
"4"	1	4	433	42	"Genetic"
"5"	2	5	432	0	"Genetic"
"6"	4	6	366	52	"Genetic"
"7"	2	7	363	0	"Genetic"
"8"	1	8	362	0	"Genetic"
"9"	5	9	361	0	"Genetic"
"10"	2	10	297	0	"Genetic"
"11"	6	11	295	72	"Genetic"
"12"	9	12	295	0	"Genetic"
"13"	7	13	292	0	"Genetic"
"14"	8	14	289	0	"Genetic"
"15"	1	15	287	0	"Genetic"
"16"	5	16	286	0	"Genetic"
"17"	4	17	275	102	"Genetic"
"18"	10	18	228	0	"Genetic"
"19"	2	19	227	0	"Genetic"
"20"	11	20	227	2	"Genetic"
"21"	13	21	226	0	"Genetic"
"22"	9	22	221	0	"Genetic"
"23"	12	23	221	52	"Genetic"
"24"	15	24	220	0	"Genetic"
"25"	5	25	218	0	"Genetic"
"26"	6	26	218	162	"Genetic"
"27"	7	27	216	0	"Genetic"
"28"	14	28	216	0	"Genetic"
"29"	16	29	215	0	"Genetic"
"30"	8	30	213	0	"Genetic"
"31"	1	31	207	0	"Genetic"
"32"	17	32	206	72	"Genetic"
"33"	4	33	199	192	"Genetic"
"34"	13	34	157	0	"Genetic"
"35"	18	35	157	0	"Genetic"
"36"	2	36	155	0	"Genetic"
"37"	10	37	155	0	"Genetic"
"38"	11	38	155	142	"Genetic"
"39"	20	39	155	52	"Genetic"
"40"	7	40	148	0	"Genetic"
"41"	21	41	148	0	"Genetic"
"42"	25	42	148	0	"Genetic"
"43"	15	43	147	0	"Genetic"
"44"	27	44	147	0	"Genetic"
"45"	24	45	146	0	"Genetic"
"46"	12	46	145	0	"Genetic"
"47"	16	47	145	0	"Genetic"
"48"	14	48	144	0	"Genetic"
"49"	6	49	143	0	"Genetic"
"50"	8	50	143	0	"Genetic"
"51"	9	51	143	0	"Genetic"
"52"	22	52	141	0	"Genetic"
"53"	5	53	138	0	"Genetic"
"54"	31	54	137	0	"Genetic"
"55"	28	55	136	0	"Genetic"
"56"	29	56	135	0	"Genetic"
"57"	19	57	134	0	"Genetic"
"58"	30	58	127	0	"Genetic"
"59"	23	59	124	121	"Genetic"
"60"	1	60	94	0	"Genetic"
"61"	4	61	90	22	"Genetic"
"62"	18	62	86	0	"Genetic"
"63"	20	63	86	12	"Genetic"
"64"	34	64	86	0	"Genetic"
"65"	37	65	84	0	"Genetic"
"66"	13	66	82	0	"Genetic"
"67"	2	67	77	0	"Genetic"
"68"	40	68	76	0	"Genetic"
"69"	41	69	76	0	"Genetic"
"70"	14	70	75	0	"Genetic"
"71"	36	71	75	0	"Genetic"
"72"	25	72	74	0	"Genetic"
"73"	39	73	74	0	"Genetic"
"74"	42	74	74	0	"Genetic"
"75"	50	75	74	0	"Genetic"
"76"	24	76	73	2	"Genetic"
"77"	10	77	72	0	"Genetic"
"78"	35	78	72	0	"Genetic"
"79"	46	79	72	0	"Genetic"
"80"	43	80	71	0	"Genetic"
"81"	9	81	69	0	"Genetic"
"82"	7	82	66	0	"Genetic"
"83"	19	83	66	0	"Genetic"
"84"	54	84	66	0	"Genetic"
"85"	55	85	66	0	"Genetic"
"86"	16	86	65	0	"Genetic"
"87"	5	87	64	0	"Genetic"
"88"	27	88	64	0	"Genetic"
"89"	44	89	64	0	"Genetic"
"90"	51	90	64	0	"Genetic"
"91"	22	91	63	0	"Genetic"
"92"	56	92	62	0	"Genetic"
"93"	31	93	57	0	"Genetic"
"94"	47	94	57	0	"Genetic"
"95"	45	95	56	0	"Genetic"
"96"	30	96	55	0	"Genetic"
"97"	52	97	55	0	"Genetic"
"98"	58	98	54	0	"Genetic"
"99"	29	99	53	0	"Genetic"
"100"	57	100	47	0	"Genetic"
"101"	21	101	46	0	"Genetic"
"102"	28	102	44	0	"Genetic"
"103"	15	103	43	0	"Genetic"
"104"	53	104	36	0	"Genetic"
"105"	60	105	27	0	"Genetic"
"106"	48	106	24	0	"Genetic"
"107"	1	107	20	0	"Genetic"
"108"	65	108	10	0	"Genetic"
"109"	18	109	9	0	"Genetic"
"110"	70	110	1	0	"Genetic"
"111"	67	111	0	0	"Genetic"
