"Ancestor"	"Descendent"	"Speciation.Time"	"Extinction.Time"	"Speciation.Type"
"1"	1	1	500	0	"ROOT"
"2"	1	2	500	0	"GENETIC"
"3"	1	3	500	0	"GENETIC"
"4"	1	4	433	0	"Genetic"
"5"	2	5	433	0	"Genetic"
"6"	3	6	430	0	"Genetic"
"7"	1	7	366	0	"Genetic"
"8"	2	8	365	0	"Genetic"
"9"	5	9	364	0	"Genetic"
"10"	3	10	363	222	"Genetic"
"11"	4	11	363	0	"Genetic"
"12"	6	12	359	0	"Genetic"
"13"	1	13	300	0	"Genetic"
"14"	2	14	297	0	"Genetic"
"15"	7	15	297	0	"Genetic"
"16"	8	16	297	72	"Genetic"
"17"	10	17	296	242	"Genetic"
"18"	11	18	295	0	"Genetic"
"19"	4	19	294	0	"Genetic"
"20"	9	20	294	0	"Genetic"
"21"	5	21	293	0	"Genetic"
"22"	3	22	291	52	"Genetic"
"23"	12	23	290	0	"Genetic"
"24"	6	24	289	0	"Genetic"
"25"	13	25	234	0	"Genetic"
"26"	1	26	232	0	"Genetic"
"27"	7	27	230	0	"Genetic"
"28"	8	28	230	0	"Genetic"
"29"	14	29	229	0	"Genetic"
"30"	18	30	229	0	"Genetic"
"31"	9	31	228	0	"Genetic"
"32"	19	32	228	72	"Genetic"
"33"	4	33	227	0	"Genetic"
"34"	5	34	227	0	"Genetic"
"35"	11	35	227	0	"Genetic"
"36"	21	36	227	0	"Genetic"
"37"	15	37	226	0	"Genetic"
"38"	20	38	225	0	"Genetic"
"39"	22	39	224	12	"Genetic"
"40"	24	40	223	0	"Genetic"
"41"	12	41	219	0	"Genetic"
"42"	23	42	216	0	"Genetic"
"43"	16	43	210	0	"Genetic"
"44"	2	44	207	0	"Genetic"
"45"	21	45	160	0	"Genetic"
"46"	35	46	159	0	"Genetic"
"47"	7	47	157	0	"Genetic"
"48"	26	48	155	0	"Genetic"
"49"	8	49	151	0	"Genetic"
"50"	9	50	149	0	"Genetic"
"51"	27	51	148	0	"Genetic"
"52"	1	52	146	0	"Genetic"
"53"	12	53	139	0	"Genetic"
"54"	30	54	139	0	"Genetic"
"55"	4	55	138	0	"Genetic"
"56"	5	56	132	0	"Genetic"
"57"	6	57	124	0	"Genetic"
"58"	22	58	123	0	"Genetic"
"59"	36	59	121	52	"Genetic"
"60"	42	60	118	22	"Genetic"
"61"	11	61	117	0	"Genetic"
"62"	32	62	108	0	"Genetic"
"63"	37	63	107	0	"Genetic"
"64"	2	64	96	0	"Genetic"
"65"	14	65	88	0	"Genetic"
"66"	45	66	88	0	"Genetic"
"67"	15	67	87	0	"Genetic"
"68"	46	68	86	0	"Genetic"
"69"	49	69	85	0	"Genetic"
"70"	1	70	78	0	"Genetic"
"71"	7	71	77	0	"Genetic"
"72"	31	72	75	0	"Genetic"
"73"	51	73	75	0	"Genetic"
"74"	27	74	73	0	"Genetic"
"75"	12	75	69	0	"Genetic"
"76"	29	76	69	0	"Genetic"
"77"	28	77	66	0	"Genetic"
"78"	47	78	66	0	"Genetic"
"79"	53	79	66	0	"Genetic"
"80"	33	80	65	0	"Genetic"
"81"	41	81	65	0	"Genetic"
"82"	60	82	60	12	"Genetic"
"83"	52	83	58	0	"Genetic"
"84"	4	84	56	0	"Genetic"
"85"	57	85	56	0	"Genetic"
"86"	54	86	55	0	"Genetic"
"87"	59	87	52	32	"Genetic"
"88"	20	88	50	0	"Genetic"
"89"	36	89	46	0	"Genetic"
"90"	40	90	46	0	"Genetic"
"91"	11	91	45	0	"Genetic"
"92"	43	92	44	0	"Genetic"
"93"	57	93	42	0	"Genetic"
"94"	15	94	38	0	"Genetic"
"95"	26	95	38	0	"Genetic"
"96"	30	96	38	0	"Genetic"
"97"	55	97	36	0	"Genetic"
"98"	91	98	34	0	"Genetic"
"99"	27	99	33	0	"Genetic"
"100"	35	100	31	0	"Genetic"
"101"	89	101	30	0	"Genetic"
"102"	96	102	29	0	"Genetic"
"103"	2	103	28	0	"Genetic"
"104"	39	104	28	0	"Genetic"
"105"	63	105	28	0	"Genetic"
"106"	23	106	25	0	"Genetic"
"107"	53	107	25	0	"Genetic"
"108"	66	108	25	0	"Genetic"
"109"	12	109	24	0	"Genetic"
"110"	54	110	24	0	"Genetic"
"111"	14	111	21	0	"Genetic"
"112"	44	112	20	0	"Genetic"
"113"	106	113	19	0	"Genetic"
"114"	13	114	18	0	"Genetic"
"115"	43	115	18	12	"Genetic"
"116"	44	116	18	0	"Genetic"
"117"	37	117	16	0	"Genetic"
"118"	67	118	15	0	"Genetic"
"119"	94	119	15	0	"Genetic"
"120"	68	120	14	0	"Genetic"
"121"	14	121	12	0	"Genetic"
"122"	73	122	12	0	"Genetic"
"123"	42	123	10	0	"Genetic"
"124"	66	124	10	0	"Genetic"
"125"	67	125	10	0	"Genetic"
"126"	81	126	9	0	"Genetic"
"127"	24	127	7	0	"Genetic"
"128"	51	128	7	0	"Genetic"
"129"	56	129	7	0	"Genetic"
"130"	64	130	7	0	"Genetic"
"131"	71	131	7	0	"Genetic"
"132"	18	132	5	0	"Genetic"
"133"	48	133	4	0	"Genetic"
"134"	127	134	2	0	"Genetic"
"135"	5	135	0	0	"Genetic"
"136"	76	136	0	0	"Genetic"
"137"	76	137	0	0	"Genetic"
"138"	128	138	0	0	"Genetic"
