"Ancestor"	"Descendent"	"Speciation.Time"	"Extinction.Time"	"Speciation.Type"
"1"	1	1	500	0	"ROOT"
"2"	1	2	500	0	"GENETIC"
"3"	1	3	500	0	"GENETIC"
"4"	2	4	166	0	"Genetic"
"5"	1	5	124	0	"Genetic"
"6"	2	6	95	0	"Genetic"
"7"	4	7	93	0	"Genetic"
"8"	1	8	45	0	"Genetic"
"9"	5	9	44	0	"Genetic"
"10"	7	10	8	0	"Genetic"
"11"	4	11	6	0	"Genetic"
"12"	6	12	5	0	"Genetic"
"13"	2	13	3	0	"Genetic"
