"Ancestor"	"Descendent"	"Speciation.Time"	"Extinction.Time"	"Speciation.Type"
"1"	1	1	500	0	"ROOT"
"2"	1	2	500	0	"GENETIC"
"3"	1	3	500	0	"GENETIC"
"4"	2	4	316	0	"Genetic"
"5"	1	5	250	0	"Genetic"
"6"	5	6	175	0	"Genetic"
"7"	1	7	172	0	"Genetic"
"8"	4	8	168	0	"Genetic"
"9"	2	9	164	0	"Genetic"
"10"	5	10	94	0	"Genetic"
"11"	7	11	94	0	"Genetic"
"12"	6	12	88	0	"Genetic"
"13"	4	13	87	0	"Genetic"
"14"	1	14	86	0	"Genetic"
"15"	9	15	86	0	"Genetic"
"16"	2	16	73	0	"Genetic"
"17"	8	17	65	0	"Genetic"
