"Ancestor"	"Descendent"	"Speciation.Time"	"Extinction.Time"	"Speciation.Type"
"1"	1	1	500	0	"ROOT"
"2"	1	2	500	0	"GENETIC"
"3"	1	3	500	0	"GENETIC"
"4"	3	4	415	0	"Genetic"
"5"	2	5	392	0	"Genetic"
"6"	1	6	371	0	"Genetic"
"7"	3	7	300	0	"Genetic"
"8"	4	8	298	0	"Genetic"
"9"	5	9	265	0	"Genetic"
"10"	2	10	255	0	"Genetic"
"11"	6	11	252	0	"Genetic"
"12"	1	12	241	0	"Genetic"
"13"	3	13	187	0	"Genetic"
"14"	7	14	139	0	"Genetic"
"15"	5	15	119	0	"Genetic"
"16"	4	16	110	0	"Genetic"
