"Ancestor"	"Descendent"	"Speciation.Time"	"Extinction.Time"	"Speciation.Type"
"1"	1	1	500	0	"ROOT"
"2"	1	2	500	0	"GENETIC"
"3"	1	3	500	0	"GENETIC"
"4"	3	4	392	0	"Genetic"
"5"	1	5	350	0	"Genetic"
"6"	2	6	312	0	"Genetic"
"7"	3	7	267	0	"Genetic"
"8"	4	8	241	0	"Genetic"
"9"	6	9	148	0	"Genetic"
"10"	5	10	147	0	"Genetic"
