"Ancestor"	"Descendent"	"Speciation.Time"	"Extinction.Time"	"Speciation.Type"
"1"	1	1	500	0	"ROOT"
"2"	1	2	500	0	"GENETIC"
"3"	1	3	500	0	"GENETIC"
"4"	2	4	157	0	"Genetic"
"5"	1	5	156	0	"Genetic"
"6"	1	6	86	0	"Genetic"
"7"	2	7	85	0	"Genetic"
"8"	4	8	82	0	"Genetic"
"9"	5	9	80	0	"Genetic"
"10"	2	10	3	0	"Genetic"
