"Ancestor"	"Descendent"	"Speciation.Time"	"Extinction.Time"	"Speciation.Type"
"1"	1	1	500	0	"ROOT"
"2"	1	2	500	0	"GENETIC"
"3"	1	3	500	0	"GENETIC"
"4"	3	4	429	0	"Genetic"
"5"	1	5	422	0	"Genetic"
"6"	2	6	421	0	"Genetic"
"7"	4	7	360	0	"Genetic"
"8"	2	8	351	0	"Genetic"
"9"	1	9	346	0	"Genetic"
"10"	3	10	345	0	"Genetic"
"11"	5	11	343	0	"Genetic"
"12"	6	12	341	0	"Genetic"
"13"	7	13	283	0	"Genetic"
"14"	2	14	280	0	"Genetic"
"15"	8	15	278	0	"Genetic"
"16"	1	16	275	0	"Genetic"
"17"	4	17	275	0	"Genetic"
"18"	5	18	273	0	"Genetic"
"19"	3	19	271	0	"Genetic"
"20"	9	20	271	0	"Genetic"
"21"	10	21	268	0	"Genetic"
"22"	11	22	268	0	"Genetic"
"23"	12	23	267	0	"Genetic"
"24"	6	24	259	0	"Genetic"
"25"	13	25	209	0	"Genetic"
"26"	14	26	209	0	"Genetic"
"27"	7	27	204	0	"Genetic"
"28"	2	28	203	0	"Genetic"
"29"	1	29	202	0	"Genetic"
"30"	8	30	202	0	"Genetic"
"31"	3	31	201	0	"Genetic"
"32"	9	32	199	0	"Genetic"
"33"	15	33	199	0	"Genetic"
"34"	19	34	199	0	"Genetic"
"35"	17	35	197	0	"Genetic"
"36"	22	36	197	0	"Genetic"
"37"	10	37	196	0	"Genetic"
"38"	4	38	195	0	"Genetic"
"39"	5	39	192	0	"Genetic"
"40"	16	40	191	0	"Genetic"
"41"	12	41	188	0	"Genetic"
"42"	21	42	187	0	"Genetic"
"43"	18	43	185	0	"Genetic"
"44"	11	44	184	0	"Genetic"
"45"	20	45	184	0	"Genetic"
"46"	6	46	181	0	"Genetic"
"47"	23	47	172	0	"Genetic"
"48"	24	48	164	0	"Genetic"
"49"	25	49	133	12	"Genetic"
"50"	13	50	131	0	"Genetic"
"51"	26	51	130	0	"Genetic"
"52"	27	52	130	0	"Genetic"
"53"	28	53	130	0	"Genetic"
"54"	14	54	129	0	"Genetic"
"55"	30	55	127	0	"Genetic"
"56"	2	56	125	0	"Genetic"
"57"	17	57	121	0	"Genetic"
"58"	31	58	121	0	"Genetic"
"59"	3	59	119	0	"Genetic"
"60"	15	60	119	0	"Genetic"
"61"	32	61	117	0	"Genetic"
"62"	34	62	117	12	"Genetic"
"63"	35	63	117	0	"Genetic"
"64"	12	64	114	0	"Genetic"
"65"	36	65	114	0	"Genetic"
"66"	4	66	113	0	"Genetic"
"67"	1	67	112	0	"Genetic"
"68"	5	68	112	0	"Genetic"
"69"	39	69	112	12	"Genetic"
"70"	44	70	112	0	"Genetic"
"71"	21	71	111	0	"Genetic"
"72"	38	72	111	0	"Genetic"
"73"	37	73	110	0	"Genetic"
"74"	43	74	110	0	"Genetic"
"75"	9	75	109	0	"Genetic"
"76"	19	76	109	0	"Genetic"
"77"	29	77	109	0	"Genetic"
"78"	33	78	107	0	"Genetic"
"79"	42	79	107	0	"Genetic"
"80"	7	80	106	0	"Genetic"
"81"	18	81	106	0	"Genetic"
"82"	46	82	106	0	"Genetic"
"83"	16	83	105	12	"Genetic"
"84"	40	84	105	0	"Genetic"
"85"	45	85	103	0	"Genetic"
"86"	11	86	98	0	"Genetic"
"87"	20	87	98	0	"Genetic"
"88"	41	88	98	0	"Genetic"
"89"	47	89	96	0	"Genetic"
"90"	23	90	89	0	"Genetic"
"91"	24	91	86	0	"Genetic"
"92"	48	92	84	0	"Genetic"
"93"	7	93	79	0	"Genetic"
"94"	8	94	79	0	"Genetic"
"95"	27	95	78	0	"Genetic"
"96"	43	96	78	0	"Genetic"
"97"	68	97	78	0	"Genetic"
"98"	3	98	77	0	"Genetic"
"99"	22	99	77	0	"Genetic"
"100"	10	100	76	0	"Genetic"
"101"	25	101	76	0	"Genetic"
"102"	55	102	76	0	"Genetic"
"103"	84	103	76	0	"Genetic"
"104"	89	104	76	0	"Genetic"
"105"	57	105	75	0	"Genetic"
"106"	75	106	75	0	"Genetic"
"107"	82	107	75	0	"Genetic"
"108"	38	108	74	0	"Genetic"
"109"	44	109	74	0	"Genetic"
"110"	50	110	74	0	"Genetic"
"111"	81	111	74	0	"Genetic"
"112"	6	112	73	0	"Genetic"
"113"	10	113	73	12	"Genetic"
"114"	32	114	73	0	"Genetic"
"115"	69	115	73	12	"Genetic"
"116"	79	116	73	0	"Genetic"
"117"	99	117	73	0	"Genetic"
"118"	6	118	72	0	"Genetic"
"119"	28	119	72	0	"Genetic"
"120"	35	120	72	0	"Genetic"
"121"	65	121	72	0	"Genetic"
"122"	8	122	70	0	"Genetic"
"123"	83	123	70	12	"Genetic"
"124"	73	124	69	0	"Genetic"
"125"	51	125	68	0	"Genetic"
"126"	13	126	63	0	"Genetic"
"127"	49	127	63	0	"Genetic"
"128"	26	128	62	0	"Genetic"
"129"	28	129	62	0	"Genetic"
"130"	52	130	62	0	"Genetic"
"131"	53	131	62	0	"Genetic"
"132"	25	132	61	0	"Genetic"
"133"	50	133	61	0	"Genetic"
"134"	27	134	60	0	"Genetic"
"135"	126	135	60	0	"Genetic"
"136"	14	136	57	0	"Genetic"
"137"	2	137	55	0	"Genetic"
"138"	30	138	55	0	"Genetic"
"139"	54	139	55	0	"Genetic"
"140"	30	140	54	0	"Genetic"
"141"	31	141	53	0	"Genetic"
"142"	58	142	53	0	"Genetic"
"143"	59	143	53	0	"Genetic"
"144"	3	144	51	0	"Genetic"
"145"	35	145	51	0	"Genetic"
"146"	55	146	51	12	"Genetic"
"147"	57	147	51	0	"Genetic"
"148"	62	148	51	12	"Genetic"
"149"	12	149	50	0	"Genetic"
"150"	2	150	49	0	"Genetic"
"151"	17	151	49	0	"Genetic"
"152"	60	152	49	0	"Genetic"
"153"	63	153	49	0	"Genetic"
"154"	114	154	49	0	"Genetic"
"155"	15	155	48	0	"Genetic"
"156"	64	156	48	0	"Genetic"
"157"	4	157	47	0	"Genetic"
"158"	34	158	47	0	"Genetic"
"159"	56	159	47	0	"Genetic"
"160"	143	160	47	0	"Genetic"
"161"	153	161	47	0	"Genetic"
"162"	155	162	47	0	"Genetic"
"163"	62	163	45	22	"Genetic"
"164"	70	164	45	0	"Genetic"
"165"	141	165	45	0	"Genetic"
"166"	44	166	44	0	"Genetic"
"167"	65	167	44	0	"Genetic"
"168"	5	168	42	0	"Genetic"
"169"	39	169	42	0	"Genetic"
"170"	37	170	41	0	"Genetic"
"171"	51	171	41	0	"Genetic"
"172"	61	172	41	0	"Genetic"
"173"	7	173	40	0	"Genetic"
"174"	69	174	40	12	"Genetic"
"175"	74	175	40	0	"Genetic"
"176"	75	176	40	12	"Genetic"
"177"	29	177	39	0	"Genetic"
"178"	68	178	39	0	"Genetic"
"179"	1	179	38	0	"Genetic"
"180"	19	180	38	0	"Genetic"
"181"	21	181	38	0	"Genetic"
"182"	39	182	38	0	"Genetic"
"183"	45	183	38	0	"Genetic"
"184"	46	184	38	0	"Genetic"
"185"	79	185	38	0	"Genetic"
"186"	16	186	37	0	"Genetic"
"187"	108	187	37	0	"Genetic"
"188"	131	188	37	0	"Genetic"
"189"	42	189	36	0	"Genetic"
"190"	71	190	36	0	"Genetic"
"191"	9	191	35	0	"Genetic"
"192"	48	192	35	0	"Genetic"
"193"	72	193	35	0	"Genetic"
"194"	72	194	35	0	"Genetic"
"195"	81	195	35	0	"Genetic"
"196"	83	196	35	0	"Genetic"
"197"	190	197	35	0	"Genetic"
"198"	84	198	34	0	"Genetic"
"199"	80	199	33	0	"Genetic"
"200"	33	200	32	0	"Genetic"
"201"	40	201	32	0	"Genetic"
"202"	73	202	32	0	"Genetic"
"203"	78	203	32	0	"Genetic"
"204"	80	204	32	0	"Genetic"
"205"	77	205	31	0	"Genetic"
"206"	1	206	30	0	"Genetic"
"207"	86	207	30	0	"Genetic"
"208"	41	208	28	0	"Genetic"
"209"	67	209	28	0	"Genetic"
"210"	82	210	28	0	"Genetic"
"211"	152	211	28	0	"Genetic"
"212"	14	212	27	0	"Genetic"
"213"	16	213	27	0	"Genetic"
"214"	19	214	27	0	"Genetic"
"215"	21	215	27	0	"Genetic"
"216"	89	216	27	0	"Genetic"
"217"	47	217	26	0	"Genetic"
"218"	85	218	26	0	"Genetic"
"219"	157	219	26	0	"Genetic"
"220"	184	220	26	0	"Genetic"
"221"	23	221	25	0	"Genetic"
"222"	11	222	24	0	"Genetic"
"223"	26	223	24	0	"Genetic"
"224"	87	224	24	0	"Genetic"
"225"	18	225	23	0	"Genetic"
"226"	74	226	23	0	"Genetic"
"227"	189	227	23	0	"Genetic"
"228"	20	228	22	0	"Genetic"
"229"	201	229	22	0	"Genetic"
"230"	23	230	21	0	"Genetic"
"231"	76	231	20	0	"Genetic"
"232"	88	232	20	0	"Genetic"
"233"	58	233	19	0	"Genetic"
"234"	159	234	19	0	"Genetic"
"235"	76	235	18	0	"Genetic"
"236"	217	236	18	0	"Genetic"
"237"	90	237	17	0	"Genetic"
"238"	70	238	16	0	"Genetic"
"239"	139	239	16	0	"Genetic"
"240"	158	240	16	0	"Genetic"
"241"	208	241	16	0	"Genetic"
"242"	151	242	15	0	"Genetic"
"243"	237	243	15	0	"Genetic"
"244"	24	244	14	0	"Genetic"
"245"	24	245	14	0	"Genetic"
"246"	88	246	14	0	"Genetic"
"247"	92	247	13	0	"Genetic"
"248"	91	248	12	0	"Genetic"
"249"	247	249	11	0	"Genetic"
"250"	22	250	10	0	"Genetic"
"251"	45	251	10	0	"Genetic"
"252"	104	252	10	0	"Genetic"
"253"	43	253	9	0	"Genetic"
"254"	207	254	9	0	"Genetic"
"255"	97	255	8	0	"Genetic"
"256"	95	256	7	0	"Genetic"
"257"	134	257	7	0	"Genetic"
"258"	35	258	6	0	"Genetic"
"259"	38	259	6	0	"Genetic"
"260"	93	260	6	0	"Genetic"
"261"	96	261	6	0	"Genetic"
