"Ancestor"	"Descendent"	"Speciation.Time"	"Extinction.Time"	"Speciation.Type"
"1"	1	1	500	0	"ROOT"
"2"	1	2	500	0	"GENETIC"
"3"	1	3	500	0	"GENETIC"
"4"	1	4	426	0	"Genetic"
"5"	2	5	421	0	"Genetic"
"6"	3	6	411	0	"Genetic"
"7"	2	7	349	0	"Genetic"
"8"	4	8	349	0	"Genetic"
"9"	6	9	332	0	"Genetic"
"10"	1	10	325	0	"Genetic"
"11"	8	11	281	0	"Genetic"
"12"	5	12	275	0	"Genetic"
"13"	7	13	268	0	"Genetic"
"14"	3	14	260	0	"Genetic"
"15"	10	15	255	0	"Genetic"
"16"	1	16	244	0	"Genetic"
"17"	4	17	237	0	"Genetic"
"18"	6	18	235	0	"Genetic"
"19"	2	19	211	0	"Genetic"
"20"	7	20	197	0	"Genetic"
"21"	8	21	186	0	"Genetic"
"22"	5	22	178	0	"Genetic"
"23"	12	23	178	0	"Genetic"
"24"	16	24	177	0	"Genetic"
"25"	1	25	176	0	"Genetic"
"26"	11	26	176	0	"Genetic"
"27"	3	27	168	0	"Genetic"
"28"	6	28	168	0	"Genetic"
"29"	14	29	161	0	"Genetic"
"30"	4	30	159	0	"Genetic"
"31"	15	31	156	0	"Genetic"
"32"	10	32	149	0	"Genetic"
"33"	17	33	148	0	"Genetic"
"34"	13	34	147	0	"Genetic"
"35"	2	35	140	0	"Genetic"
"36"	19	36	139	0	"Genetic"
"37"	18	37	137	0	"Genetic"
"38"	20	38	128	0	"Genetic"
"39"	7	39	127	0	"Genetic"
"40"	9	40	127	0	"Genetic"
"41"	24	41	109	0	"Genetic"
"42"	26	42	108	0	"Genetic"
"43"	5	43	106	0	"Genetic"
"44"	11	44	105	0	"Genetic"
"45"	12	45	102	0	"Genetic"
"46"	1	46	100	0	"Genetic"
"47"	6	47	100	0	"Genetic"
"48"	25	48	99	0	"Genetic"
"49"	16	49	96	0	"Genetic"
"50"	27	50	94	0	"Genetic"
"51"	3	51	88	0	"Genetic"
"52"	14	52	87	0	"Genetic"
"53"	15	53	85	0	"Genetic"
"54"	23	54	85	0	"Genetic"
"55"	10	55	80	0	"Genetic"
"56"	31	56	80	0	"Genetic"
"57"	34	57	80	0	"Genetic"
"58"	13	58	79	0	"Genetic"
"59"	8	59	78	0	"Genetic"
"60"	21	60	78	0	"Genetic"
"61"	8	61	75	0	"Genetic"
"62"	19	62	71	0	"Genetic"
"63"	30	63	69	0	"Genetic"
"64"	4	64	68	0	"Genetic"
"65"	28	65	68	0	"Genetic"
"66"	39	66	68	0	"Genetic"
"67"	25	67	67	0	"Genetic"
"68"	32	68	67	0	"Genetic"
"69"	56	69	67	0	"Genetic"
"70"	33	70	66	0	"Genetic"
"71"	68	71	66	0	"Genetic"
"72"	11	72	65	0	"Genetic"
"73"	10	73	64	0	"Genetic"
"74"	2	74	63	0	"Genetic"
"75"	38	75	60	0	"Genetic"
"76"	35	76	59	0	"Genetic"
"77"	9	77	58	0	"Genetic"
"78"	15	78	58	0	"Genetic"
"79"	16	79	58	0	"Genetic"
"80"	5	80	57	0	"Genetic"
"81"	65	81	57	0	"Genetic"
"82"	14	82	56	0	"Genetic"
"83"	37	83	56	0	"Genetic"
"84"	75	84	56	0	"Genetic"
"85"	40	85	55	0	"Genetic"
"86"	26	86	54	0	"Genetic"
"87"	17	87	51	0	"Genetic"
"88"	1	88	50	0	"Genetic"
"89"	18	89	50	0	"Genetic"
"90"	22	90	50	0	"Genetic"
"91"	22	91	49	0	"Genetic"
"92"	24	92	49	0	"Genetic"
"93"	70	93	49	0	"Genetic"
"94"	29	94	47	0	"Genetic"
"95"	74	95	47	0	"Genetic"
"96"	12	96	46	0	"Genetic"
"97"	37	97	46	0	"Genetic"
"98"	47	98	46	0	"Genetic"
"99"	36	99	45	0	"Genetic"
"100"	36	100	45	0	"Genetic"
"101"	94	101	45	0	"Genetic"
"102"	50	102	44	0	"Genetic"
"103"	89	103	44	0	"Genetic"
"104"	23	104	42	0	"Genetic"
"105"	30	105	41	0	"Genetic"
"106"	60	106	41	0	"Genetic"
"107"	3	107	40	0	"Genetic"
"108"	41	108	39	0	"Genetic"
"109"	42	109	39	0	"Genetic"
"110"	24	110	37	0	"Genetic"
"111"	7	111	36	0	"Genetic"
"112"	41	112	36	0	"Genetic"
"113"	44	113	36	0	"Genetic"
"114"	72	114	36	0	"Genetic"
"115"	44	115	35	0	"Genetic"
"116"	43	116	34	0	"Genetic"
"117"	57	117	34	0	"Genetic"
"118"	7	118	33	0	"Genetic"
"119"	26	119	33	0	"Genetic"
"120"	40	120	32	0	"Genetic"
"121"	9	121	31	0	"Genetic"
"122"	12	122	30	0	"Genetic"
"123"	76	123	29	0	"Genetic"
"124"	47	124	28	0	"Genetic"
"125"	79	125	28	0	"Genetic"
"126"	1	126	26	0	"Genetic"
"127"	6	127	25	0	"Genetic"
"128"	20	128	25	0	"Genetic"
"129"	20	129	25	0	"Genetic"
"130"	27	130	25	0	"Genetic"
"131"	49	131	25	0	"Genetic"
"132"	42	132	24	0	"Genetic"
"133"	45	133	24	0	"Genetic"
"134"	116	134	24	0	"Genetic"
"135"	19	135	20	0	"Genetic"
"136"	49	136	20	0	"Genetic"
"137"	46	137	19	0	"Genetic"
"138"	46	138	19	0	"Genetic"
"139"	78	139	19	0	"Genetic"
"140"	104	140	19	0	"Genetic"
"141"	51	141	17	0	"Genetic"
"142"	54	142	17	0	"Genetic"
"143"	130	143	17	0	"Genetic"
"144"	48	144	16	0	"Genetic"
"145"	48	145	16	0	"Genetic"
"146"	127	146	16	0	"Genetic"
"147"	45	147	15	0	"Genetic"
"148"	53	148	15	0	"Genetic"
"149"	53	149	15	0	"Genetic"
"150"	141	150	15	0	"Genetic"
"151"	54	151	13	0	"Genetic"
"152"	73	152	13	0	"Genetic"
"153"	3	153	11	0	"Genetic"
"154"	21	154	10	0	"Genetic"
"155"	55	155	10	0	"Genetic"
"156"	59	156	10	0	"Genetic"
"157"	58	157	8	0	"Genetic"
"158"	8	158	7	0	"Genetic"
"159"	8	159	7	0	"Genetic"
"160"	31	160	7	0	"Genetic"
"161"	52	161	7	0	"Genetic"
"162"	55	162	7	0	"Genetic"
"163"	58	163	7	0	"Genetic"
"164"	31	164	6	0	"Genetic"
"165"	52	165	6	0	"Genetic"
"166"	60	166	6	0	"Genetic"
"167"	61	167	6	0	"Genetic"
"168"	154	168	6	0	"Genetic"
"169"	57	169	5	0	"Genetic"
"170"	34	170	4	0	"Genetic"
"171"	61	171	4	0	"Genetic"
"172"	13	172	3	0	"Genetic"
"173"	39	173	3	0	"Genetic"
"174"	59	174	2	0	"Genetic"
"175"	170	175	2	0	"Genetic"
"176"	65	176	1	0	"Genetic"
"177"	105	177	1	0	"Genetic"
"178"	135	178	1	0	"Genetic"
"179"	33	179	0	0	"Genetic"
"180"	62	180	0	0	"Genetic"
"181"	66	181	0	0	"Genetic"
"182"	70	182	0	0	"Genetic"
