"Ancestor"	"Descendent"	"Speciation.Time"	"Extinction.Time"	"Speciation.Type"
"1"	1	1	500	0	"ROOT"
"2"	1	2	500	0	"GENETIC"
"3"	1	3	500	0	"GENETIC"
"4"	1	4	418	0	"Genetic"
"5"	2	5	418	0	"Genetic"
"6"	2	6	348	0	"Genetic"
"7"	1	7	347	0	"Genetic"
"8"	4	8	332	0	"Genetic"
"9"	5	9	320	0	"Genetic"
"10"	6	10	263	0	"Genetic"
"11"	7	11	260	0	"Genetic"
"12"	1	12	258	0	"Genetic"
"13"	2	13	255	0	"Genetic"
"14"	4	14	248	0	"Genetic"
"15"	8	15	245	0	"Genetic"
"16"	9	16	217	0	"Genetic"
