"Ancestor"	"Descendent"	"Speciation.Time"	"Extinction.Time"	"Speciation.Type"
"1"	1	1	500	0	"ROOT"
"2"	1	2	500	0	"GENETIC"
"3"	1	3	500	0	"GENETIC"
"4"	3	4	354	0	"Genetic"
"5"	1	5	338	0	"Genetic"
"6"	2	6	328	0	"Genetic"
"7"	4	7	259	0	"Genetic"
"8"	3	8	183	0	"Genetic"
"9"	5	9	157	0	"Genetic"
"10"	6	10	153	0	"Genetic"
