"Ancestor"	"Descendent"	"Speciation.Time"	"Extinction.Time"	"Speciation.Type"
"1"	1	1	500	0	"ROOT"
"2"	1	2	500	0	"GENETIC"
"3"	1	3	500	0	"GENETIC"
"4"	2	4	432	0	"Genetic"
"5"	1	5	431	0	"Genetic"
"6"	3	6	425	0	"Genetic"
"7"	2	7	363	0	"Genetic"
"8"	5	8	363	0	"Genetic"
"9"	3	9	359	0	"Genetic"
"10"	1	10	357	0	"Genetic"
"11"	4	11	355	12	"Genetic"
"12"	6	12	354	0	"Genetic"
"13"	8	13	297	0	"Genetic"
"14"	2	14	294	0	"Genetic"
"15"	7	15	293	0	"Genetic"
"16"	3	16	291	0	"Genetic"
"17"	9	17	291	0	"Genetic"
"18"	11	18	288	0	"Genetic"
"19"	10	19	287	0	"Genetic"
"20"	5	20	286	0	"Genetic"
"21"	1	21	285	0	"Genetic"
"22"	6	22	284	0	"Genetic"
"23"	12	23	284	0	"Genetic"
"24"	4	24	281	0	"Genetic"
"25"	13	25	226	0	"Genetic"
"26"	8	26	225	0	"Genetic"
"27"	15	27	224	0	"Genetic"
"28"	2	28	223	0	"Genetic"
"29"	3	29	223	0	"Genetic"
"30"	7	30	223	0	"Genetic"
"31"	17	31	223	0	"Genetic"
"32"	16	32	222	0	"Genetic"
"33"	18	33	221	0	"Genetic"
"34"	21	34	219	0	"Genetic"
"35"	20	35	218	0	"Genetic"
"36"	1	36	217	0	"Genetic"
"37"	9	37	217	0	"Genetic"
"38"	11	38	215	0	"Genetic"
"39"	24	39	214	0	"Genetic"
"40"	12	40	213	0	"Genetic"
"41"	6	41	212	0	"Genetic"
"42"	4	42	211	0	"Genetic"
"43"	10	43	210	0	"Genetic"
"44"	14	44	209	0	"Genetic"
"45"	5	45	208	0	"Genetic"
"46"	19	46	206	0	"Genetic"
"47"	23	47	206	0	"Genetic"
"48"	22	48	202	0	"Genetic"
"49"	25	49	160	0	"Genetic"
"50"	7	50	157	0	"Genetic"
"51"	8	51	157	0	"Genetic"
"52"	13	52	157	0	"Genetic"
"53"	17	53	157	0	"Genetic"
"54"	30	54	157	0	"Genetic"
"55"	26	55	156	0	"Genetic"
"56"	28	56	156	0	"Genetic"
"57"	29	57	156	0	"Genetic"
"58"	32	58	156	0	"Genetic"
"59"	3	59	155	72	"Genetic"
"60"	31	60	155	0	"Genetic"
"61"	15	61	154	0	"Genetic"
"62"	16	62	153	0	"Genetic"
"63"	18	63	153	0	"Genetic"
"64"	27	64	153	0	"Genetic"
"65"	33	65	153	0	"Genetic"
"66"	35	66	151	0	"Genetic"
"67"	2	67	150	0	"Genetic"
"68"	20	68	150	0	"Genetic"
"69"	38	69	149	0	"Genetic"
"70"	1	70	148	0	"Genetic"
"71"	24	71	147	0	"Genetic"
"72"	39	72	147	0	"Genetic"
"73"	6	73	146	0	"Genetic"
"74"	34	74	146	0	"Genetic"
"75"	37	75	146	0	"Genetic"
"76"	40	76	145	0	"Genetic"
"77"	11	77	144	0	"Genetic"
"78"	9	78	143	0	"Genetic"
"79"	12	79	142	0	"Genetic"
"80"	41	80	142	12	"Genetic"
"81"	44	81	142	0	"Genetic"
"82"	4	82	141	0	"Genetic"
"83"	21	83	140	0	"Genetic"
"84"	45	84	140	0	"Genetic"
"85"	10	85	139	0	"Genetic"
"86"	14	86	139	0	"Genetic"
"87"	5	87	138	0	"Genetic"
"88"	19	88	137	0	"Genetic"
"89"	36	89	137	0	"Genetic"
"90"	43	90	137	0	"Genetic"
"91"	46	91	137	0	"Genetic"
"92"	47	92	137	0	"Genetic"
"93"	22	93	136	0	"Genetic"
"94"	23	94	136	0	"Genetic"
"95"	42	95	136	0	"Genetic"
"96"	48	96	133	0	"Genetic"
"97"	49	97	94	0	"Genetic"
"98"	56	98	89	0	"Genetic"
"99"	3	99	88	0	"Genetic"
"100"	30	100	88	0	"Genetic"
"101"	52	101	88	0	"Genetic"
"102"	31	102	87	0	"Genetic"
"103"	60	103	87	0	"Genetic"
"104"	62	104	87	12	"Genetic"
"105"	17	105	86	0	"Genetic"
"106"	64	106	86	0	"Genetic"
"107"	13	107	85	0	"Genetic"
"108"	25	108	85	0	"Genetic"
"109"	28	109	85	0	"Genetic"
"110"	66	110	85	0	"Genetic"
"111"	16	111	83	0	"Genetic"
"112"	38	112	83	0	"Genetic"
"113"	63	113	83	0	"Genetic"
"114"	15	114	80	12	"Genetic"
"115"	20	115	80	0	"Genetic"
"116"	8	116	79	0	"Genetic"
"117"	29	117	79	0	"Genetic"
"118"	60	118	78	0	"Genetic"
"119"	73	119	78	0	"Genetic"
"120"	75	120	78	0	"Genetic"
"121"	79	121	77	0	"Genetic"
"122"	82	122	77	0	"Genetic"
"123"	93	123	77	0	"Genetic"
"124"	2	124	75	0	"Genetic"
"125"	24	125	75	0	"Genetic"
"126"	68	126	75	0	"Genetic"
"127"	50	127	74	12	"Genetic"
"128"	45	128	72	0	"Genetic"
"129"	22	129	71	0	"Genetic"
"130"	35	130	70	0	"Genetic"
"131"	67	131	70	0	"Genetic"
"132"	27	132	69	0	"Genetic"
"133"	54	133	69	0	"Genetic"
"134"	78	134	69	0	"Genetic"
"135"	62	135	67	0	"Genetic"
"136"	58	136	66	0	"Genetic"
"137"	128	137	66	0	"Genetic"
"138"	100	138	65	0	"Genetic"
"139"	94	139	61	0	"Genetic"
"140"	95	140	61	0	"Genetic"
"141"	55	141	59	0	"Genetic"
"142"	83	142	59	0	"Genetic"
"143"	5	143	58	0	"Genetic"
"144"	15	144	57	0	"Genetic"
"145"	46	145	57	0	"Genetic"
"146"	84	146	56	0	"Genetic"
"147"	131	147	56	0	"Genetic"
"148"	77	148	52	0	"Genetic"
"149"	39	149	51	0	"Genetic"
"150"	31	150	50	0	"Genetic"
"151"	17	151	49	0	"Genetic"
"152"	61	152	49	0	"Genetic"
"153"	76	153	49	0	"Genetic"
"154"	32	154	48	0	"Genetic"
"155"	91	155	47	0	"Genetic"
"156"	99	156	47	0	"Genetic"
"157"	120	157	47	0	"Genetic"
"158"	34	158	46	0	"Genetic"
"159"	154	159	42	0	"Genetic"
"160"	6	160	38	0	"Genetic"
"161"	53	161	38	0	"Genetic"
"162"	70	162	37	0	"Genetic"
"163"	4	163	36	0	"Genetic"
"164"	6	164	36	0	"Genetic"
"165"	58	165	35	0	"Genetic"
"166"	86	166	35	0	"Genetic"
"167"	112	167	35	0	"Genetic"
"168"	77	168	34	22	"Genetic"
"169"	11	169	33	0	"Genetic"
"170"	163	170	31	0	"Genetic"
"171"	18	171	30	0	"Genetic"
"172"	65	172	30	0	"Genetic"
"173"	12	173	29	0	"Genetic"
"174"	36	174	29	0	"Genetic"
"175"	119	175	29	0	"Genetic"
"176"	153	176	29	0	"Genetic"
"177"	16	177	28	0	"Genetic"
"178"	41	178	28	12	"Genetic"
"179"	57	179	28	0	"Genetic"
"180"	36	180	27	0	"Genetic"
"181"	49	181	27	0	"Genetic"
"182"	54	182	27	0	"Genetic"
"183"	72	183	27	0	"Genetic"
"184"	81	184	27	0	"Genetic"
"185"	52	185	26	0	"Genetic"
"186"	93	186	25	0	"Genetic"
"187"	71	187	23	0	"Genetic"
"188"	90	188	22	0	"Genetic"
"189"	117	189	21	0	"Genetic"
"190"	9	190	20	0	"Genetic"
"191"	39	191	20	0	"Genetic"
"192"	74	192	19	0	"Genetic"
"193"	97	193	19	0	"Genetic"
"194"	185	194	19	0	"Genetic"
"195"	23	195	18	0	"Genetic"
"196"	33	196	18	0	"Genetic"
"197"	81	197	18	0	"Genetic"
"198"	89	198	18	0	"Genetic"
"199"	90	199	18	0	"Genetic"
"200"	105	200	18	0	"Genetic"
"201"	150	201	18	0	"Genetic"
"202"	3	202	17	0	"Genetic"
"203"	5	203	17	0	"Genetic"
"204"	26	204	17	0	"Genetic"
"205"	56	205	17	0	"Genetic"
"206"	66	206	17	0	"Genetic"
"207"	92	207	17	0	"Genetic"
"208"	135	208	17	12	"Genetic"
"209"	110	209	16	0	"Genetic"
"210"	177	210	13	0	"Genetic"
"211"	8	211	12	0	"Genetic"
"212"	38	212	12	0	"Genetic"
"213"	113	213	12	0	"Genetic"
"214"	111	214	11	0	"Genetic"
"215"	195	215	11	0	"Genetic"
"216"	17	216	10	0	"Genetic"
"217"	29	217	10	0	"Genetic"
"218"	42	218	10	0	"Genetic"
"219"	75	219	10	0	"Genetic"
"220"	99	220	10	0	"Genetic"
"221"	106	221	10	0	"Genetic"
"222"	118	222	10	0	"Genetic"
"223"	98	223	9	0	"Genetic"
"224"	125	224	9	0	"Genetic"
"225"	45	225	8	0	"Genetic"
"226"	61	226	8	0	"Genetic"
"227"	102	227	8	0	"Genetic"
"228"	113	228	8	0	"Genetic"
"229"	12	229	7	0	"Genetic"
"230"	20	230	7	0	"Genetic"
"231"	33	231	7	0	"Genetic"
"232"	37	232	7	0	"Genetic"
"233"	44	233	7	0	"Genetic"
"234"	21	234	6	0	"Genetic"
"235"	28	235	6	0	"Genetic"
"236"	48	236	6	0	"Genetic"
"237"	51	237	6	0	"Genetic"
"238"	87	238	6	0	"Genetic"
"239"	88	239	6	0	"Genetic"
"240"	121	240	6	0	"Genetic"
"241"	139	241	6	0	"Genetic"
"242"	202	242	6	0	"Genetic"
"243"	211	243	6	0	"Genetic"
"244"	227	244	6	0	"Genetic"
"245"	207	245	4	0	"Genetic"
"246"	212	246	3	0	"Genetic"
"247"	14	247	2	0	"Genetic"
"248"	88	248	2	0	"Genetic"
"249"	69	249	0	0	"Genetic"
"250"	103	250	0	0	"Genetic"
"251"	117	251	0	0	"Genetic"
"252"	120	252	0	0	"Genetic"
"253"	158	253	0	0	"Genetic"
