"Ancestor"	"Descendent"	"Speciation.Time"	"Extinction.Time"	"Speciation.Type"
"1"	1	1	500	0	"ROOT"
"2"	1	2	500	0	"GENETIC"
"3"	1	3	500	0	"GENETIC"
"4"	2	4	220	0	"Genetic"
"5"	3	5	139	0	"Genetic"
"6"	3	6	69	0	"Genetic"
"7"	6	7	30	0	"Genetic"
"8"	5	8	29	0	"Genetic"
"9"	2	9	17	0	"Genetic"
"10"	9	10	16	0	"Genetic"
"11"	5	11	3	0	"Genetic"
"12"	4	12	2	0	"Genetic"
