"Ancestor"	"Descendent"	"Speciation.Time"	"Extinction.Time"	"Speciation.Type"
"1"	1	1	500	0	"ROOT"
"2"	1	2	500	0	"GENETIC"
"3"	1	3	500	22	"GENETIC"
"4"	2	4	432	0	"Genetic"
"5"	1	5	428	0	"Genetic"
"6"	3	6	426	0	"Genetic"
"7"	2	7	362	12	"Genetic"
"8"	4	8	361	0	"Genetic"
"9"	1	9	355	0	"Genetic"
"10"	3	10	355	0	"Genetic"
"11"	5	11	355	0	"Genetic"
"12"	6	12	353	0	"Genetic"
"13"	2	13	291	0	"Genetic"
"14"	7	14	289	72	"Genetic"
"15"	9	15	287	0	"Genetic"
"16"	3	16	285	0	"Genetic"
"17"	10	17	285	12	"Genetic"
"18"	1	18	282	0	"Genetic"
"19"	4	19	282	0	"Genetic"
"20"	8	20	282	0	"Genetic"
"21"	5	21	279	0	"Genetic"
"22"	11	22	279	0	"Genetic"
"23"	6	23	276	0	"Genetic"
"24"	12	24	274	0	"Genetic"
"25"	2	25	223	0	"Genetic"
"26"	13	26	221	52	"Genetic"
"27"	9	27	219	0	"Genetic"
"28"	15	28	218	0	"Genetic"
"29"	3	29	217	0	"Genetic"
"30"	10	30	217	0	"Genetic"
"31"	14	31	217	2	"Genetic"
"32"	7	32	216	0	"Genetic"
"33"	18	33	216	0	"Genetic"
"34"	16	34	215	0	"Genetic"
"35"	1	35	214	0	"Genetic"
"36"	4	36	214	0	"Genetic"
"37"	5	37	213	0	"Genetic"
"38"	17	38	213	72	"Genetic"
"39"	20	39	213	0	"Genetic"
"40"	21	40	213	0	"Genetic"
"41"	19	41	212	0	"Genetic"
"42"	8	42	210	0	"Genetic"
"43"	6	43	208	0	"Genetic"
"44"	22	44	208	0	"Genetic"
"45"	24	45	208	0	"Genetic"
"46"	11	46	207	0	"Genetic"
"47"	12	47	202	0	"Genetic"
"48"	23	48	201	0	"Genetic"
"49"	26	49	155	72	"Genetic"
"50"	25	50	154	2	"Genetic"
"51"	2	51	151	0	"Genetic"
"52"	13	52	151	42	"Genetic"
"53"	14	53	149	122	"Genetic"
"54"	16	54	148	0	"Genetic"
"55"	35	55	148	0	"Genetic"
"56"	4	56	147	0	"Genetic"
"57"	32	57	147	0	"Genetic"
"58"	33	58	147	0	"Genetic"
"59"	19	59	146	0	"Genetic"
"60"	1	60	145	0	"Genetic"
"61"	9	61	145	0	"Genetic"
"62"	15	62	145	0	"Genetic"
"63"	36	63	145	0	"Genetic"
"64"	18	64	144	0	"Genetic"
"65"	20	65	143	0	"Genetic"
"66"	31	66	143	12	"Genetic"
"67"	5	67	142	0	"Genetic"
"68"	17	68	141	0	"Genetic"
"69"	43	69	141	0	"Genetic"
"70"	37	70	140	0	"Genetic"
"71"	30	71	139	0	"Genetic"
"72"	6	72	138	0	"Genetic"
"73"	10	73	138	12	"Genetic"
"74"	21	74	138	0	"Genetic"
"75"	22	75	138	0	"Genetic"
"76"	45	76	138	0	"Genetic"
"77"	11	77	137	0	"Genetic"
"78"	34	78	137	0	"Genetic"
"79"	3	79	136	22	"Genetic"
"80"	24	80	136	0	"Genetic"
"81"	44	81	136	0	"Genetic"
"82"	12	82	134	0	"Genetic"
"83"	48	83	134	0	"Genetic"
"84"	39	84	133	0	"Genetic"
"85"	47	85	133	0	"Genetic"
"86"	41	86	130	0	"Genetic"
"87"	23	87	129	0	"Genetic"
"88"	42	88	128	0	"Genetic"
"89"	8	89	126	0	"Genetic"
"90"	46	90	121	0	"Genetic"
"91"	7	91	119	0	"Genetic"
"92"	40	92	115	0	"Genetic"
"93"	27	93	99	0	"Genetic"
"94"	28	94	98	0	"Genetic"
"95"	29	95	83	0	"Genetic"
"96"	10	96	82	0	"Genetic"
"97"	25	97	82	0	"Genetic"
"98"	16	98	80	12	"Genetic"
"99"	35	99	80	0	"Genetic"
"100"	4	100	79	0	"Genetic"
"101"	1	101	78	0	"Genetic"
"102"	2	102	78	0	"Genetic"
"103"	68	103	78	0	"Genetic"
"104"	50	104	77	0	"Genetic"
"105"	67	105	76	0	"Genetic"
"106"	15	106	75	0	"Genetic"
"107"	18	107	75	0	"Genetic"
"108"	102	108	75	0	"Genetic"
"109"	55	109	74	0	"Genetic"
"110"	33	110	72	0	"Genetic"
"111"	54	111	72	0	"Genetic"
"112"	43	112	70	0	"Genetic"
"113"	70	113	70	0	"Genetic"
"114"	64	114	69	0	"Genetic"
"115"	75	115	69	0	"Genetic"
"116"	96	116	69	0	"Genetic"
"117"	3	117	68	52	"Genetic"
"118"	44	118	68	0	"Genetic"
"119"	58	119	68	0	"Genetic"
"120"	81	120	68	0	"Genetic"
"121"	104	121	68	0	"Genetic"
"122"	47	122	67	0	"Genetic"
"123"	91	123	67	0	"Genetic"
"124"	5	124	66	0	"Genetic"
"125"	12	125	66	0	"Genetic"
"126"	37	126	66	0	"Genetic"
"127"	69	127	65	0	"Genetic"
"128"	79	128	64	22	"Genetic"
"129"	71	129	63	0	"Genetic"
"130"	6	130	60	0	"Genetic"
"131"	111	131	60	0	"Genetic"
"132"	4	132	59	0	"Genetic"
"133"	17	133	59	52	"Genetic"
"134"	60	134	59	0	"Genetic"
"135"	68	135	59	0	"Genetic"
"136"	42	136	58	0	"Genetic"
"137"	77	137	58	0	"Genetic"
"138"	41	138	57	0	"Genetic"
"139"	45	139	57	0	"Genetic"
"140"	83	140	57	0	"Genetic"
"141"	23	141	55	0	"Genetic"
"142"	87	142	55	0	"Genetic"
"143"	19	143	53	0	"Genetic"
"144"	9	144	52	0	"Genetic"
"145"	73	145	52	12	"Genetic"
"146"	63	146	51	0	"Genetic"
"147"	32	147	50	0	"Genetic"
"148"	85	148	50	0	"Genetic"
"149"	63	149	49	0	"Genetic"
"150"	65	150	49	0	"Genetic"
"151"	74	151	49	0	"Genetic"
"152"	48	152	48	0	"Genetic"
"153"	72	153	48	0	"Genetic"
"154"	89	154	48	0	"Genetic"
"155"	129	155	48	0	"Genetic"
"156"	9	156	47	0	"Genetic"
"157"	22	157	47	0	"Genetic"
"158"	8	158	46	0	"Genetic"
"159"	74	159	46	0	"Genetic"
"160"	59	160	45	0	"Genetic"
"161"	95	161	45	0	"Genetic"
"162"	76	162	44	0	"Genetic"
"163"	39	163	43	0	"Genetic"
"164"	57	164	39	0	"Genetic"
"165"	34	165	37	0	"Genetic"
"166"	62	166	36	0	"Genetic"
"167"	90	167	36	0	"Genetic"
"168"	11	168	35	0	"Genetic"
"169"	19	169	35	0	"Genetic"
"170"	30	170	35	0	"Genetic"
"171"	42	171	35	0	"Genetic"
"172"	61	172	35	0	"Genetic"
"173"	82	173	35	0	"Genetic"
"174"	28	174	34	0	"Genetic"
"175"	46	175	34	0	"Genetic"
"176"	84	176	34	0	"Genetic"
"177"	122	177	33	0	"Genetic"
"178"	21	178	31	0	"Genetic"
"179"	30	179	31	0	"Genetic"
"180"	57	180	31	0	"Genetic"
"181"	21	181	29	0	"Genetic"
"182"	86	182	29	0	"Genetic"
"183"	88	183	29	0	"Genetic"
"184"	175	184	29	0	"Genetic"
"185"	154	185	28	0	"Genetic"
"186"	36	186	26	0	"Genetic"
"187"	78	187	26	0	"Genetic"
"188"	80	188	26	0	"Genetic"
"189"	93	189	26	0	"Genetic"
"190"	97	190	26	2	"Genetic"
"191"	16	191	24	0	"Genetic"
"192"	27	192	24	0	"Genetic"
"193"	40	193	24	0	"Genetic"
"194"	88	194	24	0	"Genetic"
"195"	158	195	24	0	"Genetic"
"196"	165	196	24	0	"Genetic"
"197"	166	197	24	0	"Genetic"
"198"	24	198	23	0	"Genetic"
"199"	193	199	23	0	"Genetic"
"200"	186	200	22	0	"Genetic"
"201"	51	201	21	0	"Genetic"
"202"	92	202	21	0	"Genetic"
"203"	12	203	20	0	"Genetic"
"204"	51	204	20	0	"Genetic"
"205"	6	205	19	0	"Genetic"
"206"	32	206	18	0	"Genetic"
"207"	163	207	18	0	"Genetic"
"208"	92	208	17	0	"Genetic"
"209"	61	209	15	0	"Genetic"
"210"	86	210	14	0	"Genetic"
"211"	94	211	14	0	"Genetic"
"212"	95	212	13	0	"Genetic"
"213"	114	213	13	0	"Genetic"
"214"	173	214	13	0	"Genetic"
"215"	29	215	12	0	"Genetic"
"216"	10	216	11	0	"Genetic"
"217"	20	217	11	0	"Genetic"
"218"	27	218	11	0	"Genetic"
"219"	68	219	10	0	"Genetic"
"220"	191	220	10	0	"Genetic"
"221"	211	221	10	0	"Genetic"
"222"	1	222	9	0	"Genetic"
"223"	132	223	9	0	"Genetic"
"224"	2	224	8	0	"Genetic"
"225"	20	225	8	0	"Genetic"
"226"	103	226	8	0	"Genetic"
"227"	15	227	7	0	"Genetic"
"228"	18	228	7	0	"Genetic"
"229"	138	229	7	0	"Genetic"
"230"	160	230	7	0	"Genetic"
"231"	167	231	7	0	"Genetic"
"232"	174	232	7	0	"Genetic"
"233"	35	233	6	0	"Genetic"
"234"	69	234	6	0	"Genetic"
"235"	108	235	6	0	"Genetic"
"236"	110	236	6	0	"Genetic"
"237"	141	237	5	0	"Genetic"
"238"	43	238	4	0	"Genetic"
"239"	108	239	3	0	"Genetic"
"240"	25	240	2	0	"Genetic"
"241"	55	241	1	0	"Genetic"
"242"	227	242	1	0	"Genetic"
"243"	45	243	0	0	"Genetic"
"244"	97	244	0	0	"Genetic"
"245"	106	245	0	0	"Genetic"
