"Ancestor"	"Descendent"	"Speciation.Time"	"Extinction.Time"	"Speciation.Type"
"1"	1	1	500	0	"ROOT"
"2"	1	2	500	0	"GENETIC"
"3"	1	3	500	0	"GENETIC"
"4"	1	4	432	0	"Genetic"
"5"	3	5	432	0	"Genetic"
"6"	2	6	427	0	"Genetic"
"7"	1	7	364	0	"Genetic"
"8"	3	8	363	0	"Genetic"
"9"	5	9	363	0	"Genetic"
"10"	4	10	362	0	"Genetic"
"11"	2	11	357	0	"Genetic"
"12"	6	12	356	12	"Genetic"
"13"	1	13	298	12	"Genetic"
"14"	7	14	298	0	"Genetic"
"15"	3	15	296	0	"Genetic"
"16"	10	16	296	0	"Genetic"
"17"	8	17	293	72	"Genetic"
"18"	9	18	293	0	"Genetic"
"19"	5	19	291	0	"Genetic"
"20"	2	20	290	12	"Genetic"
"21"	12	21	290	0	"Genetic"
"22"	11	22	289	0	"Genetic"
"23"	6	23	288	0	"Genetic"
"24"	4	24	284	0	"Genetic"
"25"	7	25	231	0	"Genetic"
"26"	14	26	231	0	"Genetic"
"27"	13	27	230	0	"Genetic"
"28"	10	28	229	0	"Genetic"
"29"	16	29	229	0	"Genetic"
"30"	3	30	228	0	"Genetic"
"31"	8	31	227	0	"Genetic"
"32"	9	32	227	102	"Genetic"
"33"	15	33	226	0	"Genetic"
"34"	19	34	225	0	"Genetic"
"35"	5	35	224	0	"Genetic"
"36"	17	36	224	0	"Genetic"
"37"	21	37	224	102	"Genetic"
"38"	20	38	223	0	"Genetic"
"39"	1	39	222	0	"Genetic"
"40"	6	40	222	12	"Genetic"
"41"	23	41	222	0	"Genetic"
"42"	18	42	221	12	"Genetic"
"43"	12	43	218	0	"Genetic"
"44"	11	44	216	0	"Genetic"
"45"	22	45	216	0	"Genetic"
"46"	24	46	215	0	"Genetic"
"47"	2	47	214	0	"Genetic"
"48"	4	48	210	0	"Genetic"
"49"	7	49	165	0	"Genetic"
"50"	28	50	163	0	"Genetic"
"51"	31	51	159	0	"Genetic"
"52"	16	52	157	0	"Genetic"
"53"	25	53	157	0	"Genetic"
"54"	34	54	156	0	"Genetic"
"55"	35	55	154	0	"Genetic"
"56"	36	56	153	12	"Genetic"
"57"	2	57	147	0	"Genetic"
"58"	10	58	147	0	"Genetic"
"59"	29	59	146	0	"Genetic"
"60"	23	60	145	0	"Genetic"
"61"	24	61	140	0	"Genetic"
"62"	9	62	139	0	"Genetic"
"63"	46	63	139	0	"Genetic"
"64"	26	64	138	0	"Genetic"
"65"	43	65	136	0	"Genetic"
"66"	48	66	136	0	"Genetic"
"67"	39	67	130	0	"Genetic"
"68"	14	68	128	0	"Genetic"
"69"	19	69	128	0	"Genetic"
"70"	42	70	123	0	"Genetic"
"71"	1	71	109	0	"Genetic"
"72"	33	72	109	0	"Genetic"
"73"	30	73	106	0	"Genetic"
"74"	38	74	104	0	"Genetic"
"75"	3	75	98	0	"Genetic"
"76"	11	76	98	0	"Genetic"
"77"	49	77	96	0	"Genetic"
"78"	31	78	89	0	"Genetic"
"79"	15	79	88	0	"Genetic"
"80"	52	80	87	0	"Genetic"
"81"	27	81	86	72	"Genetic"
"82"	53	82	86	0	"Genetic"
"83"	55	83	86	0	"Genetic"
"84"	6	84	85	0	"Genetic"
"85"	7	85	84	0	"Genetic"
"86"	10	86	80	0	"Genetic"
"87"	34	87	75	0	"Genetic"
"88"	16	88	73	0	"Genetic"
"89"	35	89	67	0	"Genetic"
"90"	44	90	67	0	"Genetic"
"91"	22	91	66	0	"Genetic"
"92"	25	92	66	0	"Genetic"
"93"	65	93	65	0	"Genetic"
"94"	51	94	63	0	"Genetic"
"95"	24	95	61	0	"Genetic"
"96"	12	96	60	0	"Genetic"
"97"	64	97	60	0	"Genetic"
"98"	10	98	59	0	"Genetic"
"99"	61	99	59	0	"Genetic"
"100"	39	100	58	0	"Genetic"
"101"	19	101	56	0	"Genetic"
"102"	70	102	56	0	"Genetic"
"103"	63	103	51	0	"Genetic"
"104"	46	104	50	0	"Genetic"
"105"	33	105	49	0	"Genetic"
"106"	20	106	48	34	"Genetic"
"107"	21	107	48	0	"Genetic"
"108"	58	108	48	0	"Genetic"
"109"	70	109	48	12	"Genetic"
"110"	90	110	48	0	"Genetic"
"111"	2	111	47	0	"Genetic"
"112"	14	112	47	0	"Genetic"
"113"	26	113	47	0	"Genetic"
"114"	45	114	44	22	"Genetic"
"115"	60	115	41	0	"Genetic"
"116"	43	116	39	0	"Genetic"
"117"	74	117	38	0	"Genetic"
"118"	41	118	37	0	"Genetic"
"119"	72	119	36	0	"Genetic"
"120"	116	120	36	0	"Genetic"
"121"	105	121	34	0	"Genetic"
"122"	87	122	33	0	"Genetic"
"123"	76	123	30	0	"Genetic"
"124"	60	124	29	0	"Genetic"
"125"	84	125	29	0	"Genetic"
"126"	8	126	28	0	"Genetic"
"127"	61	127	28	0	"Genetic"
"128"	123	128	28	0	"Genetic"
"129"	3	129	27	0	"Genetic"
"130"	49	130	27	0	"Genetic"
"131"	66	131	27	0	"Genetic"
"132"	108	132	27	0	"Genetic"
"133"	119	133	27	0	"Genetic"
"134"	51	134	26	0	"Genetic"
"135"	9	135	25	0	"Genetic"
"136"	68	136	25	0	"Genetic"
"137"	5	137	22	0	"Genetic"
"138"	47	138	17	0	"Genetic"
"139"	62	139	17	0	"Genetic"
"140"	69	140	17	0	"Genetic"
"141"	1	141	16	0	"Genetic"
"142"	4	142	16	0	"Genetic"
"143"	42	143	15	0	"Genetic"
"144"	85	144	15	0	"Genetic"
"145"	93	145	15	0	"Genetic"
"146"	71	146	14	0	"Genetic"
"147"	138	147	13	0	"Genetic"
"148"	54	148	11	0	"Genetic"
"149"	73	149	10	0	"Genetic"
"150"	84	150	10	0	"Genetic"
"151"	103	151	10	0	"Genetic"
"152"	71	152	8	0	"Genetic"
"153"	113	153	8	0	"Genetic"
"154"	137	154	8	0	"Genetic"
"155"	142	155	8	0	"Genetic"
"156"	7	156	7	0	"Genetic"
"157"	9	157	7	0	"Genetic"
"158"	34	158	7	0	"Genetic"
"159"	55	159	7	0	"Genetic"
"160"	77	160	7	0	"Genetic"
"161"	87	161	6	0	"Genetic"
"162"	104	162	6	0	"Genetic"
"163"	131	163	6	0	"Genetic"
"164"	141	164	6	0	"Genetic"
"165"	28	165	5	0	"Genetic"
"166"	100	166	5	0	"Genetic"
"167"	98	167	4	0	"Genetic"
"168"	27	168	3	0	"Genetic"
"169"	57	169	3	0	"Genetic"
"170"	28	170	2	0	"Genetic"
"171"	22	171	1	0	"Genetic"
"172"	159	172	1	0	"Genetic"
"173"	22	173	0	0	"Genetic"
"174"	74	174	0	0	"Genetic"
