"Ancestor"	"Descendent"	"Speciation.Time"	"Extinction.Time"	"Speciation.Type"
"1"	1	1	500	0	"ROOT"
"2"	1	2	500	0	"GENETIC"
"3"	1	3	500	0	"GENETIC"
"4"	2	4	176	0	"Genetic"
"5"	1	5	126	0	"Genetic"
"6"	4	6	97	0	"Genetic"
"7"	2	7	96	0	"Genetic"
"8"	5	8	56	0	"Genetic"
"9"	1	9	17	0	"Genetic"
"10"	7	10	14	0	"Genetic"
"11"	4	11	8	0	"Genetic"
"12"	2	12	0	0	"Genetic"
