"Ancestor"	"Descendent"	"Speciation.Time"	"Extinction.Time"	"Speciation.Type"
"1"	1	1	500	0	"ROOT"
"2"	1	2	500	0	"GENETIC"
"3"	1	3	500	0	"GENETIC"
"4"	2	4	387	0	"Genetic"
"5"	3	5	335	0	"Genetic"
"6"	1	6	331	0	"Genetic"
"7"	4	7	257	0	"Genetic"
"8"	2	8	245	0	"Genetic"
"9"	1	9	189	0	"Genetic"
"10"	6	10	162	0	"Genetic"
"11"	5	11	159	0	"Genetic"
"12"	2	12	152	0	"Genetic"
"13"	4	13	149	0	"Genetic"
"14"	8	14	140	0	"Genetic"
"15"	3	15	127	0	"Genetic"
"16"	7	16	126	0	"Genetic"
"17"	1	17	113	0	"Genetic"
"18"	10	18	82	0	"Genetic"
"19"	6	19	73	0	"Genetic"
"20"	2	20	72	0	"Genetic"
"21"	12	21	72	0	"Genetic"
"22"	13	22	71	0	"Genetic"
"23"	12	23	70	0	"Genetic"
"24"	5	24	69	0	"Genetic"
"25"	14	25	62	0	"Genetic"
"26"	9	26	60	0	"Genetic"
"27"	19	27	54	52	"Genetic"
"28"	2	28	51	0	"Genetic"
"29"	8	29	50	0	"Genetic"
"30"	4	30	48	0	"Genetic"
"31"	16	31	47	0	"Genetic"
"32"	5	32	42	0	"Genetic"
"33"	4	33	41	0	"Genetic"
"34"	7	34	40	0	"Genetic"
"35"	11	35	40	0	"Genetic"
"36"	22	36	33	0	"Genetic"
"37"	11	37	20	0	"Genetic"
"38"	3	38	19	0	"Genetic"
"39"	15	39	9	0	"Genetic"
"40"	17	40	9	0	"Genetic"
"41"	10	41	5	0	"Genetic"
"42"	18	42	0	0	"Genetic"
