"Ancestor"	"Descendent"	"Speciation.Time"	"Extinction.Time"	"Speciation.Type"
"1"	1	1	500	0	"ROOT"
"2"	1	2	500	0	"GENETIC"
"3"	1	3	500	0	"GENETIC"
"4"	2	4	393	0	"Genetic"
"5"	1	5	390	0	"Genetic"
"6"	2	6	297	0	"Genetic"
"7"	1	7	294	0	"Genetic"
"8"	5	8	294	0	"Genetic"
"9"	4	9	282	0	"Genetic"
"10"	6	10	107	0	"Genetic"
"11"	2	11	77	0	"Genetic"
"12"	7	12	68	0	"Genetic"
"13"	8	13	66	0	"Genetic"
"14"	1	14	36	0	"Genetic"
"15"	9	15	28	0	"Genetic"
