"Ancestor"	"Descendent"	"Speciation.Time"	"Extinction.Time"	"Speciation.Type"
"1"	1	1	500	0	"ROOT"
"2"	1	2	500	0	"GENETIC"
"3"	1	3	500	0	"GENETIC"
"4"	2	4	178	0	"Genetic"
"5"	1	5	144	0	"Genetic"
"6"	2	6	107	0	"Genetic"
"7"	4	7	102	0	"Genetic"
"8"	1	8	72	0	"Genetic"
"9"	5	9	44	0	"Genetic"
"10"	4	10	26	0	"Genetic"
"11"	6	11	26	0	"Genetic"
"12"	7	12	16	0	"Genetic"
"13"	2	13	9	0	"Genetic"
