"Ancestor"	"Descendent"	"Speciation.Time"	"Extinction.Time"	"Speciation.Type"
"1"	1	1	500	0	"ROOT"
"2"	1	2	500	0	"GENETIC"
"3"	1	3	500	0	"GENETIC"
"4"	1	4	377	0	"Genetic"
"5"	3	5	363	0	"Genetic"
"6"	2	6	362	0	"Genetic"
"7"	1	7	273	0	"Genetic"
"8"	3	8	270	0	"Genetic"
"9"	4	9	243	0	"Genetic"
"10"	2	10	237	0	"Genetic"
"11"	6	11	227	0	"Genetic"
"12"	3	12	121	0	"Genetic"
"13"	5	13	107	0	"Genetic"
