"Ancestor"	"Descendent"	"Speciation.Time"	"Extinction.Time"	"Speciation.Type"
"1"	1	1	500	0	"ROOT"
"2"	1	2	500	0	"GENETIC"
"3"	1	3	500	0	"GENETIC"
"4"	2	4	200	0	"Genetic"
"5"	1	5	153	0	"Genetic"
"6"	4	6	124	0	"Genetic"
"7"	2	7	122	0	"Genetic"
"8"	1	8	74	0	"Genetic"
"9"	5	9	74	0	"Genetic"
"10"	2	10	46	0	"Genetic"
"11"	7	11	40	0	"Genetic"
"12"	4	12	38	0	"Genetic"
"13"	6	13	26	0	"Genetic"
