"Ancestor"	"Descendent"	"Speciation.Time"	"Extinction.Time"	"Speciation.Type"
"1"	1	1	500	0	"ROOT"
"2"	1	2	500	0	"GENETIC"
"3"	1	3	500	0	"GENETIC"
"4"	2	4	177	0	"Genetic"
"5"	1	5	156	0	"Genetic"
"6"	4	6	104	0	"Genetic"
"7"	2	7	100	0	"Genetic"
"8"	5	8	84	0	"Genetic"
"9"	1	9	82	0	"Genetic"
"10"	6	10	26	0	"Genetic"
"11"	2	11	14	0	"Genetic"
"12"	4	12	9	0	"Genetic"
"13"	7	13	8	0	"Genetic"
