"Ancestor"	"Descendent"	"Speciation.Time"	"Extinction.Time"	"Speciation.Type"
"1"	1	1	500	0	"ROOT"
"2"	1	2	500	0	"GENETIC"
"3"	1	3	500	0	"GENETIC"
"4"	3	4	423	0	"Genetic"
"5"	2	5	420	0	"Genetic"
"6"	1	6	419	0	"Genetic"
"7"	5	7	347	0	"Genetic"
"8"	6	8	344	0	"Genetic"
"9"	4	9	342	0	"Genetic"
"10"	3	10	339	0	"Genetic"
"11"	1	11	337	0	"Genetic"
"12"	2	12	327	0	"Genetic"
"13"	7	13	274	0	"Genetic"
"14"	5	14	272	0	"Genetic"
"15"	6	15	269	0	"Genetic"
"16"	10	16	264	0	"Genetic"
"17"	3	17	263	52	"Genetic"
"18"	8	18	263	0	"Genetic"
"19"	11	19	263	0	"Genetic"
"20"	1	20	260	12	"Genetic"
"21"	9	21	260	32	"Genetic"
"22"	4	22	257	0	"Genetic"
"23"	2	23	256	0	"Genetic"
"24"	12	24	242	0	"Genetic"
"25"	14	25	198	0	"Genetic"
"26"	6	26	197	72	"Genetic"
"27"	7	27	196	0	"Genetic"
"28"	13	28	196	0	"Genetic"
"29"	15	29	195	0	"Genetic"
"30"	17	30	195	72	"Genetic"
"31"	18	31	195	0	"Genetic"
"32"	10	32	194	0	"Genetic"
"33"	21	33	194	22	"Genetic"
"34"	3	34	193	0	"Genetic"
"35"	8	35	193	0	"Genetic"
"36"	5	36	192	0	"Genetic"
"37"	1	37	190	0	"Genetic"
"38"	16	38	190	162	"Genetic"
"39"	19	39	190	0	"Genetic"
"40"	11	40	189	0	"Genetic"
"41"	20	41	186	0	"Genetic"
"42"	22	42	185	0	"Genetic"
"43"	23	43	184	0	"Genetic"
"44"	2	44	182	0	"Genetic"
"45"	4	45	182	0	"Genetic"
"46"	24	46	174	0	"Genetic"
"47"	12	47	168	0	"Genetic"
"48"	9	48	145	0	"Genetic"
"49"	6	49	130	0	"Genetic"
"50"	32	50	128	0	"Genetic"
"51"	8	51	127	0	"Genetic"
"52"	21	52	127	92	"Genetic"
"53"	28	53	127	0	"Genetic"
"54"	31	54	127	0	"Genetic"
"55"	5	55	126	0	"Genetic"
"56"	18	56	126	0	"Genetic"
"57"	30	57	126	52	"Genetic"
"58"	7	58	125	0	"Genetic"
"59"	13	59	125	0	"Genetic"
"60"	36	60	123	0	"Genetic"
"61"	33	61	121	12	"Genetic"
"62"	39	62	121	0	"Genetic"
"63"	14	63	120	22	"Genetic"
"64"	17	64	120	92	"Genetic"
"65"	29	65	120	52	"Genetic"
"66"	41	66	120	0	"Genetic"
"67"	1	67	119	0	"Genetic"
"68"	20	68	119	52	"Genetic"
"69"	27	69	119	0	"Genetic"
"70"	19	70	117	0	"Genetic"
"71"	2	71	116	0	"Genetic"
"72"	43	72	116	0	"Genetic"
"73"	44	73	116	0	"Genetic"
"74"	45	74	116	0	"Genetic"
"75"	23	75	114	0	"Genetic"
"76"	34	76	114	0	"Genetic"
"77"	25	77	112	0	"Genetic"
"78"	26	78	112	92	"Genetic"
"79"	37	79	111	0	"Genetic"
"80"	40	80	111	0	"Genetic"
"81"	16	81	109	0	"Genetic"
"82"	11	82	108	0	"Genetic"
"83"	4	83	107	0	"Genetic"
"84"	15	84	105	0	"Genetic"
"85"	46	85	105	0	"Genetic"
"86"	3	86	101	0	"Genetic"
"87"	24	87	100	0	"Genetic"
"88"	47	88	99	0	"Genetic"
"89"	12	89	96	0	"Genetic"
"90"	42	90	96	0	"Genetic"
"91"	22	91	80	0	"Genetic"
"92"	29	92	77	12	"Genetic"
"93"	9	93	75	0	"Genetic"
"94"	10	94	73	0	"Genetic"
"95"	84	95	67	0	"Genetic"
"96"	48	96	65	0	"Genetic"
"97"	54	97	60	0	"Genetic"
"98"	39	98	59	0	"Genetic"
"99"	14	99	58	0	"Genetic"
"100"	5	100	57	0	"Genetic"
"101"	28	101	57	0	"Genetic"
"102"	36	102	57	0	"Genetic"
"103"	50	103	57	0	"Genetic"
"104"	60	104	57	0	"Genetic"
"105"	8	105	56	0	"Genetic"
"106"	13	106	56	0	"Genetic"
"107"	53	107	56	0	"Genetic"
"108"	62	108	55	0	"Genetic"
"109"	59	109	54	0	"Genetic"
"110"	81	110	54	0	"Genetic"
"111"	32	111	53	0	"Genetic"
"112"	66	112	53	0	"Genetic"
"113"	18	113	50	0	"Genetic"
"114"	35	114	50	0	"Genetic"
"115"	2	115	49	0	"Genetic"
"116"	73	116	49	0	"Genetic"
"117"	1	117	48	0	"Genetic"
"118"	23	118	48	0	"Genetic"
"119"	33	119	48	12	"Genetic"
"120"	19	120	47	0	"Genetic"
"121"	51	121	47	0	"Genetic"
"122"	114	122	47	0	"Genetic"
"123"	117	123	47	0	"Genetic"
"124"	20	124	45	12	"Genetic"
"125"	34	125	45	0	"Genetic"
"126"	41	126	45	0	"Genetic"
"127"	69	127	45	0	"Genetic"
"128"	74	128	45	0	"Genetic"
"129"	6	129	44	0	"Genetic"
"130"	31	130	44	0	"Genetic"
"131"	44	131	44	0	"Genetic"
"132"	55	132	44	0	"Genetic"
"133"	92	133	44	12	"Genetic"
"134"	49	134	43	0	"Genetic"
"135"	67	135	43	0	"Genetic"
"136"	96	136	43	0	"Genetic"
"137"	67	137	42	0	"Genetic"
"138"	79	138	42	0	"Genetic"
"139"	20	139	41	0	"Genetic"
"140"	49	140	41	0	"Genetic"
"141"	99	141	41	0	"Genetic"
"142"	75	142	40	0	"Genetic"
"143"	76	143	40	0	"Genetic"
"144"	4	144	39	0	"Genetic"
"145"	71	145	39	0	"Genetic"
"146"	83	146	39	0	"Genetic"
"147"	9	147	38	0	"Genetic"
"148"	43	148	38	0	"Genetic"
"149"	56	149	38	0	"Genetic"
"150"	33	150	37	0	"Genetic"
"151"	37	151	37	0	"Genetic"
"152"	40	152	37	0	"Genetic"
"153"	82	153	37	0	"Genetic"
"154"	94	154	37	0	"Genetic"
"155"	127	155	37	0	"Genetic"
"156"	15	156	36	0	"Genetic"
"157"	61	157	36	22	"Genetic"
"158"	70	158	35	0	"Genetic"
"159"	45	159	34	0	"Genetic"
"160"	46	160	33	0	"Genetic"
"161"	77	161	33	0	"Genetic"
"162"	6	162	32	0	"Genetic"
"163"	3	163	31	0	"Genetic"
"164"	81	164	31	0	"Genetic"
"165"	61	165	30	12	"Genetic"
"166"	151	166	30	0	"Genetic"
"167"	11	167	29	0	"Genetic"
"168"	25	168	29	0	"Genetic"
"169"	25	169	29	0	"Genetic"
"170"	91	170	29	0	"Genetic"
"171"	12	171	28	0	"Genetic"
"172"	11	172	27	0	"Genetic"
"173"	24	173	27	0	"Genetic"
"174"	66	174	27	0	"Genetic"
"175"	27	175	26	0	"Genetic"
"176"	27	176	26	0	"Genetic"
"177"	47	177	26	0	"Genetic"
"178"	84	178	26	0	"Genetic"
"179"	86	179	26	0	"Genetic"
"180"	121	180	26	0	"Genetic"
"181"	85	181	25	0	"Genetic"
"182"	15	182	24	0	"Genetic"
"183"	42	183	24	0	"Genetic"
"184"	89	184	24	0	"Genetic"
"185"	90	185	24	0	"Genetic"
"186"	105	186	23	0	"Genetic"
"187"	113	187	22	0	"Genetic"
"188"	88	188	21	0	"Genetic"
"189"	50	189	19	0	"Genetic"
"190"	16	190	17	0	"Genetic"
"191"	32	191	17	0	"Genetic"
"192"	108	192	17	0	"Genetic"
"193"	138	193	16	0	"Genetic"
"194"	143	194	15	0	"Genetic"
"195"	83	195	13	0	"Genetic"
"196"	185	196	13	0	"Genetic"
"197"	149	197	12	0	"Genetic"
"198"	153	198	10	0	"Genetic"
"199"	58	199	9	0	"Genetic"
"200"	80	200	8	0	"Genetic"
"201"	183	201	8	0	"Genetic"
"202"	19	202	7	0	"Genetic"
"203"	91	203	7	0	"Genetic"
"204"	179	204	7	0	"Genetic"
"205"	54	205	6	0	"Genetic"
"206"	190	206	6	0	"Genetic"
"207"	125	207	4	0	"Genetic"
"208"	70	208	3	0	"Genetic"
"209"	80	209	3	0	"Genetic"
"210"	147	210	3	0	"Genetic"
"211"	29	211	2	0	"Genetic"
"212"	58	212	2	0	"Genetic"
"213"	7	213	1	0	"Genetic"
"214"	10	214	1	0	"Genetic"
"215"	22	215	0	0	"Genetic"
"216"	31	216	0	0	"Genetic"
"217"	128	217	0	0	"Genetic"
"218"	213	218	0	0	"Genetic"
