"Ancestor"	"Descendent"	"Speciation.Time"	"Extinction.Time"	"Speciation.Type"
"1"	1	1	500	0	"ROOT"
"2"	1	2	500	0	"GENETIC"
"3"	1	3	500	0	"GENETIC"
"4"	2	4	174	0	"Genetic"
"5"	1	5	106	0	"Genetic"
"6"	2	6	106	0	"Genetic"
"7"	4	7	102	0	"Genetic"
"8"	2	8	30	0	"Genetic"
"9"	6	9	26	0	"Genetic"
"10"	7	10	24	0	"Genetic"
"11"	5	11	17	0	"Genetic"
"12"	4	12	14	0	"Genetic"
