"Ancestor"	"Descendent"	"Speciation.Time"	"Extinction.Time"	"Speciation.Type"
"1"	1	1	500	0	"ROOT"
"2"	1	2	500	0	"GENETIC"
"3"	1	3	500	0	"GENETIC"
"4"	2	4	338	0	"Genetic"
"5"	4	5	208	0	"Genetic"
"6"	2	6	174	0	"Genetic"
"7"	1	7	164	0	"Genetic"
"8"	4	8	129	0	"Genetic"
"9"	5	9	125	0	"Genetic"
"10"	6	10	98	0	"Genetic"
"11"	2	11	88	0	"Genetic"
"12"	1	12	87	0	"Genetic"
"13"	7	13	69	0	"Genetic"
"14"	9	14	35	0	"Genetic"
"15"	8	15	30	0	"Genetic"
"16"	4	16	26	0	"Genetic"
"17"	5	17	20	0	"Genetic"
